time,journal,doi_info,authors,key words,title,abstract
2024 Jun 17,ACS applied bio materials,ACS Appl Bio Mater. 2024 Jun 17;7(6):3660-3674. doi: 10.1021/acsabm.3c01153. Epub ,"['Van de Steen, Alexander', 'Wilkinson, Henry C', 'Dalby, Paul A', 'Frank, Stefanie']","[' transketolase metabolism chemistry', ' enzyme stability', ' particle size', ' thermotoga maritima enzymology', 'materials testing', 'biocompatible materials chemistry', 'cargo loading', 'encapsulin', 'in vitro assembly', 'nanocompartment', 'protein', 'stability', 'transketolase']",Encapsulation of Transketolase into In Vitro-Assembled Protein Nanocompartments Improves Thermal Stability.,"Protein compartments offer definitive structures with a large potential design space that are of particular interest for green chemistry and therapeutic applications. One family of protein compartments, encapsulins, are simple prokaryotic nanocompartments that self-assemble from a single monomer into selectively permeable cages of between 18 and 42 nm. Over the past decade, encapsulins have been developed for a diverse application portfolio utilizing their defined cargo loading mechanisms and repetitive surface display. Although it has been demonstrated that encapsulation of non-native cargo proteins provides protection from protease activity, the thermal effects arising from enclosing cargo within encapsulins remain poorly understood. This study aimed to establish a methodology for loading a reporter protein into thermostable encapsulins to determine the resulting stability change of the cargo. Building on previous in vitro reassembly studies, we first investigated the effectiveness of in vitro reassembly and cargo-loading of two size classes of encapsulins Thermotoga maritima T = 1 and Myxococcus xanthus T = 3, using superfolder Green Fluorescent Protein. We show that the empty T. maritima capsid reassembles with higher yield than the M. xanthus capsid and that in vitro loading promotes the formation of the M. xanthus T = 3 capsid form over the T = 1 form, while overloading with cargo results in malformed T. maritima T = 1 encapsulins. For the stability study, a Förster resonance energy transfer (FRET)-probed industrially relevant enzyme cargo, transketolase, was then loaded into the T. maritima encapsulin. Our results show that site-specific orthogonal FRET labels can reveal changes in thermal unfolding of encapsulated cargo, suggesting that in vitro loading of transketolase into the T. maritima T = 1 encapsulin shell increases the thermal stability of the enzyme. This work supports the move toward fully harnessing structural, spatial, and functional control of in vitro assembled encapsulins with applications in cargo stabilization."
2023 Dec 26,ACS nano,ACS Nano. 2023 Dec 26;17(24):25279-25290. doi: 10.1021/acsnano.3c08600. Epub 2023 ,"['Zedler, Julie A Z', 'Schirmacher, Alexandra M', 'Russo, David A', 'Hodgson, Lorna', 'Gundersen, Emil', 'Matthes, Annemarie', 'Frank, Stefanie', 'Verkade, Paul', 'Jensen, Poul Erik']","[' synechocystis metabolism', 'photosynthesis', 'protein transport', 'bacterial proteins metabolism', 'pdua', 'synechococcus elongatus utex 2973', 'synechocystis sp. pcc 6803', 'cyanobacteria', 'encapsulation peptide', 'nanofilament', 'protein scaffold']",Self-Assembly of Nanofilaments in Cyanobacteria for Protein Co-localization.,"Cyanobacteria offer great potential as alternative biotechnological hosts due to their photoautotrophic capacities. However, in comparison to established heterotrophic hosts, several key aspects, such as product titers, are still lagging behind. Nanobiotechnology is an emerging field with great potential to improve existing hosts, but so far, it has barely been explored in microbial photosynthetic systems. Here, we report the establishment of large proteinaceous nanofilaments in the unicellular model cyanobacterium Synechocystis sp. PCC 6803 and the fast-growing cyanobacterial strain Synechococcus elongatus UTEX 2973. Transmission electron microscopy and electron tomography demonstrated that expression of pduA*, encoding a modified bacterial microcompartment shell protein, led to the generation of bundles of longitudinally aligned nanofilaments in S. elongatus UTEX 2973 and shorter filamentous structures in Synechocystis sp. PCC 6803. Comparative proteomics showed that PduA* was at least 50 times more abundant than the second most abundant protein in the cell and that nanofilament assembly had only a minor impact on cellular metabolism. Finally, as a proof-of-concept for co-localization with the filaments, we targeted a fluorescent reporter protein, mCitrine, to PduA* by fusion with an encapsulation peptide that natively interacts with PduA. The establishment of nanofilaments in cyanobacterial cells is an important step toward cellular organization of heterologous pathways and the establishment of cyanobacteria as next-generation hosts."
2023 Jan 12,Vaccines,Vaccines (Basel). 2023 Jan 12;11(1):169. doi: 10.3390/vaccines11010169.,"['Noppiboon, Sarawuth', 'Lapanusorn, Neeracha', 'Ekkpongpaisit, Pisit', 'Slack, Sarah', 'Frank, Stefanie', 'Hocharoen, Lalintip']","['fed-batch fermentation', 'large-scale', 'one-step purification', 'porcine circovirus', 'veterinary vaccine']",A Simple and Cost-Efficient Platform for a Novel Porcine Circovirus Type 2d (PCV2d) Vaccine Manufacturing.,"Porcine circovirus type 2d (PCV2d) is becoming the predominant PCV genotype and considerably affects the global pig industry. Nevertheless, currently, no commercial PCV2d vaccine is available. Preventing and controlling the disease caused by PCV2d is therefore based on other genotype-based vaccines. However, their production platforms are laborious, limited in expression level, and relatively expensive for veterinary applications. To address these challenges, we have developed a simple and cost-efficient platform for a novel PCV2d vaccine production process, using fed-batch E. coli fermentation followed by cell disruption and filtration, and a single purification step via cation exchange chromatography. The process was developed at bench scale and then pilot scale, where the PCV2d subunit protein yield was approximately 0.93 g/L fermentation volume in a short production time. Moreover, we have successfully implemented this production process at two different sites, in Southeast Asia and Europe. This demonstrates transferability and the high potential for successful industrial production."
2021 Sep,Synthetic and systems biotechnology,Synth Syst Biotechnol. 2021 Sep 9;6(3):231-241. doi: ,"['Van de Steen, Alexander', 'Khalife, Rana', 'Colant, Noelle', 'Mustafa Khan, Hasan', 'Deveikis, Matas', 'Charalambous, Saverio', 'Robinson, Clare M', 'Dabas, Rupali', 'Esteban Serna, Sofia', 'Catana, Diana A', 'Pildish, Konstantin', 'Kalinovskiy, Vladimir', 'Gustafsson, Kenth', 'Frank, Stefanie']","['annexin v-fitc, annexin v-fluorescein isothiocyanate conjugate', 'cytotoxic protein', 'darpin', 'darpin9.29, designed ankyrin repeat protein 9.29', 'dds, drug delivery system', 'drug delivery system', 'epr, enhanced permeability and retention effect', 'encapsulin', 'her2, human epidermal growth factor receptor 2', 'his6, hexahistidine', 'mscs, mesenchymal stem cells', 'nps, nanoparticles', 'sk-br-3, sloan-kettering breast cancer cell line her2-overexpressing human breast', 'stii, strepii-tag, an eight-residue peptide sequence', 't. maritima, thermotoga maritima', 'vlps, virus-like particle', 'igem, international genetically engineered machine', 'ilov, improved light, oxygen or voltage-sensing flavoprotein', 'mscarlet, a bright monomeric red fluorescent protein', 'minisog, mini-singlet oxygen generator', 'rturbogfp, recombinant turbo green fluorescent protein']",Bioengineering bacterial encapsulin nanocompartments as targeted drug delivery system.,"The development of Drug Delivery Systems (DDS) has led to increasingly efficient therapies for the treatment and detection of various diseases. DDS use a range of nanoscale delivery platforms produced from polymeric of inorganic materials, such as micelles, and metal and polymeric nanoparticles, but their variant chemical composition make alterations to their size, shape, or structures inherently complex. Genetically encoded protein nanocages are highly promising DDS candidates because of their modular composition, ease of recombinant production in a range of hosts, control over assembly and loading of cargo molecules and biodegradability. One example of naturally occurring nanocompartments are encapsulins, recently discovered bacterial organelles that have been shown to be reprogrammable as nanobioreactors and vaccine candidates. Here we report the design and application of a targeted DDS platform based on the Thermotoga maritima encapsulin reprogrammed to display an antibody mimic protein called Designed Ankyrin repeat protein (DARPin) on the outer surface and to encapsulate a cytotoxic payload. The DARPin9.29 chosen in this study specifically binds to human epidermal growth factor receptor 2 (HER2) on breast cancer cells, as demonstrated in an in vitro cell culture model. The encapsulin-based DDS is assembled in one step in vivo by co-expressing the encapsulin-DARPin9.29 fusion protein with an engineered flavin-binding protein mini-singlet oxygen generator (MiniSOG), from a single plasmid in Escherichia coli. Purified encapsulin-DARPin_miniSOG nanocompartments bind specifically to HER2 positive breast cancer cells and trigger apoptosis, indicating that the system is functional and specific. The DDS is modular and has the potential to form the basis of a multi-receptor targeted system by utilising the DARPin screening libraries, allowing use of new DARPins of known specificities, and through the proven flexibility of the encapsulin cargo loading mechanism, allowing selection of cargo proteins of choice."
2021 Feb 25,Vaccines,Vaccines (Basel). 2021 Feb 25;9(3):193. doi: 10.3390/vaccines9030193.,"['Colant, Noelle', 'Melinek, Beatrice', 'Frank, Stefanie', 'Rosenberg, William', 'Bracewell, Daniel G']","['cell-free protein synthesis', 'influenza vaccine', 'tandem-core', 'virus-like particle']",Escherichia Coli-Based Cell-Free Protein Synthesis for Iterative Design of Tandem-Core Virus-Like Particles.,"Tandem-core hepatitis B core antigen (HBcAg) virus-like particles (VLPs), in which two HBcAg monomers are joined together by a peptide linker, can be used to display two different antigens on the VLP surface. We produced universal influenza vaccine candidates that use this scaffold in an Escherichia coli-based cell-free protein synthesis (CFPS) platform. We then used the CFPS system to rapidly test modifications to the arginine-rich region typically found in wild-type HBcAg, the peptide linkers around the influenza antigen inserts, and the plasmid vector backbone to improve titer and quality. Using a minimal plasmid vector backbone designed for CFPS improved titers by at least 1.4-fold over the original constructs. When the linker lengths for the influenza inserts were more consistent in length and a greater variety of codons for glycine and serine were utilized, titers were further increased to over 70 μg/mL (4.0-fold greater than the original construct) and the presence of lower molecular weight product-related impurities was significantly reduced, although improvements in particle assembly were not seen. Furthermore, any constructs with the C-terminal arginine-rich region removed resulted in asymmetric particles of poor quality. This demonstrates the potential for CFPS as a screening platform for VLPs."
2021 Jan,Biotechnology progress,Biotechnol Prog. 2021 Jan;37(1):e3062. doi: 10.1002/btpr.3062. Epub 2020 Aug 19.,"['Colant, Noelle', 'Melinek, Beatrice', 'Teneb, Jaime', 'Goldrick, Stephen', 'Rosenberg, William', 'Frank, Stefanie', 'Bracewell, Daniel G']","['cell-free system  metabolism', 'escherichia coli genetics growth & development  metabolism', 'escherichia coli proteins genetics  metabolism', 'plasmids genetics  metabolism', 'protein biosynthesis', 'recombinant fusion proteins genetics  metabolism', 'cell-free protein synthesis', 'multivariate data analysis', 'process development']",A rational approach to improving titer in Escherichia coli-based cell-free protein synthesis reactions.,"Cell-free protein synthesis (CFPS) is an established method for rapid recombinant protein production. Advantages like short synthesis times and an open reaction environment make CFPS a desirable platform for new and difficult-to-express products. Most recently, interest has grown in using the technology to make larger amounts of material. This has been driven through a variety of reasons from making site specific antibody drug conjugates, to emergency response, to the safe manufacture of toxic biological products. We therefore need robust methods to determine the appropriate reaction conditions for product expression in CFPS. Here we propose a process development strategy for Escherichia coli lysate-based CFPS reactions that can be completed in as little as 48 hr. We observed the most dramatic increases in titer were due to the E. coli strain for the cell extract. Therefore, we recommend identifying a high-producing cell extract for the product of interest as a first step. Next, we manipulated the plasmid concentration, amount of extract, temperature, concentrated reaction mix pH levels, and length of reaction. The influence of these process parameters on titer was evaluated through multivariate data analysis. The process parameters with the highest impact on titer were subsequently included in a design of experiments to determine the conditions that increased titer the most in the design space. This proposed process development strategy resulted in superfolder green fluorescent protein titers of 0.686 g/L, a 38% improvement on the standard operating conditions, and hepatitis B core antigen titers of 0.386 g/L, a 190% improvement."
2020 May,MicrobiologyOpen,Microbiologyopen. 2020 May;9(5):e1010. doi: 10.1002/mbo3.1010. Epub 2020 Feb 13.,"['Juodeikis, Rokas', 'Lee, Matthew J', 'Mayer, Matthias', 'Mantell, Judith', 'Brown, Ian R', 'Verkade, Paul', 'Woolfson, Derek N', 'Prentice, Michael B', 'Frank, Stefanie', 'Warren, Martin J']","['bacteria genetics  metabolism ultrastructure', 'bacterial proteins genetics  metabolism', 'genes, bacterial', 'metabolic networks and pathways', 'metallothionein  metabolism', 'organelles  enzymology ultrastructure', 'peptides genetics  metabolism', 'protein transport', 'pyruvate decarboxylase metabolism', 'recombinant proteins genetics metabolism', 'bacterial organelles', 'cargo', 'protein aggregation', 'synthetic biology', 'targeting']","Effect of metabolosome encapsulation peptides on enzyme activity, coaggregation, incorporation, and bacterial microcompartment formation.","Metabolosomes, catabolic bacterial microcompartments (BMCs), are proteinaceous organelles that are associated with the breakdown of metabolites such as propanediol and ethanolamine. They are composed of an outer multicomponent protein shell that encases a specific metabolic pathway. Protein cargo found within BMCs is directed by the presence of an encapsulation peptide that appears to trigger aggregation before the formation of the outer shell. We investigated the effect of three distinct encapsulation peptides on foreign cargo in a recombinant BMC system. Our data demonstrate that these peptides cause variations in enzyme activity and protein aggregation. We observed that the level of protein aggregation generally correlates with the size of metabolosomes, while in the absence of cargo BMCs self-assemble into smaller compartments. The results agree with a flexible model for BMC formation based around the ability of the BMC shell to associate with an aggregate formed due to the interaction of encapsulation peptides."
2019 Jun 28,Biochemical Society transactions,Biochem Soc Trans. 2019 Jun 28;47(3):765-777. doi: 10.1042/BST20170564. Epub 2019 ,"['Planamente, Sara', 'Frank, Stefanie']","['bacteria  metabolism', ' bioengineering', 'metabolic networks and pathways', 'organelles  metabolism', 'bmc', 'bacterial microcompartment', 'bioengineering', 'protein assembly', 'synthetic biology']",Bio-engineering of bacterial microcompartments: a mini review.,"Bacterial microcompartments (BMCs) are protein-bound prokaryotic organelles, discovered in cyanobacteria more than 60 years ago. Functionally similar to eukaryotic cellular organelles, BMCs compartment metabolic activities in the cytoplasm, foremost to increase local enzyme concentration and prevent toxic intermediates from damaging the cytosolic content. Advanced knowledge of the functional and structural properties of multiple types of BMCs, particularly over the last 10 years, have highlighted design principles of microcompartments. This has prompted new research into their potential to function as programmable synthetic nano-bioreactors and novel bio-materials with biotechnological and medical applications. Moreover, due to the involvement of microcompartments in bacterial pathogenesis and human health, BMCs have begun to gain attention as potential novel drug targets. This mini-review gives an overview of important synthetic biology developments in the bioengineering of BMCs and a perspective on future directions in the field."
2018 Aug 24,Nature communications,Nat Commun. 2018 Aug 24;9(1):3413. doi: 10.1038/s41467-018-05922-x.,"['Lee, Matthew J', 'Mantell, Judith', 'Brown, Ian R', 'Fletcher, Jordan M', 'Verkade, Paul', 'Pickersgill, Richard W', 'Woolfson, Derek N', 'Frank, Stefanie', 'Warren, Martin J']","['bacteria  metabolism ultrastructure', 'bacterial proteins chemistry  metabolism', 'cytoplasm metabolism ultrastructure', 'protein binding', 'protein structure, secondary']",De novo targeting to the cytoplasmic and luminal side of bacterial microcompartments.,"Bacterial microcompartments, BMCs, are proteinaceous organelles that encase a specific metabolic pathway within a semi-permeable protein shell. Short encapsulation peptides can direct cargo proteins to the lumen of the compartments. However, the fusion of such peptides to non-native proteins does not guarantee encapsulation and often causes aggregation. Here, we report an approach for targeting recombinant proteins to BMCs that utilizes specific de novo coiled-coil protein-protein interactions. Attachment of one coiled-coil module to PduA (a component of the BMC shell) allows targeting of a fluorescent protein fused to a cognate coiled-coil partner. This interaction takes place on the outer surface of the BMC. The redesign of PduA to generate an N-terminus on the luminal side of the BMC results in intact compartments to which proteins can still be targeted via the designed coiled-coil system. This study provides a strategy to display proteins on the surface or within the lumen of the BMCs."
2018 May,"Small (Weinheim an der Bergstrasse, Germany)",Small. 2018 May;14(19):e1704020. doi: 10.1002/smll.201704020. Epub 2018 Mar 24.,"['Uddin, Ismail', 'Frank, Stefanie', 'Warren, Martin J', 'Pickersgill, Richard W']","['bacterial proteins  chemistry', 'escherichia coli metabolism', 'models, molecular', 'nanotubes  chemistry ultrastructure', 'bacterial microcompartment shell proteins', 'protein nanotubes', 'self-assembly', 'transmission electron microscopy']",A Generic Self-Assembly Process in Microcompartments and Synthetic Protein Nanotubes.,"Bacterial microcompartments enclose a biochemical pathway and reactive intermediate within a protein envelope formed by the shell proteins. Herein, the orientation of the propanediol-utilization (Pdu) microcompartment shell protein PduA in bacterial microcompartments and in synthetic nanotubes, and the orientation of PduB in synthetic nanotubes are revealed. When produced individually, PduA hexamers and PduB trimers, tessellate to form flat sheets in the crystal, or they can self-assemble to form synthetic protein nanotubes in solution. Modelling the orientation of PduA in the 20 nm nanotube so as to preserve the shape complementarity and key interactions seen in the crystal structure suggests that the concave surface of the PduA hexamer faces out. This orientation is confirmed experimentally in synthetic nanotubes and in the bacterial microcompartment produced in vivo. The PduB nanotubes described here have a larger diameter, 63 nm, with the concave surface of the trimer again facing out. The conserved concave surface out characteristic of these nano-structures reveals a generic assembly process that causes the interface between adjacent subunits to bend in a common direction that optimizes shape complementarity and minimizes steric clashes. This understanding underpins engineering strategies for the biotechnological application of protein nanotubes."
2018 Feb,Nature chemical biology,Nat Chem Biol. 2018 Feb;14(2):142-147. doi: 10.1038/nchembio.2535. Epub 2017 Dec ,"['Lee, Matthew J', 'Mantell, Judith', 'Hodgson, Lorna', 'Alibhai, Dominic', 'Fletcher, Jordan M', 'Brown, Ian R', 'Frank, Stefanie', 'Xue, Wei-Feng', 'Verkade, Paul', 'Woolfson, Derek N', 'Warren, Martin J']","['alcohol dehydrogenase metabolism', 'bacillus metabolism', 'bacterial proteins genetics  metabolism', 'cytoplasm metabolism', 'escherichia coli genetics  metabolism', 'luminescent proteins metabolism', 'metabolic engineering  methods', 'microscopy, confocal', 'protein domains', 'pyruvate decarboxylase metabolism']",Engineered synthetic scaffolds for organizing proteins within the bacterial cytoplasm.,"We have developed a system for producing a supramolecular scaffold that permeates the entire Escherichia coli cytoplasm. This cytoscaffold is constructed from a three-component system comprising a bacterial microcompartment shell protein and two complementary de novo coiled-coil peptides. We show that other proteins can be targeted to this intracellular filamentous arrangement. Specifically, the enzymes pyruvate decarboxylase and alcohol dehydrogenase have been directed to the filaments, leading to enhanced ethanol production in these engineered bacterial cells compared to those that do not produce the scaffold. This is consistent with improved metabolic efficiency through enzyme colocation. Finally, the shell-protein scaffold can be directed to the inner membrane of the cell, demonstrating how synthetic cellular organization can be coupled with spatial optimization through in-cell protein design. The cytoscaffold has potential in the development of next-generation cell factories, wherein it could be used to organize enzyme pathways and metabolite transporters to enhance metabolic flux."
