time,journal,doi_info,authors,key words,title,abstract
2024 Feb 12,Research square,Res Sq [Preprint]. 2024 Feb 12:rs.3.rs-3922168. doi: 10.21203/rs.3.rs-3922168/v1.,"['McManus, Daniel T', 'Valanparambil, Rajesh M', 'Medina, Christopher B', 'Hu, Yinghong', 'Scharer, Christopher D', 'Sobierajska, Ewelina', 'Chang, Daniel Y', 'Wieland, Andreas', 'Lee, Judong', 'Nasti, Tahseen H', 'Hashimoto, Masao', 'Ross, James L', 'Prokhnevska, Nataliya', 'Cardenas, Maria A', 'Gill, Amanda L', 'Clark, Elisa C', 'Abadie, Kathleen', 'Kueh, Hao Yuan', 'Kaye, Jonathan', 'Au-Yeung, Byron B', 'Kissick, Haydn T', 'Ahmed, Rafi']",[],Early generation of a precursor CD8 T cell that can adapt to acute or chronic viral infection.,"Virus specific PD-1+ TCF-1+ TOX+ stem-like CD8+ T cells are essential for maintaining T cell responses during chronic infection and are also critical for PD-1 directed immunotherapy. In this study we have used the mouse model of chronic LCMV infection to examine when these virus specific stem-like CD8+ T cells are generated during the course of chronic infection and what is the role of antigen in maintaining the stem-like program. We found that these stem-like CD8+ T cells are generated early (day 5) during chronic infection and that antigen is essential for maintaining their stem-like program. This early generation of stem-like CD8+ T cells suggested that the fate commitment to this cell population was agnostic to the eventual outcome of infection and the immune system prepares a priori for a potential chronic infection. Indeed, we found that an identical virus specific stem-cell like CD8+ T cell population was also generated during acute LCMV infection but these cells were lost once the virus was cleared. To determine the fate of these early PD-1+TCF-1+TOX+ stem-like CD8+ T cells that are generated during both acute and chronic LCMV infection we set up two reciprocal adoptive transfer experiments. In the first experiment we transferred day 5 stem-like CD8+ T cells from chronically infected into acutely infected mice and examined their differentiation after viral clearance. We found that these early stem-like CD8+ T cells downregulated canonical markers of the chronic stem-like CD8+ T cells and expressed markers (CD127 and CD62L) associated with central memory CD8+ T cells. In the second experiment, we transferred day 5 stem-like cells from acutely infected mice into chronically infected mice and found that these CD8+ T cells could function like resource cells after transfer into a chronic environment by generating effector CD8+ T cells in both lymphoid and non-lymphoid tissues while also maintaining the number of stem-like CD8+ T cells. These findings provide insight into the generation and maintenance of virus specific stem-like CD8+ T cells that play a critical role in chronic viral infection. In particular, our study highlights the early generation of stem-like CD8+ T cells and their ability to adapt to either an acute or chronic infection. These findings are of broad significance since these novel stem-like CD8+ T cells play an important role in not only viral infections but also in cancer and autoimmunity."
2024 Feb 13,Immunity,Immunity. 2024 Feb 13;57(2):271-286.e13. doi: 10.1016/j.immuni.2023.12.006. Epub ,"['Abadie, Kathleen', 'Clark, Elisa C', 'Valanparambil, Rajesh M', 'Ukogu, Obinna', 'Yang, Wei', 'Daza, Riza M', 'Ng, Kenneth K H', 'Fathima, Jumana', 'Wang, Allan L', 'Lee, Judong', 'Nasti, Tahseen H', 'Bhandoola, Avinash', 'Nourmohammad, Armita', 'Ahmed, Rafi', 'Shendure, Jay', 'Cao, Junyue', 'Kueh, Hao Yuan']","[' cd8-positive t-lymphocytes', ' memory t cells', 'epigenesis, genetic', 'clone cells', 'immunologic memory', 'cell differentiation', 't cell differentiation', 'acute infection', 'cell fate decisions', 'immune memory', 'lineage plasticity', 'live-cell imaging', 'mathematical modeling', 'single-cell dynamics', 'systems immunology', 'time-resolved single-cell rna-seq']","Reversible, tunable epigenetic silencing of TCF1 generates flexibility in the T cell memory decision.","The immune system encodes information about the severity of a pathogenic threat in the quantity and type of memory cells it forms. This encoding emerges from lymphocyte decisions to maintain or lose self-renewal and memory potential during a challenge. By tracking CD8(+) T cells at the single-cell and clonal lineage level using time-resolved transcriptomics, quantitative live imaging, and an acute infection model, we find that T cells will maintain or lose memory potential early after antigen recognition. However, following pathogen clearance, T cells may regain memory potential if initially lost. Mechanistically, this flexibility is implemented by a stochastic cis-epigenetic switch that tunably and reversibly silences the memory regulator, TCF1, in response to stimulation. Mathematical modeling shows how this flexibility allows memory T cell numbers to scale robustly with pathogen virulence and immune response magnitudes. We propose that flexibility and stochasticity in cellular decisions ensure optimal immune responses against diverse threats."
2023 Dec 26,Proceedings of the National Academy of Sciences of the United States of America,Proc Natl Acad Sci U S A. 2023 Dec 26;120(52):e2308366120. doi: ,"['Wither, Matthew J', 'White, William L', 'Pendyala, Sriram', 'Leanza, Paul J', 'Fowler, Douglas M', 'Kueh, Hao Yuan']","['mice', 'animals', ' t-lymphocytes', ' lymphocyte activation', 'receptors, antigen, t-cell', 'antigens metabolism', 'histocompatibility antigens metabolism', 'peptides metabolism', 'major histocompatibility complex', 'perception', 'protein binding', 't cell receptor signaling', 'gene regulation', 'live-cell imaging', 'signal encoding', 'signaling dynamics']",Antigen perception in T cells by long-term Erk and NFAT signaling dynamics.,"Immune system threat detection hinges on T cells' ability to perceive varying peptide-major histocompatibility complex (pMHC) antigens. As the Erk and NFAT pathways link T cell receptor engagement to gene regulation, their signaling dynamics may convey information about pMHC inputs. To test this idea, we developed a dual reporter mouse strain and a quantitative imaging assay that, together, enable simultaneous monitoring of Erk and NFAT dynamics in live T cells over day-long timescales as they respond to varying pMHC inputs. Both pathways initially activate uniformly across various pMHC inputs but diverge only over longer (9+ h) timescales, enabling independent encoding of pMHC affinity and dose. These late signaling dynamics are decoded via multiple temporal and combinatorial mechanisms to generate pMHC-specific transcriptional responses. Our findings underscore the importance of long timescale signaling dynamics in antigen perception and establish a framework for understanding T cell responses under diverse contexts."
2021 Dec,PLoS computational biology,PLoS Comput Biol. 2021 Dec 30;17(12):e1009626. doi: 10.1371/journal.pcbi.1009626. ,"['Nguyen, Phuc', 'Chien, Sylvia', 'Dai, Jin', 'Monnat, Raymond J Jr', 'Becker, Pamela S', 'Kueh, Hao Yuan']","['algorithms', 'blood cells  classification  cytology pathology', 'humans', 'image processing, computer-assisted methods', 'leukemia, myeloid, acute pathology', 'light', 'microscopy  methods', 'phenotype', 'single-cell analysis  methods', 'time-lapse imaging  methods', ' unsupervised machine learning']",Unsupervised discovery of dynamic cell phenotypic states from transmitted light movies.,"Identification of cell phenotypic states within heterogeneous populations, along with elucidation of their switching dynamics, is a central challenge in modern biology. Conventional single-cell analysis methods typically provide only indirect, static phenotypic readouts. Transmitted light images, on the other hand, provide direct morphological readouts and can be acquired over time to provide a rich data source for dynamic cell phenotypic state identification. Here, we describe an end-to-end deep learning platform, UPSIDE (Unsupervised Phenotypic State IDEntification), for discovering cell states and their dynamics from transmitted light movies. UPSIDE uses the variational auto-encoder architecture to learn latent cell representations, which are then clustered for state identification, decoded for feature interpretation, and linked across movie frames for transition rate inference. Using UPSIDE, we identified distinct blood cell types in a heterogeneous dataset. We then analyzed movies of patient-derived acute myeloid leukemia cells, from which we identified stem-cell associated morphological states as well as the transition rates to and from these states. UPSIDE opens up the use of transmitted light movies for systematic exploration of cell state heterogeneity and dynamics in biology and medicine."
2021 Jul,"Journal of the Royal Society, Interface",J R Soc Interface. 2021 Jul;18(180):20210109. doi: 10.1098/rsif.2021.0109. Epub ,"['Nguyen, Phuc', 'Pease, Nicholas A', 'Kueh, Hao Yuan']","['cell differentiation', 'embryo, mammalian', 'epigenesis, genetic', ' gene expression regulation, developmental', ' gene regulatory networks', 'cell differentiation', 'development', 'developmental timing', 'epigenetic switches', 'evolution', 'gene regulatory networks']",Scalable control of developmental timetables by epigenetic switching networks.,"During development, progenitor cells follow timetables for differentiation that span many cell generations. These developmental timetables are robustly encoded by the embryo, yet scalably adjustable by evolution, facilitating variation in organism size and form. Epigenetic switches, involving rate-limiting activation steps at regulatory gene loci, control gene activation timing in diverse contexts, and could profoundly impact the dynamics of gene regulatory networks controlling developmental lineage specification. Here, we develop a mathematical framework to model regulatory networks with genes controlled by epigenetic switches. Using this framework, we show that such epigenetic switching networks uphold developmental timetables that robustly span many cell generations, and enable the generation of differentiated cells in precisely defined numbers and fractions. Changes to epigenetic switching networks can readily alter the timing of developmental events within a timetable, or alter the overall speed at which timetables unfold, enabling scalable control over differentiated population sizes. With their robust, yet flexibly adjustable nature, epigenetic switching networks could represent central targets on which evolution acts to manufacture diversity in organism size and form."
2021 Aug 20,Nucleic acids research,Nucleic Acids Res. 2021 Aug 20;49(14):e82. doi: 10.1093/nar/gkab423.,"['Woodworth, Marcus A', 'Ng, Kenneth K H', 'Halpern, Aaron R', 'Pease, Nicholas A', 'Nguyen, Phuc H B', 'Kueh, Hao Yuan', 'Vaughan, Joshua C']","['cell line', 'chromatin genetics  metabolism', 'epigenesis, genetic genetics', 'genome, human  genetics', 'histone code genetics', 'histones  metabolism', 'humans', 'in situ hybridization, fluorescence methods', 'microscopy, confocal  methods', 'microscopy, fluorescence  methods', 'myosin light chains genetics', 'single-cell analysis  methods']",Multiplexed single-cell profiling of chromatin states at genomic loci by expansion microscopy.,"Proper regulation of genome architecture and activity is essential for the development and function of multicellular organisms. Histone modifications, acting in combination, specify these activity states at individual genomic loci. However, the methods used to study these modifications often require either a large number of cells or are limited to targeting one histone mark at a time. Here, we developed a new method called Single Cell Evaluation of Post-TRanslational Epigenetic Encoding (SCEPTRE) that uses Expansion Microscopy (ExM) to visualize and quantify multiple histone modifications at non-repetitive genomic regions in single cells at a spatial resolution of ∼75 nm. Using SCEPTRE, we distinguished multiple histone modifications at a single housekeeping gene, quantified histone modification levels at multiple developmentally-regulated genes in individual cells, and evaluated the relationship between histone modifications and RNA polymerase II loading at individual loci. We find extensive variability in epigenetic states between individual gene loci hidden from current population-averaged measurements. These findings establish SCEPTRE as a new technique for multiplexed detection of combinatorial chromatin states at single genomic loci in single cells."
2021 Mar 23,Cell reports,Cell Rep. 2021 Mar 23;34(12):108888. doi: 10.1016/j.celrep.2021.108888.,"['Pease, Nicholas A', 'Nguyen, Phuc H B', 'Woodworth, Marcus A', 'Ng, Kenneth K H', 'Irwin, Blythe', 'Vaughan, Joshua C', 'Kueh, Hao Yuan']","['animals', 'cell division  genetics', 'cell lineage genetics', 'epigenesis, genetic', 'genetic loci', 'histones metabolism', 'humans', 'lysine metabolism', 'methylation', 'mice, inbred c57bl', 'polycomb-group proteins  metabolism', 'protein conformation', 'repressor proteins chemistry metabolism', 't-lymphocytes cytology', 'time factors', 'transcription factors metabolism', 'transcriptional activation  genetics', 'tumor suppressor proteins chemistry metabolism', 'mice', 't cell development', 'chromatin compaction', 'epigenetic switch', 'gene regulation', 'post-translational histone modifications', 'stochasticity', 'timing control', 'tunability']","Tunable, division-independent control of gene activation timing by a polycomb switch.","During development, progenitors often differentiate many cell generations after receiving signals. These delays must be robust yet tunable for precise population size control. Polycomb repressive mechanisms, involving histone H3 lysine-27 trimethylation (H3K27me3), restrain the expression of lineage-specifying genes in progenitors and may delay their activation and ensuing differentiation. Here, we elucidate an epigenetic switch controlling the T cell commitment gene Bcl11b that holds its locus in a heritable inactive state for multiple cell generations before activation. Integrating experiments and modeling, we identify a mechanism where H3K27me3 levels at Bcl11b, regulated by methyltransferase and demethylase activities, set the time delay at which the locus switches from a compacted, silent state to an extended, active state. This activation delay robustly spans many cell generations, is tunable by chromatin modifiers and transcription factors, and is independent of cell division. With their regulatory flexibility, such timed epigenetic switches may broadly control timing in development."
2021 Mar,Immunological reviews,Immunol Rev. 2021 Mar;300(1):134-151. doi: 10.1111/imr.12946. Epub 2021 Mar 18.,"['Chu, Jonathan M', 'Pease, Nicholas A', 'Kueh, Hao Yuan']","['cell differentiation', ' chromatin', ' enhancer elements, genetic genetics', 'chromatin regulation', 'enhancers', 'gene regulation\xa0processes', 'lymphocytes', 'non-coding regulatory mutations', 'transcription']",In search of lost time: Enhancers as modulators of timing in lymphocyte development and differentiation.,"Proper timing of gene expression is central to lymphocyte development and differentiation. Lymphocytes often delay gene activation for hours to days after the onset of signaling components, which act on the order of seconds to minutes. Such delays play a prominent role during the intricate choreography of developmental events and during the execution of an effector response. Though a number of mechanisms are sufficient to explain timing at short timescales, it is not known how timing delays are implemented over long timescales that may span several cell generations. Based on the literature, we propose that a class of cis-regulatory elements, termed ""timing enhancers,"" may explain how timing delays are controlled over these long timescales. By considering chromatin as a kinetic barrier to state switching, the timing enhancer model explains experimentally observed dynamics of gene expression where other models fall short. In this review, we elaborate on features of the timing enhancer model and discuss the evidence for its generality throughout development and differentiation. We then discuss potential molecular mechanisms underlying timing enhancer function. Finally, we explore recent evidence drawing connections between timing enhancers and genetic risk for immunopathology. We argue that the timing enhancer model is a useful framework for understanding how cis-regulatory elements control the central dimension of timing in lymphocyte biology."
2020 Jun 23,Cell reports,Cell Rep. 2020 Jun 23;31(12):107804. doi: 10.1016/j.celrep.2020.107804.,"['Eastman, Anna E', 'Chen, Xinyue', 'Hu, Xiao', 'Hartman, Amaleah A', 'Pearlman Morales, Aria M', 'Yang, Cindy', 'Lu, Jun', 'Kueh, Hao Yuan', 'Guo, Shangqin']","['animals', ' cell cycle', 'cell division', 'cell proliferation', 'cells, cultured', ' genes, reporter', 'hematopoietic stem cells metabolism', 'histones metabolism', 'luminescent proteins', 'mice', 'models, biological', 'mouse embryonic stem cells metabolism', 'recombinant fusion proteins metabolism', 'red fluorescent protein', 'cell cycle speed', 'hematopoiesis', 'live-cell reporter', 'mathematical modeling', 'single-cell heterogeneity']",Resolving Cell Cycle Speed in One Snapshot with a Live-Cell Fluorescent Reporter.,"Cell proliferation changes concomitantly with fate transitions during reprogramming, differentiation, regeneration, and oncogenesis. Methods to resolve cell cycle length heterogeneity in real time are currently lacking. Here, we describe a genetically encoded fluorescent reporter that captures live-cell cycle speed using a single measurement. This reporter is based on the color-changing fluorescent timer (FT) protein, which emits blue fluorescence when newly synthesized before maturing into a red fluorescent protein. We generated a mouse strain expressing an H2B-FT fusion reporter from a universally active locus and demonstrate that faster cycling cells can be distinguished from slower cycling ones on the basis of the intracellular fluorescence ratio between the FT's blue and red states. Using this reporter, we reveal the native cell cycle speed distributions of fresh hematopoietic cells and demonstrate its utility in analyzing cell proliferation in solid tissues. This system is broadly applicable for dissecting functional heterogeneity associated with cell cycle dynamics in complex tissues."
2019 Dec,Current opinion in systems biology,Curr Opin Syst Biol. 2019 Dec;18:95-103. doi: 10.1016/j.coisb.2019.10.013. Epub ,"['Abadie, Kathleen', 'Pease, Nicholas A', 'Wither, Matthew J', 'Kueh, Hao Yuan']",[],Order by chance: origins and benefits of stochasticity in immune cell fate control.,"To protect against diverse challenges, the immune system must continuously generate an arsenal of specialized cell types, each of which can mount a myriad of effector responses upon detection of potential threats. To do so, it must generate multiple differentiated cell populations with defined sizes and proportions, often from rare starting precursor cells. Here, we discuss the emerging view that inherently probabilistic mechanisms, involving rare, rate-limiting regulatory events in single cells, control fate decisions and population sizes and fractions during immune development and function. We first review growing evidence that key fate control points are gated by stochastic signaling and gene regulatory events that occur infrequently over decision-making timescales, such that initially homogeneous cells can adopt variable outcomes in response to uniform signals. We next discuss how such stochastic control can provide functional capabilities that are harder to achieve with deterministic control strategies, and may be central to robust immune system function."
2018 Nov 20,eLife,Elife. 2018 Nov 20;7:e37851. doi: 10.7554/eLife.37851.,"['Ng, Kenneth Kh', 'Yui, Mary A', 'Mehta, Arnav', 'Siu, Sharmayne', 'Irwin, Blythe', 'Pease, Shirley', 'Hirose, Satoshi', 'Elowitz, Michael B', 'Rothenberg, Ellen V', 'Kueh, Hao Yuan']","['animals', ' cell differentiation', ' epigenesis, genetic', 'genes, reporter', 'intravital microscopy', 'luminescent proteins analysis genetics', 'mice', 'models, theoretical', 'repressor proteins  biosynthesis', 'staining and labeling', 't-lymphocytes  physiology', 'time factors', ' transcription, genetic', 'tumor suppressor proteins  biosynthesis', 'computational biology', 'developmental biology', 'epigenetics', 'gene regulation', 'lymphocyte development', 'mouse', 'quantitative and systems biology', 'stochastic gene expression', 'systems biology']",A stochastic epigenetic switch controls the dynamics of T-cell lineage commitment.,"Cell fate decisions occur through the switch-like, irreversible activation of fate-specifying genes. These activation events are often assumed to be tightly coupled to changes in upstream transcription factors, but could also be constrained by cis-epigenetic mechanisms at individual gene loci. Here, we studied the activation of Bcl11b, which controls T-cell fate commitment. To disentangle cis and trans effects, we generated mice where two Bcl11b copies are tagged with distinguishable fluorescent proteins. Quantitative live microscopy of progenitors from these mice revealed that Bcl11b turned on after a stochastic delay averaging multiple days, which varied not only between cells but also between Bcl11b alleles within the same cell. Genetic perturbations, together with mathematical modeling, showed that a distal enhancer controls the rate of epigenetic activation, while a parallel Notch-dependent trans-acting step stimulates expression from activated loci. These results show that developmental fate transitions can be controlled by stochastic cis-acting events on individual loci."
