time,journal,doi_info,authors,key words,title,abstract
2024 Apr 30,ACS nano,ACS Nano. 2024 Apr 30;18(17):11245-11256. doi: 10.1021/acsnano.4c00340. Epub 2024 ,"['Fang, Zhuoran', 'Chen, Rui', 'Fröch, Johannes E', 'Tanguy, Quentin A A', 'Khan, Asir Intisar', 'Wu, Xiangjin', 'Tara, Virat', 'Manna, Arnab', 'Sharp, David', 'Munley, Christopher', 'Miller, Forrest', 'Zhao, Yang', 'Geiger, Sarah', 'Böhringer, Karl F', 'Reynolds, Matthew S', 'Pop, Eric', 'Majumdar, Arka']","['electrical individual-pixel control', 'nonvolatile', 'phase-change materials', 'phase-only', 'transmissive spatial light modulator']",Nonvolatile Phase-Only Transmissive Spatial Light Modulator with Electrical Addressability of Individual Pixels.,"Active metasurfaces with tunable subwavelength-scale nanoscatterers are promising platforms for high-performance spatial light modulators (SLMs). Among the tuning methods, phase-change materials (PCMs) are attractive because of their nonvolatile, threshold-driven, and drastic optical modulation, rendering zero-static power, crosstalk immunity, and compact pixels. However, current electrically controlled PCM-based metasurfaces are limited to global amplitude modulation, which is insufficient for SLMs. Here, an individual-pixel addressable, transmissive metasurface is experimentally demonstrated using the low-loss PCM Sb(2)Se(3) and doped silicon nanowire heaters. The nanowires simultaneously form a diatomic metasurface, supporting a high-quality-factor (∼406) quasi-bound-state-in-the-continuum mode. A global phase-only modulation of ∼0.25π (∼0.2π) in simulation (experiment) is achieved, showing ten times enhancement. A 2π phase shift is further obtained using a guided-mode resonance with enhanced light-Sb(2)Se(3) interaction. Finally, individual-pixel addressability and SLM functionality are demonstrated through deterministic multilevel switching (ten levels) and tunable far-field beam shaping. Our work presents zero-static power transmissive phase-only SLMs, enabled by electrically controlled low-loss PCMs and individual meta-molecule addressable metasurfaces."
2024 Feb 23,Nature communications,Nat Commun. 2024 Feb 23;15(1):1662. doi: 10.1038/s41467-024-45904-w.,"['Huang, Luocheng', 'Han, Zheyi', 'Wirth-Singh, Anna', 'Saragadam, Vishwanath', 'Mukherjee, Saswata', 'Fröch, Johannes E', 'Tanguy, Quentin A A', 'Rollag, Joshua', 'Gibson, Ricky', 'Hendrickson, Joshua R', 'Hon, Philip W C', 'Kigner, Orrin', 'Coppens, Zachary', 'Böhringer, Karl F', 'Veeraraghavan, Ashok', 'Majumdar, Arka']",[],Broadband thermal imaging using meta-optics.,"Subwavelength diffractive optics known as meta-optics have demonstrated the potential to significantly miniaturize imaging systems. However, despite impressive demonstrations, most meta-optical imaging systems suffer from strong chromatic aberrations, limiting their utilities. Here, we employ inverse-design to create broadband meta-optics operating in the long-wave infrared (LWIR) regime (8-12 μm). Via a deep-learning assisted multi-scale differentiable framework that links meta-atoms to the phase, we maximize the wavelength-averaged volume under the modulation transfer function (MTF) surface of the meta-optics. Our design framework merges local phase-engineering via meta-atoms and global engineering of the scatterer within a single pipeline. We corroborate our design by fabricating and experimentally characterizing all-silicon LWIR meta-optics. Our engineered meta-optic is complemented by a simple computational backend that dramatically improves the quality of the captured image. We experimentally demonstrate a six-fold improvement of the wavelength-averaged Strehl ratio over the traditional hyperboloid metalens for broadband imaging."
2023 Sep,Journal of biomedical optics,J Biomed Opt. 2023 Sep;28(9):094802. doi: 10.1117/1.JBO.28.9.094802. Epub 2023 ,"['Xie, Ningzhi', 'Carson, Matthew D', 'Fröch, Johannes E', 'Majumdar, Arka', 'Seibel, Eric J', 'Böhringer, Karl F']","['endoscopy, gastrointestinal', 'radionuclide imaging', 'refraction, ocular', ' lens, crystalline', ' lenses', 'endoscope', 'infrared angioscope', 'large field-of-view', 'metalens', 'scanning fiber', 'ultrasmall optics']",Large field-of-view short-wave infrared metalens for scanning fiber endoscopy.,"SIGNIFICANCE: The scanning fiber endoscope (SFE), an ultrasmall optical imaging device with a large field-of-view (FOV) for having a clear forward view into the interior of blood vessels, has great potential in the cardiovascular disease diagnosis and surgery assistance, which is one of the key applications for short-wave infrared biomedical imaging. The state-of-the-art SFE system uses a miniaturized refractive spherical lens doublet for beam projection. A metalens is a promising alternative that can be made much thinner and has fewer off-axis aberrations than its refractive counterpart. AIM: We demonstrate a transmissive metalens working at 1310 nm for a forward viewing endoscope to achieve a shorter device length and better resolution at large field angles. APPROACH: We optimize the metalens of the SFE system using Zemax, fabricate it using e-beam lithography, characterize its optical performances, and compare them with the simulations. RESULTS: The SFE system has a resolution of ∼ 140 μm at the center of field (imaging distance 15 mm), an FOV of ∼ 70 deg , and a depth-of-focus of ∼ 15 mm , which are comparable with a state-of-the-art refractive lens SFE. The use of the metalens reduces the length of the optical track from 1.2 to 0.86 mm. The resolution of our metalens-based SFE drops by less than a factor of 2 at the edge of the FOV, whereas the refractive lens counterpart has a ∼ 3 times resolution degradation. CONCLUSIONS: These results show the promise of integrating a metalens into an endoscope for device minimization and optical performance improvement."
2022 Mar 30,Scientific reports,Sci Rep. 2022 Mar 30;12(1):5385. doi: 10.1038/s41598-022-09277-8.,"['Han, Zheyi', 'Colburn, Shane', 'Majumdar, Arka', 'Böhringer, Karl F']","['equipment design', ' lens, crystalline', ' lenses', ' micro-electrical-mechanical systems', 'optics and photonics']",Millimeter-scale focal length tuning with MEMS-integrated meta-optics employing high-throughput fabrication.,"Miniature varifocal lenses are crucial for many applications requiring compact optical systems. Here, utilizing electro-mechanically actuated 0.5-mm aperture infrared Alvarez meta-optics, we demonstrate 3.1 mm (200 diopters) focal length tuning with an actuation voltage below 40 V. This constitutes the largest focal length tuning in any low-power electro-mechanically actuated meta-optic, enabled by the high energy density in comb-drive actuators producing large displacements at relatively low voltage. The demonstrated device is produced by a novel nanofabrication process that accommodates meta-optics with a larger aperture and has improved alignment between meta-optics via flip-chip bonding. The whole fabrication process is CMOS compatible and amenable to high-throughput manufacturing."
2021,Microsystems & nanoengineering,Microsyst Nanoeng. 2021 Feb 1;7:12. doi: 10.1038/s41378-020-00233-y. eCollection ,"['Han, Zheyi', 'Colburn, Shane', 'Majumdar, Arka', 'Böhringer, Karl F']",[],Correction to: MEMS-actuated metasurface Alvarez lens.,[This corrects the article DOI: 10.1038/s41378-020-00190-6.].
2020,Microsystems & nanoengineering,Microsyst Nanoeng. 2020 Sep 21;6:87. doi: 10.1038/s41378-020-00197-z. eCollection ,"['Sun, Di', 'Böhringer, Karl F']","['electrical and electronic engineering', 'environmental, health and safety issues']",An active self-cleaning surface system for photovoltaic modules using anisotropic ratchet conveyors and mechanical vibration.,"The purpose of this work is to develop an active self-cleaning system that removes contaminants from a solar module surface by means of an automatic, water-saving, and labor-free process. The output efficiency of a solar module can be degraded over time by dust accumulation on top of the cover glass, which is often referred to as ""soiling"". This paper focuses on creating an active self-cleaning surface system using a combination of microsized features and mechanical vibration. The features, which are termed anisotropic ratchet conveyors (ARCs), consist of hydrophilic curved rungs on a hydrophobic background. Two different ARC systems have been designed and fabricated with self-assembled monolayer (SAM) silane and fluoropolymer thin film (Cytop). Fabrication processes were established to fabricate these two systems, including patterning Cytop without degrading the original Cytop hydrophobicity. Water droplet transport characteristics, including anisotropic driving force, droplet resonance mode, cleaning mechanisms, and system power consumption, were studied with the help of a high-speed camera and custom-made test benches. The droplet can be transported on the ARC surface at a speed of 27 mm/s and can clean a variety of dust particles, either water-soluble or insoluble. Optical transmission was measured to show that Cytop can improve transmittance by 2.5~3.5% across the entire visible wavelength range. Real-time demonstrations of droplet transport and surface cleaning were performed, in which the solar modules achieved a 23 percentage-point gain after cleaning."
2020,Microsystems & nanoengineering,Microsyst Nanoeng. 2020 Oct 5;6:79. doi: 10.1038/s41378-020-00190-6. eCollection ,"['Han, Zheyi', 'Colburn, Shane', 'Majumdar, Arka', 'Böhringer, Karl F']","['electrical and electronic engineering', 'electronic devices', 'nanophotonics and plasmonics']",MEMS-actuated metasurface Alvarez lens.,"Miniature lenses with a tunable focus are essential components for many modern applications involving compact optical systems. While several tunable lenses have been reported with various tuning mechanisms, they often face challenges with respect to power consumption, tuning speed, fabrication cost, or production scalability. In this work, we have adapted the mechanism of an Alvarez lens - a varifocal composite lens in which lateral shifts of two optical elements with cubic phase surfaces give rise to a change in the optical power - to construct a miniature, microelectromechanical system (MEMS)-actuated metasurface Alvarez lens. Implementation based on an electrostatic MEMS generates fast and controllable actuation with low power consumption. The utilization of metasurfaces - ultrathin and subwavelength-patterned diffractive optics - as optical elements greatly reduces the device volume compared to systems using conventional freeform lenses. The entire MEMS Alvarez metalens is fully compatible with modern semiconductor fabrication technologies, granting it the potential to be mass-produced at a low unit cost. In the reported prototype operating at 1550 nm wavelength, a total uniaxial displacement of 6.3 µm was achieved in the Alvarez metalens with a direct-current (DC) voltage application up to 20 V, which modulated the focal position within a total tuning range of 68 µm, producing more than an order of magnitude change in the focal length and a 1460-diopter change in the optical power. The MEMS Alvarez metalens has a robust design that can potentially generate a much larger tuning range without substantially increasing the device volume or energy consumption, making it desirable for a wide range of imaging and display applications."
2020 Aug 26,Lab on a chip,Lab Chip. 2020 Aug 26;20(17):3269-3277. doi: 10.1039/d0lc00495b.,"['Sun, Di', 'Böhringer, Karl F', 'Sorensen, Matthew', 'Nilsson, Erik', 'Edgar, J Scott', 'Goodlett, David R']","[' acoustics', 'hydrophobic and hydrophilic interactions', 'mass spectrometry', ' sound']",Droplet delivery and nebulization system using surface acoustic wave for mass spectrometry.,"We present a piezoelectric transducer for standing wave surface acoustic wave nebulization (SW-SAWN). The transducer nebulizes nonvolatile analytes present in bulk fluid into ambient air after which the aerosolized drops are sampled by mass spectrometry (MS) for detection. Furthermore, we report for the first time integration of anisotropic ratchet conveyors (ARCs) on the SAWN transducer surfaces to automate the sample preparation and droplet delivery process. The ARCs employ micro-sized hydrophilic patterns on hydrophobic Cytop coatings. Moving, positioning, merging, and mixing of droplets at a designated nebulization location are demonstrated. To create the ARCs, we adopt parylene C as a stencil mask so that the hydrophobicity of the Cytop does not degrade during the microfabrication process. MS measurements with the SAWN chip are performed under different input frequencies. The SAWN transducer can provide a controllable nebulization rate by varying the input nebulization frequency while maintaining a reasonable signal to noise ratio for MS detection."
2020 May 13,Nano letters,Nano Lett. 2020 May 13;20(5):3710-3717. doi: 10.1021/acs.nanolett.0c00701. Epub ,"['Zou, Chen', 'Chang, Cheng', 'Sun, Di', 'Böhringer, Karl F', 'Lin, Lih Y']","['dry lift-off', 'metal halide perovskite', 'micro-led', 'multicolor display', 'photolithography']",Photolithographic Patterning of Perovskite Thin Films for Multicolor Display Applications.,"Metal halide perovskites are emerging as attractive materials for light-emitting diode (LED) applications. The external quantum efficiency (EQE) has experienced a rapid progress and reached over 21%, comparable to the state of the art organic and quantum dot LEDs. For metal halide perovskites, their simple solution-processing preparation, facile band gap tunability, and narrow emission line width provide another attractive route to harness their superior optoelectronic properties for multicolor display applications. In this work, we demonstrate a high-resolution, large-scale photolithographic method to pattern multicolor perovskite films. This approach is based on a dry lift-off process which involves the use of parylene as an intermediary and the easy mechanical peeling-off of parylene films on various substrates. Using this approach, we successfully fabricated multicolor patterns with red and green perovskite pixels on a single substrate, which could be further applied in liquid crystal displays (LCDs) with blue backlight. Besides, a prototype green perovskite micro-LED display under current driving has been demonstrated."
2019 Jan 30,Micromachines,Micromachines (Basel). 2019 Jan 30;10(2):101. doi: 10.3390/mi10020101.,"['Sun, Di', 'Böhringer, Karl F']","['electrodynamic screen', 'gecko setae', 'microfluidics', 'self-cleaning surface', 'superhydrophilic', 'superhydrophobic', 'superomniphobic']",Self-Cleaning: From Bio-Inspired Surface Modification to MEMS/Microfluidics System Integration.,"This review focuses on self-cleaning surfaces, from passive bio-inspired surface modification including superhydrophobic, superomniphobic, and superhydrophilic surfaces, to active micro-electro-mechanical systems (MEMS) and digital microfluidic systems. We describe models and designs for nature-inspired self-cleaning schemes as well as novel engineering approaches, and we discuss examples of how MEMS/microfluidic systems integrate with functional surfaces to dislodge dust or undesired liquid residues. Meanwhile, we also examine ""waterless"" surface cleaning systems including electrodynamic screens and gecko seta-inspired tapes. The paper summarizes the state of the art in self-cleaning surfaces, introduces available cleaning mechanisms, describes established fabrication processes and provides practical application examples."
