time,journal,doi_info,authors,key words,title,abstract
2023 Aug 1,3D printing and additive manufacturing,3D Print Addit Manuf. 2023 Aug 1;10(4):609-618. doi: 10.1089/3dp.2021.0133. Epub ,"['Chu, Chia-Heng', 'Burentugs, Enerelt', 'Lee, Dohwan', 'Owens, Jacob M', 'Liu, Ruxiu', 'Frazier, Albert B', 'Sarioglu, A Fatih']","['3d microfluidics', '3d printing', 'additive manufacturing', 'centrifugation', 'postprocessing', 'sacrificial material removal']",Centrifugation-Assisted Three-Dimensional Printing of Devices Embedded with Fully Enclosed Microchannels.,"The challenges in reliably removing the sacrificial material from fully enclosed microfluidic channels hinder the use of three-dimensional (3D) printing to create microfluidic devices with intricate geometries. With advances in printer resolution, the etching of sacrificial materials from increasingly smaller channels is poised to be a bottleneck using the existing techniques. In this study, we introduce a microfabrication approach that utilizes centrifugation to effortlessly and efficiently remove the sacrificial materials from 3D-printed microfluidic devices with densely packed microfeatures. We characterize the process by measuring the etch rate under different centrifugal forces and developed a theoretical model to estimate process parameters for a given geometry. The effect of the device layout on the centrifugal etching process is also investigated. We demonstrate the applicability of our approach on devices fabricated using inkjet 3D printing and stereolithography. Finally, the advantages of the introduced approach over commonly used injection-based etching of sacrificial material are experimentally demonstrated in direct comparisons. A robust method to postprocess additively manufactured geometries composed of intricate microfluidic channels can help utilize both the large printing volume and high spatial resolution afforded by 3D printing in creating a variety of devices ranging from scaffolds to large-scale microfluidic assays."
2023,"Methods in molecular biology (Clifton, N.J.)",Methods Mol Biol. 2023;2679:255-268. doi: 10.1007/978-1-0716-3271-0_18.,"['Boya, Mert', 'Sarioglu, A Fatih']","['humans', ' neoplastic cells, circulating pathology', 'cell separation methods', 'blood coagulation tests', 'cancer screening', 'circulating tumor cell clusters', 'immunofluorescence imaging', 'metastasis', 'micromachining', 'soft lithography']",Cluster-Wells: A Technology for Routine and Rapid Isolation of Extremely Rare Circulating Tumor Cell Clusters from Unprocessed Whole Blood.,"Isolation of extremely rare circulating tumor cell (CTC) clusters from the bloodstream of patients enables minimally invasive diagnosis and prognosis while providing information on their role in metastasis. A few technologies specifically developed for the enrichment of CTC clusters fail to achieve a high enough processing throughput to be practical in clinical settings or risk damaging large clusters owing to their structural design producing high shear forces. Here, we outline a methodology developed for rapid and effective enrichment of CTC clusters from cancer patients, independent of the cluster size and cell surface markers. Minimally invasive access to tumor cells in hematogenous circulation will be an integral part of cancer screening and personalized medicine."
2023 Jul,"Small (Weinheim an der Bergstrasse, Germany)",Small. 2023 Jul;19(27):e2208035. doi: 10.1002/smll.202208035. Epub 2023 Apr 3.,"['Lee, Dohwan', 'Ozkaya-Ahmadov, Tevhide', 'Sarioglu, A Fatih']","['humans', 'sars-cov-2', ' herpesvirus 1, cercopithecine', ' covid-19 diagnosis', ' influenza, human diagnosis', 'paint', 'sensitivity and specificity', 'sars-cov-2', 'capillary flow control', 'influenza a & b', 'lateral flow assays', 'point-of-care testing']",Chemically Amplified Multiplex Detection of SARS-CoV-2 and Influenza A and B Viruses via Paint-Programmed Lateral Flow Assays.,"Severe acute respiratory syndrome-coronavirus 2 (SARS-CoV-2) continues to threaten lives by evolving into new variants with greater transmissibility. Although lateral flow assays (LFAs) are widely used to self-test for coronavirus disease 2019 (COVID-19), these tests suffer from low sensitivity leading to a high rate of false negative results. In this work, a multiplexed lateral flow assay is reported for the detection of SARS-CoV-2 and influenza A and B viruses in human saliva with a built-in chemical amplification of the colorimetric signal for enhanced sensitivity. To automate the amplification process, the paper-based device is integrated with an imprinted flow controller, which coordinates the routing of different reagents and ensures their sequential and timely delivery to run an optimal amplification reaction. Using the assay, SARS-CoV-2 and influenza A and B viruses can be detected with ≈25x higher sensitivity than commercial LFAs, and the device can detect SARS-CoV-2-positive patient saliva samples missed by commercial LFAs. The technology provides an effective and practical solution to enhance the performance of conventional LFAs and will enable sensitive self-testing to prevent virus transmission and future outbreaks of new variants."
2023 Jan 17,Lab on a chip,Lab Chip. 2023 Jan 17;23(2):251-260. doi: 10.1039/d2lc00960a.,"['Lee, Dohwan', 'Asmare, Norh', 'Sarioglu, A Fatih']","['humans', ' sars-cov-2', ' covid-19', 'antibodies, viral', 'immunoglobulin g', 'enzyme-linked immunosorbent assay', 'immunoglobulin m', 'sensitivity and specificity']",Paper-based multi-well depletion ELISA.,"Enzyme-linked immunosorbent assay (ELISA) is widely employed for detecting target molecules in bioassays including the serological assays that measure specific antibody titers. However, ELISA tests are inherently limited to centralized laboratories staffed with trained personnel as the assay workflow requires multiple steps to be performed in a specific sequence. Here, we report a dipstick ELISA test that automates this otherwise laborious process and reports the titer of a target molecule in a digital manner without the need for an external instrument or operator. Our assay measures titer by gradually immuno-depleting the target analyte from a flowing sample effectively diluting the residual target - a process conventionally achieved through serially diluting the whole sample in numerous, time-consuming pipetting steps performed manually. Furthermore, the execution of the depletion ELISA process is automated by a built-in flow controller which sequentially delivers different reagents with preset delays. We apply the technology to develop assays measuring (1) severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) antibody titers (IgM/IgG antibodies to nucleocapsid and spike protein) and (2) troponin I, a cardiac biomarker."
2023 Feb 15,Biosensors & bioelectronics,Biosens Bioelectron. 2023 Feb 15;222:114916. doi: 10.1016/j.bios.2022.114916. ,"['Arifuzzman, A K M', 'Asmare, Norh', 'Ozkaya-Ahmadov, Tevhide', 'Civelekoglu, Ozgun', 'Wang, Ningquan', 'Sarioglu, A Fatih']","[' biosensing techniques', 'microfluidics methods', 'oligonucleotide array sequence analysis', 'flow cytometry methods', 'immunoassay', 'autonomous microfluidics', 'electronic cytometry', 'flow cytometry', 'sensor network', 't-cell immunophenotyping']","An autonomous microchip for real-time, label-free immune cell analysis.","Characterization of cell populations and identification of distinct subtypes based on surface markers are needed in a variety of applications from basic research and clinical assays to cell manufacturing. Conventional immunophenotyping techniques such as flow cytometry or fluorescence microscopy require immunolabeling of cells, expensive and complex instrumentation, skilled operators, and are therefore incompatible with field deployment and automated cell manufacturing systems. In this work, we introduce an autonomous microchip that can electronically quantify the immunophenotypical composition of a cell suspension. Our microchip identifies different cell subtypes by capturing each in different microfluidic chambers functionalized against the markers of the target populations. All on-chip activity is electronically monitored by an integrated sensor network, which informs an algorithm determining subpopulation fractions from chip-wide immunocapture statistics in real time. Moreover, optimal operational conditions within the chip are enforced through a closed-loop feedback control on the sensor data and the cell flow speed, and hence, the antibody-antigen interaction time is maintained within its optimal range for selective immunocapture. We apply our microchip to analyze a mixture of unlabeled CD4(+) and CD8(+) T cell sub-populations and then validated the results against flow cytometry measurements. The demonstrated capability to quantitatively analyze immune cells with no labels has the potential to enable not only autonomous biochip-based immunoassays for remote testing but also cell manufacturing bioreactors with built-in, adaptive quality control."
2022 Jun 13,Nature communications,Nat Commun. 2022 Jun 13;13(1):3385. doi: 10.1038/s41467-022-31009-9.,"['Boya, Mert', 'Ozkaya-Ahmadov, Tevhide', 'Swain, Brandi E', 'Chu, Chia-Heng', 'Asmare, Norh', 'Civelekoglu, Ozgun', 'Liu, Ruxiu', 'Lee, Dohwan', 'Tobia, Sherry', 'Biliya, Shweta', 'McDonald, L DeEtte', 'Nazha, Bassel', 'Kucuk, Omer', 'Sanda, Martin G', 'Benigno, Benedict B', 'Moreno, Carlos S', 'Bilen, Mehmet A', 'McDonald, John F', 'Sarioglu, A Fatih']","['humans', 'male', ' neoplastic cells, circulating pathology', 'sequence analysis, rna']","High throughput, label-free isolation of circulating tumor cell clusters in meshed microwells.","Extremely rare circulating tumor cell (CTC) clusters are both increasingly appreciated as highly metastatic precursors and virtually unexplored. Technologies are primarily designed to detect single CTCs and often fail to account for the fragility of clusters or to leverage cluster-specific markers for higher sensitivity. Meanwhile, the few technologies targeting CTC clusters lack scalability. Here, we introduce the Cluster-Wells, which combines the speed and practicality of membrane filtration with the sensitive and deterministic screening afforded by microfluidic chips. The >100,000 microwells in the Cluster-Wells physically arrest CTC clusters in unprocessed whole blood, gently isolating virtually all clusters at a throughput of >25 mL/h, and allow viable clusters to be retrieved from the device. Using the Cluster-Wells, we isolated CTC clusters ranging from 2 to 100+ cells from prostate and ovarian cancer patients and analyzed a subset using RNA sequencing. Routine isolation of CTC clusters will democratize research on their utility in managing cancer."
2022 Jun 14,Lab on a chip,Lab Chip. 2022 Jun 14;22(12):2331-2342. doi: 10.1039/d2lc00137c.,"['Civelekoglu, Ozgun', 'Ozkaya-Ahmadov, Tevhide', 'Arifuzzman, A K M', 'Islak Mutcali, Sibel', 'Sarioglu, A Fatih']","['electronics', 'flow cytometry', ' hematologic tests', 'humans', 'leukocyte count', ' leukocytes']",Immunomagnetic leukocyte differential in whole blood on an electronic microdevice.,"Leukocytes are the frontline defense mechanism of the immune system. Their composition dynamically changes as a response to a foreign body, infection, inflammation, or other malignant behavior occurring within the body. Monitoring the composition of leukocytes, namely leukocyte differential, is a crucial assay periodically performed to diagnose an infection or to assess a person's vulnerability for a health anomaly. Currently, leukocyte differential analysis is performed using hematology analyzers or flow cytometers, both of which are bulky instruments that require trained and certified personnel for operation. In this work, we demonstrate a new technique to obtain leukocyte differentials in a highly portable and integrated microfluidic chip by magnetically analyzing the CD33 expression of leukocytes. When benchmarked against conventional laboratory instruments, our technology demonstrated <5% difference on average for all subtypes. Our results show that hematology testing could be performed beyond the centralized laboratories at a low cost and ultimately provide point-of-care and at-home testing opportunities."
2022 May 1,Biosensors & bioelectronics,Biosens Bioelectron. 2022 May 1;203:114014. doi: 10.1016/j.bios.2022.114014. Epub ,"['Civelekoglu, Ozgun', 'Wang, Ningquan', 'Arifuzzman, A K M', 'Boya, Mert', 'Sarioglu, A Fatih']","[' biosensing techniques', 'flow cytometry methods', 'point-of-care testing']",Automated lightless cytometry on a microchip with adaptive immunomagnetic manipulation.,"Surface expression of cell populations are often sought as diagnostic and prognostic biomarkers in hematology-oncology and infectious diseases, making flow cytometry an invaluable technique for both clinical and basic research applications. On the other hand, the reliance of flow cytometry on manual input parameters and user protocols for operation introduces variation between analyses while potentially leading to errors in measurements. In this work, we introduce an integrated flow cytometry microchip that automatically adapts to the sample it interrogates. Our device measures the antigen expression in a sample by automatically analyzing the response of immunomagnetically labeled cells to an external magnetic field through integrated electrical sensors and by continuously modulating the time the cells are subjected to the field for optimal sensitivity and dynamic range. Furthermore, the lack of optical illumination and fluorescence detectors enables automated analysis to be carried on a fully integrated platform that is particularly well suited for translation into point-of-care testing and mobile screening. We applied our automated cytometry chip on both pure and mixed cell populations and validated its operation by benchmarking against a conventional flow cytometer. By transforming the utility-proven flow cytometry, a technique that has long been dependent on an operator in centralized laboratories, into a standardized disposable test for bedside or home testing, the automated flow cytometry microchip introduced here has the potential to enable self-screening for telemedicine and wellness."
2022 Jan 18,Lab on a chip,Lab Chip. 2022 Jan 18;22(2):296-312. doi: 10.1039/d1lc00889g.,"['Civelekoglu, Ozgun', 'Liu, Ruxiu', 'Usanmaz, Can F', 'Chu, Chia-Heng', 'Boya, Mert', 'Ozkaya-Ahmadov, Tevhide', 'Arifuzzman, A K M', 'Wang, Ningquan', 'Sarioglu, A Fatih']","[' antigens', 'antigens, cd34 analysis', 'electronics', 'flow cytometry methods', ' hematopoietic stem cells chemistry', 'humans']",Electronic measurement of cell antigen expression in whole blood.,"Membrane antigens are phenotypic signatures of cells used for distinguishing various subpopulations and, therefore, are of great interest for diagnosis of diseases and monitoring of patients in hematology and oncology. Existing methods to measure antigen expression of a target subpopulation in blood samples require labor-intensive lysis of contaminating cells and subsequent analysis with complex and bulky instruments in specialized laboratories. To address this long-standing limitation in clinical cytometry, we introduce a microchip-based technique that can directly measure surface expression of target cells in hematological samples. Our microchip isolates an immunomagnetically-labeled target cell population from the contaminating background in whole blood and then utilizes the differential responses of target cells to on-chip magnetic manipulation to estimate their antigen expression. Moreover, manipulating cells with chip-sized permanent magnets and performing quantitative measurements via an on-chip electrical sensor network allows the assay to be performed in a portable platform with no reliance on laboratory infrastructure. Using our technique, we could successfully measure expressions of the CD45 antigen that is commonly expressed by white blood cells, as well as CD34 that is expressed by scarce hematopoietic progenitor cells, which constitutes only ∼0.0001% of all blood cells, directly from whole blood. With our technology, flow cytometry can potentially become a rapid bedside or at-home testing method that is available around the clock in environments where this invaluable assay with proven clinical utility is currently either outsourced or not even accessible."
2021 Oct 18,Scientific reports,Sci Rep. 2021 Oct 18;11(1):20583. doi: 10.1038/s41598-021-99951-0.,"['Chu, Chia-Heng', 'Liu, Ruxiu', 'Ozkaya-Ahmadov, Tevhide', 'Swain, Brandi E', 'Boya, Mert', 'El-Rayes, Bassel', 'Akce, Mehmet', 'Bilen, Mehmet Asim', 'Kucuk, Omer', 'Sarioglu, A Fatih']","['adult', 'aged', 'cell count', 'cell line, tumor', 'cell separation methods', 'female', 'humans', 'lab-on-a-chip devices', 'leukocytes cytology', 'male', 'microfluidic analytical techniques instrumentation', 'middle aged', 'neoplastic cells, circulating  metabolism pathology', 'pilot projects', 'printing, three-dimensional']",Negative enrichment of circulating tumor cells from unmanipulated whole blood with a 3D printed device.,"Reliable and routine isolation of circulating tumor cells (CTCs) from peripheral blood would allow effective monitoring of the disease and guide the development of personalized treatments. Negative enrichment of CTCs by depleting normal blood cells ensures against a biased selection of a subpopulation and allows the assay to be applied on different tumor types. Here, we report an additively manufactured microfluidic device that can negatively enrich viable CTCs from clinically-relevant volumes of unmanipulated whole blood samples. Our device depletes nucleated blood cells based on their surface antigens and the smaller anucleated cells based on their size. Enriched CTCs are made available off the device in suspension making our technique compatible with standard immunocytochemical, molecular and functional assays. Our device could achieve a ~ 2.34-log depletion by capturing > 99.5% of white blood cells from 10 mL of whole blood while recovering > 90% of spiked tumor cells. Furthermore, we demonstrated the capability of the device to isolate CTCs from blood samples collected from patients (n = 15) with prostate and pancreatic cancers in a pilot study. A universal CTC assay that can differentiate tumor cells from normal blood cells with the specificity of clinically established membrane antigens yet require no label has the potential to enable routine blood-based tumor biopsies at the point-of-care."
