time,journal,doi_info,authors,key words,title,abstract
2024 Aug 15,Journal of colloid and interface science,J Colloid Interface Sci. 2024 Aug 15;668:223-231. doi: ,"['Gezahagne, Hilena F', 'Jin, Decarle S', 'Vogel, Eric M']","[' enzyme-linked immunosorbent assay', ' biosensing techniques methods', 'osmolar concentration', 'potentiometry methods', 'biomolecular charges', 'debye screening', 'electronic biosensors', 'ionic strength', 'sandwich elisa']",The influence of charge on the translation of the sandwich ELISA approach to electronic biosensors.,"The sandwich approach, whereby an antigen is captured by a primary antibody and detected by a secondary antibody, is commonly used to improve the selectivity and sensitivity of enzyme-linked immunosorbent assays (ELISA). This work details the experimental factors that impact the reliable translation of this sandwich approach to two commonly used electronic biosensors, namely potentiometric and impedimetric biosensors. Previous studies have demonstrated the Debye screening limitations associated with potentiometric biosensors. However, the correlation between the ionic strength of the measurement buffer and the impedimetric biosensing response has not been studied. Potentiometric biosensors were able to successfully detect the primary antibody and the target antigen by decreasing the ionic strength of the phosphate buffered saline (PBS) measurement buffer from 1x PBS to 0.01x PBS. However, the secondary antibody used for the selective signal amplification was not reliably detected. Therefore, the sandwich approach is not viable for potentiometric sensing at biologically relevant ionic strengths, due to the Debye screening effect. Alternatively, decreasing the ionic strength of the measurement buffer allowed for the successful translation of the sandwich approach to impedimetric biosensors. Impedimetric biosensing literature typically attributes a measured increase in the charge transfer resistance to an increase in the thickness of the immobilized biolayer. However, this work highlights the influence that both the charge and thickness of the biolayer have on the transport of the redox couple. Decreasing the ionic strength of the measurement buffer lowers the molecular charge screening effect. This permits the transport of a positively charged redox probe through a negatively charged immobilized biolayer via migration and diffusion. The results demonstrate that the use of a buffer at a lower, yet biologically relevant ionic strength allows for the successful translation of the sandwich approach to impedimetric biosensors."
2023 Jun 27,ACS applied electronic materials,ACS Appl Electron Mater. 2023 Jun 1;5(6):3048-3058. doi: 10.1021/acsaelm.3c00131. ,"['Athena, Fabia F', 'West, Matthew P', 'Hah, Jinho', 'Graham, Samuel', 'Vogel, Eric M']",[],Trade-off between Gradual Set and On/Off Ratio in HfO(x)-Based Analog Memory with a Thin SiO(x) Barrier Layer.,"HfO(x)-based synapses are widely accepted as a viable candidate for both in-memory and neuromorphic computing. Resistance change in oxide-based synapses is caused by the motion of oxygen vacancies. HfO(x)-based synapses typically demonstrate an abrupt nonlinear resistance change under positive bias application (set), limiting their viability as analog memory. In this work, a thin barrier layer of AlO(x) or SiO(x) is added to the bottom electrode/oxide interface to slow the migration of oxygen vacancies. Electrical results show that the resistance change in HfO(x)/SiO(x) devices is more controlled than the HfO(x) devices during the set. While the on/off ratio for the HfO(x)/SiO(x) devices is still large (∼10), it is shown to be smaller than that of HfO(x)/AlO(x) and HfO(x) devices. Finite element modeling suggests that the slower oxygen vacancy migration in HfO(x)/SiO(x) devices during reset results in a narrower rupture region in the conductive filament. The narrower rupture region causes a lower high resistance state and, thus, a smaller on/off ratio for the HfO(x)/SiO(x) devices. Overall, the results show that slowing the motion of oxygen vacancies in the barrier layer devices improves the resistance change during the set but lowers the on/off ratio."
2021 Dec 13,Nanotechnology,Nanotechnology. 2021 Dec 13;33(10). doi: 10.1088/1361-6528/ac3bed.,"['Mohabir, Amar T', 'Aziz, Daniel', 'Brummer, Amy C', 'Taylor, Kathleen E', 'Vogel, Eric M', 'Filler, Michael A']","['bottom-up', 'nanoelectronic', 'nanowire', 'patterning', 'semiconductor', 'silicon']",Bottom-up nanoscale patterning and selective deposition on silicon nanowires.,"We demonstrate a bottom-up process for programming the deposition of coaxial thin films aligned to the underlying dopant profile of semiconductor nanowires. Our process synergistically combines three distinct methods-vapor-liquid-solid nanowire growth, selective coaxial lithography via etching of surfaces (SCALES), and area-selective atomic layer deposition (AS-ALD)-into a cohesive whole. Here, we study ZrO(2)on Si nanowires as a model system. Si nanowires are first grown with an axially modulated n-Si/i-Si dopant profile. SCALES then yields coaxial poly(methyl methacrylate) (PMMA) masks on the n-Si regions. Subsequent AS-ALD of ZrO(2)occurs on the exposed i-Si regions and not on those masked by PMMA. We show the spatial relationship between nanowire dopant profile, PMMA masks, and ZrO(2)films, confirming the programmability of the process. The nanoscale resolution of our process coupled with the plethora of available AS-ALD chemistries promises a range of future opportunities to generate structurally complex nanoscale materials and electronic devices using entirely bottom-up methods."
2020 Oct 1,The Review of scientific instruments,Rev Sci Instrum. 2020 Oct 1;91(10):105105. doi: 10.1063/5.0012741.,"['Young, Katherine T', 'Krentz, Timothy M', ""d'Entremont, Anna L"", 'Vogel, Eric M', 'Hitchcock, Dale A']",[],"Measurement of gas-concentration-driven permeation for the examination of permeability, solubility, and diffusivity in varying materials.","This manuscript describes the development and operation of an apparatus for the measurement of steady-state and transient gas permeation through different types of solid materials with varying geometries. It is capable of operation from 293 K to 673 K and could theoretically be used with any non-corrosive gas or a mix of gases, although only hydrogen isotopes are used in the current study. A quadrupole mass spectrometer is used to measure permeation fluxes as low as 10(11) molecules/s. This unique test setup allows for the simultaneous measurement of diffusivity, solubility, and permeability. Furthermore, varying the pressure in the fore-sample volume allows for tests of Sievert's law and can give information on surface effects."
2020 May 26,ACS nano,ACS Nano. 2020 May 26;14(5):6323-6330. doi: 10.1021/acsnano.0c02885. Epub 2020 ,"['Taghinejad, Hossein', 'Taghinejad, Mohammad', 'Eftekhar, Ali A', 'Li, Zhipeng', 'West, Matthew P', 'Javani, Mohammad H', 'Abdollahramezani, Sajjad', 'Zhang, Xiang', 'Tian, Mengkun', 'Johnson-Averette, Thomas', 'Ajayan, Pulickel M', 'Vogel, Eric M', 'Shi, Su-Fei', 'Cai, Wenshan', 'Adibi, Ali']","['2d materials', 'alloys', 'engineered materials', 'heterostructures', 'optoelectronics']",Synthetic Engineering of Morphology and Electronic Band Gap in Lateral Heterostructures of Monolayer Transition Metal Dichalcogenides.,"Heterostructures of two-dimensional transition metal dichalcogenides (TMDs) can offer a plethora of opportunities in condensed matter physics, materials science, and device engineering. However, despite state-of-the-art demonstrations, most current methods lack enough degrees of freedom for the synthesis of heterostructures with engineerable properties. Here, we demonstrate that combining a postgrowth chalcogen-swapping procedure with the standard lithography enables the realization of lateral TMD heterostructures with controllable dimensions and spatial profiles in predefined locations on a substrate. Indeed, our protocol receives a monolithic TMD monolayer (e.g., MoSe(2)) as the input and delivers lateral heterostructures (e.g., MoSe(2)-MoS(2)) with fully engineerable morphologies. In addition, through establishing MoS(2x)Se(2(1-x))-MoS(2y)Se(2(1-y)) lateral junctions, our synthesis protocol offers an extra degree of freedom for engineering the band gap energies up to ∼320 meV on each side of the heterostructure junction via changing x and y independently. Our electron microscopy analysis reveals that such continuous tuning stems from the random intermixing of sulfur and selenium atoms following the chalcogen swapping. We believe that, by adding an engineering flavor to the synthesis of TMD heterostructures, our study lowers the barrier for the integration of two-dimensional materials into practical optoelectronic platforms."
2020 Jan 28,ACS nano,ACS Nano. 2020 Jan 28;14(1):282-288. doi: 10.1021/acsnano.9b04363. Epub 2019 Dec ,"['Mohabir, Amar T', 'Tutuncuoglu, Gozde', 'Weiss, Trent', 'Vogel, Eric M', 'Filler, Michael A']","['bottom-up', 'heterostructure', 'nanowire', 'pattern', 'polymer brush', 'semiconductor']",Bottom-Up Masking of Si/Ge Surfaces and Nanowire Heterostructures via Surface-Initiated Polymerization and Selective Etching.,"The fully bottom-up and scalable synthesis of complex micro/nanoscale materials and functional devices requires masking methods to define key features and direct the deposition of various coatings and films. Here, we demonstrate selective coaxial lithography via etching of surfaces (SCALES), an enabling bottom-up process to add polymer masks to micro/nanoscale objects. SCALES is a three-step process, including (1) bottom-up synthesis of compositionally modulated structures, (2) surface-initiated polymerization of a conformal mask, and (3) selective removal of the mask only from regions whose underlying surface is susceptible to an etchant. We demonstrate the key features of and characterize the SCALES process with a series of model Si/Ge systems: Si and Ge wafers, Si and Ge nanowires, and Si/Ge heterostructure nanowires."
2018 Nov 21,ACS applied materials & interfaces,ACS Appl Mater Interfaces. 2018 Nov 21;10(46):39860-39871. doi: ,"['Perini, Christopher J', 'Basnet, Pradip', 'West, Matthew P', 'Vogel, Eric M']","['fermi level pinning', 'molybdenum disulfide', 'synthesis', 'tunneling junction', 'vertical heterostructure']",Impact of Synthesized MoS(2) Wafer-Scale Quality on Fermi Level Pinning in Vertical Schottky-Barrier Heterostructures.,"Transition metal dichalcogenide (TMD)-based vertical Schottky heterostructures have recently shown promise as a next generation device for a variety of applications. In order for these devices to operate effectively, the interface between the TMD and metal contacts must be well-understood and optimized. In this work, the interface between synthesized MoS(2) and gold or platinum metal contacts is explored as a function of MoS(2) film quality to understand Fermi level pinning effects. Raman, X-ray photoelectron spectroscopy, and ultraviolet photoelectron spectroscopy are used to physically characterize both MoS(2) and MoS(2)/metal interface. Metal/MoS(2)/metal purely vertical heterostructure cross-point devices were fabricated to explore the injection behavior across the Schottky barrier formed between MoS(2) and the metal. The temperature dependence of the device behavior is used to understand injection mechanisms, and modeling is performed to verify the injection mechanisms across the interface barrier. By combining both physical characterization with electrical results and modeling, Fermi level pinning is investigated as a function of macroscopic MoS(2) quality. Low-quality MoS(2) was found to exhibit much stronger pinning than high-quality films, which is consistent with an observed increase in covalency of the metal/MoS(2) interface. Additionally, MoS(2) was found to pin gold much more strongly than platinum, which is consistent with an increased covalent interaction between MoS(2) and gold. These results show that the synthesis temperature and, therefore, the quality of MoS(2) dramatically impacts Fermi level pinning and the resultant current-voltage characteristics of Schottky barrier-mediated devices."
2016 Apr 6,ACS applied materials & interfaces,ACS Appl Mater Interfaces. 2016 Apr 6;8(13):8702-9. doi: 10.1021/acsami.6b00883. ,"['Joiner, Corey A', 'Campbell, Philip M', 'Tarasov, Alexey A', 'Beatty, Brian R', 'Perini, Chris J', 'Tsai, Meng-Yen', 'Ready, William J', 'Vogel, Eric M']","['graphene', 'molybdenum disulfide', 'synthesis', 'tunneling field-effect transistor', 'tunneling junction']",Graphene-Molybdenum Disulfide-Graphene Tunneling Junctions with Large-Area Synthesized Materials.,"Tunneling devices based on vertical heterostructures of graphene and other 2D materials can overcome the low on-off ratios typically observed in planar graphene field-effect transistors. This study addresses the impact of processing conditions on two-dimensional materials in a fully integrated heterostructure device fabrication process. In this paper, graphene-molybdenum disulfide-graphene tunneling heterostructures were fabricated using only large-area synthesized materials, unlike previous studies that used small exfoliated flakes. The MoS2 tunneling barrier is either synthesized on a sacrificial substrate and transferred to the bottom-layer graphene or synthesized directly on CVD graphene. The presence of graphene was shown to have no impact on the quality of the grown MoS2. The thickness uniformity of MoS2 grown on graphene and SiO2 was found to be 1.8 ± 0.22 nm. XPS and Raman spectroscopy are used to show how the MoS2 synthesis process introduces defects into the graphene structure by incorporating sulfur into the graphene. The incorporation of sulfur was shown to be greatly reduced in the absence of molybdenum suggesting molybdenum acts as a catalyst for sulfur incorporation. Tunneling simulations based on the Bardeen transfer Hamiltonian were performed and compared to the experimental tunneling results. The simulations show the use of MoS2 as a tunneling barrier suppresses contributions to the tunneling current from the conduction band. This is a result of the observed reduction of electron conduction within the graphene sheets."
2016 May 15,Biosensors & bioelectronics,Biosens Bioelectron. 2016 May 15;79:669-78. doi: 10.1016/j.bios.2015.12.086. Epub ,"['Tarasov, Alexey', 'Gray, Darren W', 'Tsai, Meng-Yen', 'Shields, Niall', 'Montrose, Armelle', 'Creedon, Niamh', 'Lovera, Pierre', ""O'Riordan, Alan"", 'Mooney, Mark H', 'Vogel, Eric M']","['animals', 'antibodies, viral analysis blood', 'biosensing techniques economics  instrumentation', 'cattle', 'equipment design', 'herpesviridae infections blood diagnosis virology', 'herpesvirus 1, bovine  isolation & purification', 'humans', 'immobilized proteins chemistry', 'immunoassay economics instrumentation', 'infectious bovine rhinotracheitis blood  diagnosis virology', ' point-of-care systems economics', 'potentiometry economics  instrumentation', 'serologic tests economics instrumentation', 'time factors', 'viral proteins chemistry', 'bovine herpes virus-1', 'bovine respiratory disease', 'field-effect transistors', 'immunosensors', 'potentiometric biosensors', 'serological diagnostics']",A potentiometric biosensor for rapid on-site disease diagnostics.,"Quantitative point-of-care (POC) devices are the next generation for serological disease diagnosis. Whilst pathogen serology is typically performed by centralized laboratories using Enzyme-Linked ImmunoSorbent Assay (ELISA), faster on-site diagnosis would infer improved disease management and treatment decisions. Using the model pathogen Bovine Herpes Virus-1 (BHV-1) this study employs an extended-gate field-effect transistor (FET) for direct potentiometric serological diagnosis. BHV-1 is a major viral pathogen of Bovine Respiratory Disease (BRD), the leading cause of economic loss ($2 billion annually in the US only) to the cattle and dairy industry. To demonstrate the sensor capabilities as a diagnostic tool, BHV-1 viral protein gE was expressed and immobilized on the sensor surface to serve as a capture antigen for a BHV-1-specific antibody (anti-gE), produced in cattle in response to viral infection. The gE-coated immunosensor was shown to be highly sensitive and selective to anti-gE present in commercially available anti-BHV-1 antiserum and in real serum samples from cattle with results being in excellent agreement with Surface Plasmon Resonance (SPR) and ELISA. The FET sensor is significantly faster than ELISA (<10 min), a crucial factor for successful disease intervention. This sensor technology is versatile, amenable to multiplexing, easily integrated to POC devices, and has the potential to impact a wide range of human and animal diseases."
2016 Jan 28,Nanoscale,Nanoscale. 2016 Jan 28;8(4):2268-76. doi: 10.1039/c5nr06180f.,"['Campbell, Philip M', 'Tarasov, Alexey', 'Joiner, Corey A', 'Tsai, Meng-Yen', 'Pavlidis, Georges', 'Graham, Samuel', 'Ready, W Jud', 'Vogel, Eric M']",[],"Field-effect transistors based on wafer-scale, highly uniform few-layer p-type WSe2.","The synthesis of few-layer tungsten diselenide (WSe2) via chemical vapor deposition typically results in highly non-uniform thickness due to nucleation initiated growth of triangular domains. In this work, few-layer p-type WSe2 with wafer-scale thickness and electrical uniformity is synthesized through direct selenization of thin films of e-beam evaporated W on SiO2 substrates. Raman maps over a large area of the substrate show small variations in the main peak position, indicating excellent thickness uniformity across several square centimeters. Additionally, field-effect transistors fabricated from the wafer-scale WSe2 films demonstrate uniform electrical performance across the substrate. The intrinsic field-effect mobility of the films at a carrier concentration of 3 × 10(12) cm(-2) is 10 cm(2) V(-1) s(-1). The unprecedented uniformity of the WSe2 on wafer-scale substrates provides a substantial step towards producing manufacturable materials that are compatible with conventional semiconductor fabrication processes."
