time,journal,doi_info,authors,key words,title,abstract
2024 May,Nature ecology & evolution,Nat Ecol Evol. 2024 May;8(5):924-935. doi: 10.1038/s41559-024-02363-2. Epub 2024 ,"['Burton, A Cole', 'Beirne, Christopher', 'Gaynor, Kaitlyn M', 'Sun, Catherine', 'Granados, Alys', 'Allen, Maximilian L', 'Alston, Jesse M', 'Alvarenga, Guilherme C', 'Calderón, Francisco Samuel Álvarez', 'Amir, Zachary', 'Anhalt-Depies, Christine', 'Appel, Cara', 'Arroyo-Arce, Stephanny', 'Balme, Guy', 'Bar-Massada, Avi', 'Barcelos, Daniele', 'Barr, Evan', 'Barthelmess, Erika L', 'Baruzzi, Carolina', 'Basak, Sayantani M', 'Beenaerts, Natalie', 'Belmaker, Jonathan', 'Belova, Olgirda', 'Bezarević, Branko', 'Bird, Tori', 'Bogan, Daniel A', 'Bogdanović, Neda', 'Boyce, Andy', 'Boyce, Mark', 'Brandt, LaRoy', 'Brodie, Jedediah F', 'Brooke, Jarred', 'Bubnicki, Jakub W', 'Cagnacci, Francesca', 'Carr, Benjamin Scott', 'Carvalho, João', 'Casaer, Jim', 'Černe, Rok', 'Chen, Ron', 'Chow, Emily', 'Churski, Marcin', 'Cincotta, Connor', 'Ćirović, Duško', 'Coates, T D', 'Compton, Justin', 'Coon, Courtney', 'Cove, Michael V', 'Crupi, Anthony P', 'Farra, Simone Dal', 'Darracq, Andrea K', 'Davis, Miranda', 'Dawe, Kimberly', 'De Waele, Valerie', 'Descalzo, Esther', 'Diserens, Tom A', 'Drimaj, Jakub', 'Duľa, Martin', 'Ellis-Felege, Susan', 'Ellison, Caroline', 'Ertürk, Alper', 'Fantle-Lepczyk, Jean', 'Favreau, Jorie', 'Fennell, Mitch', 'Ferreras, Pablo', 'Ferretti, Francesco', 'Fiderer, Christian', 'Finnegan, Laura', 'Fisher, Jason T', 'Fisher-Reid, M Caitlin', 'Flaherty, Elizabeth A', 'Fležar, Urša', 'Flousek, Jiří', 'Foca, Jennifer M', 'Ford, Adam', 'Franzetti, Barbara', 'Frey, Sandra', 'Fritts, Sarah', 'Frýbová, Šárka', 'Furnas, Brett', 'Gerber, Brian', 'Geyle, Hayley M', 'Giménez, Diego G', 'Giordano, Anthony J', 'Gomercic, Tomislav', 'Gompper, Matthew E', 'Gräbin, Diogo Maia', 'Gray, Morgan', 'Green, Austin', 'Hagen, Robert', 'Hagen, Robert Bob', 'Hammerich, Steven', 'Hanekom, Catharine', 'Hansen, Christopher', 'Hasstedt, Steven', 'Hebblewhite, Mark', 'Heurich, Marco', 'Hofmeester, Tim R', 'Hubbard, Tru', 'Jachowski, David', 'Jansen, Patrick A', 'Jaspers, Kodi Jo', 'Jensen, Alex', 'Jordan, Mark', 'Kaizer, Mariane C', 'Kelly, Marcella J', 'Kohl, Michel T', 'Kramer-Schadt, Stephanie', 'Krofel, Miha', 'Krug, Andrea', 'Kuhn, Kellie M', 'Kuijper, Dries P J', 'Kuprewicz, Erin K', 'Kusak, Josip', 'Kutal, Miroslav', 'Lafferty, Diana J R', 'LaRose, Summer', 'Lashley, Marcus', 'Lathrop, Richard', 'Lee, Thomas E Jr', 'Lepczyk, Christopher', 'Lesmeister, Damon B', 'Licoppe, Alain', 'Linnell, Marco', 'Loch, Jan', 'Long, Robert', 'Lonsinger, Robert C', 'Louvrier, Julie', 'Luskin, Matthew Scott', 'MacKay, Paula', 'Maher, Sean', 'Manet, Benoît', 'Mann, Gareth K H', 'Marshall, Andrew J', 'Mason, David', 'McDonald, Zara', 'McKay, Tracy', 'McShea, William J', 'Mechler, Matt', 'Miaud, Claude', 'Millspaugh, Joshua J', 'Monteza-Moreno, Claudio M', 'Moreira-Arce, Dario', 'Mullen, Kayleigh', 'Nagy, Christopher', 'Naidoo, Robin', 'Namir, Itai', 'Nelson, Carrie', ""O'Neill, Brian"", ""O'Mara, M Teague"", 'Oberosler, Valentina', 'Osorio, Christian', 'Ossi, Federico', 'Palencia, Pablo', 'Pearson, Kimberly', 'Pedrotti, Luca', 'Pekins, Charles E', 'Pendergast, Mary', 'Pinho, Fernando F', 'Plhal, Radim', 'Pocasangre-Orellana, Xochilt', 'Price, Melissa', 'Procko, Michael', 'Proctor, Mike D', 'Ramalho, Emiliano Esterci', 'Ranc, Nathan', 'Reljic, Slaven', 'Remine, Katie', 'Rentz, Michael', 'Revord, Ronald', 'Reyna-Hurtado, Rafael', 'Risch, Derek', 'Ritchie, Euan G', 'Romero, Andrea', 'Rota, Christopher', 'Rovero, Francesco', 'Rowe, Helen', 'Rutz, Christian', 'Salvatori, Marco', 'Sandow, Derek', 'Schalk, Christopher M', 'Scherger, Jenna', 'Schipper, Jan', 'Scognamillo, Daniel G', 'Şekercioğlu, Çağan H', 'Semenzato, Paola', 'Sevin, Jennifer', 'Shamon, Hila', 'Shier, Catherine', 'Silva-Rodríguez, Eduardo A', 'Sindicic, Magda', 'Smyth, Lucy K', 'Soyumert, Anil', 'Sprague, Tiffany', 'St Clair, Colleen Cassady', 'Stenglein, Jennifer', 'Stephens, Philip A', 'Stępniak, Kinga Magdalena', 'Stevens, Michael', 'Stevenson, Cassondra', 'Ternyik, Bálint', 'Thomson, Ian', 'Torres, Rita T', 'Tremblay, Joan', 'Urrutia, Tomas', 'Vacher, Jean-Pierre', 'Visscher, Darcy', 'Webb, Stephen L', 'Weber, Julian', 'Weiss, Katherine C B', 'Whipple, Laura S', 'Whittier, Christopher A', 'Whittington, Jesse', 'Wierzbowska, Izabela', 'Wikelski, Martin', 'Williamson, Jacque', 'Wilmers, Christopher C', 'Windle, Todd', 'Wittmer, Heiko U', 'Zharikov, Yuri', 'Zorn, Adam', 'Kays, Roland']","['animals', ' mammals', 'humans', ' human activities', ' covid-19 epidemiology', 'animals, wild', 'ecosystem']",Mammal responses to global changes in human activity vary by trophic group and landscape.,"Wildlife must adapt to human presence to survive in the Anthropocene, so it is critical to understand species responses to humans in different contexts. We used camera trapping as a lens to view mammal responses to changes in human activity during the COVID-19 pandemic. Across 163 species sampled in 102 projects around the world, changes in the amount and timing of animal activity varied widely. Under higher human activity, mammals were less active in undeveloped areas but unexpectedly more active in developed areas while exhibiting greater nocturnality. Carnivores were most sensitive, showing the strongest decreases in activity and greatest increases in nocturnality. Wildlife managers must consider how habituation and uneven sensitivity across species may cause fundamental differences in human-wildlife interactions along gradients of human influence."
2023 Feb,Ultrasonics,Ultrasonics. 2023 Feb;128:106882. doi: 10.1016/j.ultras.2022.106882. Epub 2022 ,"['Mazzotti, Matteo', 'Kohtanen, Eetu', 'Erturk, Alper', 'Ruzzene, Massimo']","[' skull diagnostic imaging', 'ultrasonography', ' signal processing, computer-assisted', 'porosity', 'lamb waves', 'matrix propagator method', 'mode conversion', 'parietal bone', 'temporal bone', 'transcranial focused ultrasound']",Optimizing transcranial ultrasound delivery at large incident angles by leveraging cranial leaky guided wave dispersion.,"We investigate the role of leaky guided waves in transcranial ultrasound transmission in temporal and parietal bones at large incidence angles. Our numerical and experimental results show that the dispersion characteristics of the fundamental leaky guided wave mode with longitudinal polarization can be leveraged to estimate the critical angle above which efficient shear mode conversion takes place, and below which major transmission drops can be expected. Simulations that employ a numerical propagator matrix and a Semi-Analytical approach establish the transcranial dispersion characteristics and transmission coefficients at different incident angles. Experimental transmission tests conducted at 500 kHz and radiation tests performed in the 200-800 kHz range confirm the numerical findings in terms of transmitted peak pressure and frequency-radiation angle spectra, based on which the connection between critical angles, dispersion and transmission is demonstrated. Our results support the identification of transcranial ultrasound strategies that leverage shear mode conversion, which is less sensitive to phase aberrations compared to normal incidence ultrasound. These findings can also enable higher transmission rates in cranial bones with low porosity by leveraging dispersion information extracted through signal processing, without requiring measurement of geometric and mechanical properties of the cranial bone."
2022 Oct 27,Bioinspiration & biomimetics,Bioinspir Biomim. 2022 Oct 27;17(6). doi: 10.1088/1748-3190/ac96b9.,"['Ojo, Oluwafemi', 'Kohtanen, Eetu', 'Jiang, Aojia', 'Brody, Jacob', 'Erturk, Alper', 'Shoele, Kourosh']","[' biomechanical phenomena', 'energy harvesting', 'flag flapping', 'inverted flag', 'piezoelectric', 'vortex dynamics']",Flapping dynamics of an inverted flag behind a cylinder.,"The inverted flag configuration is inspired by biological structures (e.g. leaves on a tree branch), showing rich dynamics associated with instabilities at lower flow speeds than the regular flag configuration. In the biological counterpart, the arrangement of leaves and twigs on foliage creates a complex interacting environment that promotes certain dynamic fluttering modes. While enabling a large amplitude response for reduced flow speeds is advantageous in emerging fields such as energy harvesting, still, little is known about the consequence of such interactions. In this work, we numerically study the canonical bio-inspired problem of the flow-structural interaction of a 2D inverted flag behind a cylindrical bluff body, mimicking a leaf behind a tree branch, to investigate its distinct fluttering regimes. The separation distance between the cylinder and flag is gradually modified to determine the effective distance beyond which small-amplitude or large-amplitude flapping occurs for different flow velocities. It is shown that the flag exhibits a periodic large amplitude-low frequency response mode when the cylinder is placed at a sufficiently large distance in front of the flag. At smaller distances, when the flag is within the immediate wake of the cylinder, the flag undergoes a high frequency-small amplitude response. Finally, the flag's piezoelectric power harvesting capability is investigated numerically and experimentally for varying geometrical and electrical parameters associated with these two conditions. Two separate optimal response modes with the highest energy output have also been identified."
2022 Jul 29,Scientific reports,Sci Rep. 2022 Jul 29;12(1):13033. doi: 10.1038/s41598-022-15453-7.,"['Patel, Herit', 'Chen, Jiehao', 'Hu, Yuhang', 'Erturk, Alper']",[],Photo-responsive hydrogel-based re-programmable metamaterials.,"This paper explores a novel programmable metamaterial using stimuli-responsive hydrogels with a demonstration of bandgap formation and tuning. Specifically, a photo-responsive hydrogel beam that can achieve re-programmable periodicity in geometric and material properties through patterned light irradiation is designed. Hydrogels consist of polymeric networks and water molecules. Many unique properties of hydrogels, including bio-compatibility, stimuli-responsiveness, and low dissipation make them ideal for enabling re-programmable metamaterials for manipulating structural dynamic response and wave propagation characteristics. Bandgap generation and tunability in photo-responsive hydrogel-based metamaterial (in the form of a diatomic phononic chain) as well as the effects of system parameters such as light exposure pattern and photo-sensitive group concentration on the bandgap width and center frequency are systematically studied. In agreement with finite-element model simulations, it is observed that an increase in light exposure region size reduces both the bandgap width and center frequency, while an increase in the concentration of photo-sensitive group increases bandgap width, attenuation and reduces its center frequency. This work unveils the potential of stimuli-response hydrogels as a new class of low-loss soft metamaterials, unlike most other soft materials that are too lossy to sustain and exploit wave phenomena."
2021 Jun 23,Bioinspiration & biomimetics,Bioinspir Biomim. 2021 Jun 23;16(4). doi: 10.1088/1748-3190/ac011e.,"['Tan, David', 'Wang, Yu-Cheng', 'Kohtanen, Eetu', 'Erturk, Alper']","['animals', 'biomechanical phenomena', 'hydrodynamics', ' robotics', 'swimming', ' trout', 'bioinspired actuation', 'energy harvesting', 'fish locomotion', 'piezoelectricity', 'sensors and actuators', 'underwater robotics', 'vibration']",Trout-like multifunctional piezoelectric robotic fish and energy harvester.,"This work presents our experimental studies on a trout-inspired multifunctional robotic fish as an underwater swimmer and energy harvester. Fiber-based flexible piezoelectric composites with interdigitated electrodes, specifically macro-fiber composite (MFC) structures, strike a balance between the deformation and actuation force capabilities to generate hydrodynamic propulsion without requiring additional mechanisms for motion amplification. A pair of MFC laminates bracketing a passive fin functions like artificial muscle when driven out of phase to expand and contract on each side to create bending. The trout-like robotic fish design explored in this work was tested for both unconstrained swimming in a quiescent water tank and under imposed flow in a water tunnel to estimate the maximum swimming speed, which exceeded 0.25 m s(-1), i.e., 0.8 body lengths per second. Hydrodynamic thrust characterization was also performed in a quiescent water setting, revealing that the fin can easily produce tens of mN of thrust, similar to its biological counterpart for comparable swimming speeds. Overall, the prototype presented here generates thrust levels higher than other smart material-based concepts (such as soft polymeric material-based actuators which provide large deformation but low force), while offering simple design, geometric scalability, and silent operation unlike motor-based robotic fish (which often use bulky actuators and complex mechanisms). Additionally, energy harvesting experiments were performed to convert flow-induced vibrations in the wake of a cylindrical bluff body (for different diameters) in a water tunnel. The shed vortex frequency range for a set of bluff body diameters covered the first vibration mode of the tail, yielding an average electrical power of 120 μW at resonance for a flow speed around 0.3 m s(-1)and a bluff body diameter of 28.6 mm. Such low-power electricity can find applications to power small sensors of the robotic fish in scenarios such as ecological monitoring, among others."
2021 Mar 5,Physical review letters,Phys Rev Lett. 2021 Mar 5;126(9):095501. doi: 10.1103/PhysRevLett.126.095501.,"['Xia, Yiwei', 'Riva, Emanuele', 'Rosa, Matheus I N', 'Cazzulani, Gabriele', 'Erturk, Alper', 'Braghin, Francesco', 'Ruzzene, Massimo']",[],Experimental Observation of Temporal Pumping in Electromechanical Waveguides.,"We experimentally demonstrate temporal pumping of elastic waves in an electromechanical waveguide. Temporal pumping exploits a virtual dimension mapped to time, enabling the generation and control of edge states, typical of two-dimensional systems, in a one-dimensional waveguide. We show experimentally that the temporal modulation of the stiffness drives the transfer of edge states from one boundary of the waveguide to the other. The considered implementation, that consists of an elastic waveguide coupled with tunable electrical impedances, allows the pumping to occur in a controllable manner. The framework presented herein opens new avenues for the manipulation and transport of information through elastic waves, with potential technological applications for digital delay lines and digitally controlled waveguides. This Letter also explores higher-dimensional topological physics using virtual dimensions mapped to time in electromechanical systems."
2021 May,Ultrasonics,Ultrasonics. 2021 May;113:106343. doi: 10.1016/j.ultras.2020.106343. Epub 2021 ,"['Mazzotti, Matteo', 'Sugino, Christopher', 'Kohtanen, Eetu', 'Erturk, Alper', 'Ruzzene, Massimo']","['biomechanical phenomena', 'finite element analysis', 'humans', 'in vitro techniques', 'male', 'skull  physiology', 'ultrasonics  methods', 'cranial lamb waves', 'dispersion', 'human skull', 'orthotropicity', 'parametric identification', 'semi-analytical finite element method']",Experimental identification of high order Lamb waves and estimation of the mechanical properties of a dry human skull.,"We experimentally investigate and characterize high order Lamb wave modes in a dry human skull. Specifically, we show that the diploë supports distinct wave modes in the sub-1.0 MHz frequency regime, and we employ these modes for the estimation of equivalent mechanical properties of cortical and trabecular bones. These modes are efficiently generated in a parietal region by direct contact excitation with a wedge beam transducer, and are recorded via infrared laser vibrometry. Frequency/wavenumber data are estimated using a matrix pencil method applied to wavefield measurements recorded on the outer cortical surface. The semi-analytical finite element model of an equivalent three-layered plate provides the platform for the identification of wave modes based on their through-the-thickness profiles, and supports the estimation of equivalent mechanical properties in conjunction with an optimization algorithm developed for this purpose. The results presented herein illustrate how high order Lamb waves can be used to gain understanding of the wave properties of a human skull and to estimate the orthotropic and equivalent isotropic mechanical properties of cortical and trabecular bones."
2021 Mar,Ultrasound in medicine & biology,Ultrasound Med Biol. 2021 Mar;47(3):787-798. doi: ,"['Sugino, Christopher', 'Ruzzene, Massimo', 'Erturk, Alper']","['cadaver', 'computer simulation', 'finite element analysis', 'humans', 'skull  radiation effects', ' ultrasonic waves', 'human skull', 'lamb waves', 'scanning laser doppler vibrometry']",Experimental and Computational Investigation of Guided Waves in a Human Skull.,"We investigate guided (Lamb) waves in a human cadaver skull through experiments and computational simulations. Ultrasonic wedge transducers and scanning laser Doppler vibrometry are used respectively to excite and measure Lamb waves propagating in the cranial bone of a degassed skull. Measurements are performed over a section of the parietal bone and temporal bone spanning the squamous suture. The experimental data are analyzed for the identification of wave modes and the characterization of dispersion properties. In the parietal bone, for instance, the A(0) wave mode is excited between 200 and 600 kHz, and higher-order Lamb waves are excited from 1 to 1.8 MHz. From the experimental dispersion curves and average thickness extracted from the skull computed tomography scan, we estimate average isotropic material properties that capture the essential dispersion characteristics using a semi-analytical finite-element model. We also explore the leaky and non-leaky wave behavior of the degassed skull with water loading in the cranial cavity. Successful excitation of leaky Lamb waves is confirmed (for higher-order wave modes with phase velocity faster than the speed of sound in water) from 500 kHz to 1.5 MHz, which may find applications in imaging and therapeutics at the brain periphery or skull-brain interface (e.g., for metastases). The non-leaky A(0) Lamb wave mode propagates between 200 and 600 kHz, with or without fluid loading, for potential use in skull-related diagnostics and imaging (e.g., for sutures)."
2020 Nov 26,"Nanomaterials (Basel, Switzerland)",Nanomaterials (Basel). 2020 Nov 26;10(12):2345. doi: 10.3390/nano10122345.,"['Chamakh, Mariem M', 'Mrlík, Miroslav', 'Leadenham, Stephen', 'Bažant, Pavel', 'Osička, Josef', 'AlMaadeed, Mariam Al Ali', 'Erturk, Alper', 'Kuřitka, Ivo']","['zno star-like particles', 'physical properties', 'poly(vinylidene fluoride)', 'structure characterization', 'vibration sensing']",Vibration Sensing Systems Based on Poly(Vinylidene Fluoride) and Microwave-Assisted Synthesized ZnO Star-Like Particles with Controllable Structural and Physical Properties.,"This study deals with the effect of zinc oxide (ZnO) star-like filler addition to the poly(vinylidene fluoride) (PVDF) matrix, and its effect on the structural and physical properties and consequences to the vibration sensing performance. Microwave-assisted synthesis in open vessel setup was optimized for the preparation of the star-like shape of ZnO crystalline particles. The crystalline and star-like structure was confirmed by X-ray diffraction (XRD), scanning electron microscopy (SEM) and energy-dispersive spectroscopy (EDX). Furthermore, the PVDF-based composites were prepared using a spin-coating technique from solution. An investigation of the transformation of the α crystalline phase to the β crystalline phase of the neat PVDF matrix and with various filler concentrations was performed using Fourier-Transform infrared (FTIR) spectroscopy, which shows an enhanced β-phase from 44.1% to 66.4% for neat PVDF and PVDF with 10 wt.% of particles, respectively. Differential scanning calorimetry (DSC) measurements and investigation showed enhanced crystallinity and melting enthalpy of the composite systems in comparison to neat PVDF, since ZnO star-like particles act as nucleating agents. The impact of the filler content on the physical properties, such as thermal and dynamic mechanical properties, which are critical for the intended applications, were investigated as well, and showed that fabricated composites exhibit enhanced thermal stability. Because of its dynamic mechanical properties, the composites can still be utilized as flexible sensors. Finally, the vibration sensing capability was systematically investigated, and it was shown that the addition of ZnO star-like filler enhanced the value of the thickness mode d(33) piezoelectric constant from 16.3 pC/N to 29.2 pC/N for neat PVDF and PVDF with 10 wt.% of ZnO star-like particles."
2020 Jul 25,"Sensors (Basel, Switzerland)",Sensors (Basel). 2020 Jul 25;20(15):4138. doi: 10.3390/s20154138.,"['Safaei, Mohsen', 'Bolus, Nicholas B', 'Erturk, Alper', 'Inan, Omer T']","['humans', 'knee', ' knee injuries', 'knee joint', 'physical therapy modalities', ' vibration', 'diagnostic methods', 'knee joint', 'modal analysis', 'musculoskeletal injuries and disorders', 'vibration characterization']",Vibration Characterization of the Human Knee Joint in Audible Frequencies.,"Injuries and disorders affecting the knee joint are very common in athletes and older individuals. Passive and active vibration methods, such as acoustic emissions and modal analysis, are extensively used in both industry and the medical field to diagnose structural faults and disorders. To maximize the diagnostic potential of such vibration methods for knee injuries and disorders, a better understanding of the vibroacoustic characteristics of the knee must be developed. In this study, the linearity and vibration transmissibility of the human knee were investigated based on measurements collected on healthy subjects. Different subjects exhibit a substantially different transmissibility behavior due to variances in subject-specific knee structures. Moreover, the vibration behaviors of various subjects' knees at different leg positions were compared. Variation in sagittal-plane knee angle alters the transmissibility of the joint, while the overall shape of the transmissibility diagrams remains similar. The results demonstrate that an adjusted stimulation signal at frequencies higher than 3 kHz has the potential to be employed in diagnostic applications that are related to knee joint health. This work can pave the way for future studies aimed at employing acoustic emission and modal analysis approaches for knee health monitoring outside of clinical settings, such as for field-deployable diagnostics."
