time,journal,doi_info,authors,key words,title,abstract
2016 Jul 6,Scientific reports,Sci Rep. 2016 Jul 6;6:28367. doi: 10.1038/srep28367.,"['Patel, Prasad Prakash', 'Datta, Moni Kanchan', 'Velikokhatnyi, Oleg I', 'Kuruba, Ramalinga', 'Damodaran, Krishnan', 'Jampani, Prashanth', 'Gattu, Bharat', 'Shanthi, Pavithra Murugavel', 'Damle, Sameer S', 'Kumta, Prashant N']",[],Noble metal-free bifunctional oxygen evolution and oxygen reduction acidic media electro-catalysts.,"Identification of low cost, highly active, durable completely noble metal-free electro-catalyst for oxygen reduction reaction (ORR) in proton exchange membrane (PEM) fuel cells, oxygen evolution reaction (OER) in PEM based water electrolysis and metal air batteries remains one of the major unfulfilled scientific and technological challenges of PEM based acid mediated electro-catalysts. In contrast, several non-noble metals based electro-catalysts have been identified for alkaline and neutral medium water electrolysis and fuel cells. Herein we report for the very first time, F doped Cu1.5Mn1.5O4, identified by exploiting theoretical first principles calculations for ORR and OER in PEM based systems. The identified novel noble metal-free electro-catalyst showed similar onset potential (1.43 V for OER and 1 V for ORR vs RHE) to that of IrO2 and Pt/C, respectively. The system also displayed excellent electrochemical activity comparable to IrO2 for OER and Pt/C for ORR, respectively, along with remarkable long term stability for 6000 cycles in acidic media validating theory, while also displaying superior methanol tolerance and yielding recommended power densities in full cell configurations."
2015 Dec 1,"Materials science & engineering. C, Materials for biological applications",Mater Sci Eng C Mater Biol Appl. 2015 Dec 1;57:294-303. doi: ,"['Saha, Partha', 'Roy, Mangal', 'Datta, Moni Kanchan', 'Lee, Boeun', 'Kumta, Prashant N']","['animals', 'biocompatible materials  chemistry', 'body fluids  chemistry', 'bone substitutes  chemical synthesis pharmacology', 'compressive strength', 'corrosion', 'magnesium  chemistry pharmacology', 'materials testing', 'mice', 'osteoclasts drug effects', 'oxidation-reduction', 'raw 264.7 cells', 'stress, mechanical', 'zirconium  chemistry pharmacology', 'alp', 'biocompatibility', 'biocorrosion', 'grain refinement', 'magnesium', 'trap assay']",Effects of grain refinement on the biocorrosion and in vitro bioactivity of magnesium.,"Magnesium is a new class of biodegradable metals potentially suitable for bone fracture fixation due to its suitable mechanical properties, high degradability and biocompatibility. However, rapid corrosion and loss in mechanical strength under physiological conditions render it unsuitable for load-bearing applications. In the present study, grain refinement was implemented to control bio-corrosion demonstrating improved in vitro bioactivity of magnesium. Pure commercial magnesium was grain refined using different amounts of zirconium (0.25 and 1.0 wt.%). Corrosion behavior was studied by potentiodynamic polarization (PDP) and mass loss immersion tests demonstrating corrosion rate decrease with grain size reduction. In vitro biocompatibility tests conducted by MC3T3-E1 pre-osteoblast cells and measured by DNA quantification demonstrate significant increase in cell proliferation for Mg-1 wt.% Zr at day 5. Similarly, alkaline phosphatase (ALP) activity was higher for grain refined Mg. Alloys were also tested for ability to support osteoclast differentiation using RAW264.7 monocytes with receptor activator of nuclear factor kappa-β ligand (RANKL) supplemented cell culture. Osteoclast differentiation process was observed to be severely restricted for smaller grained Mg. Overall, the results indicate grain refinement to be useful not only for improving corrosion resistance of Mg implants for bone fixation devices but also potentially modulate bone regeneration around the implant."
