time,journal,doi_info,authors,key words,title,abstract
2023 Mar 8,The Journal of neuroscience : the official journal of the Society for ,J Neurosci. 2023 Mar 8;43(10):1830-1844. doi: 10.1523/JNEUROSCI.0172-22.2023. ,"['Ma, Fulin', 'Akolkar, Himanshu', 'Xu, Jianquan', 'Liu, Yang', 'Popova, Dina', 'Xie, Jiaan', 'Youssef, Mark M', 'Benosman, Ryad', 'Hart, Ronald P', 'Herrup, Karl']","['male', 'female', 'mice', 'humans', 'animals', 'amyloid beta-protein precursor genetics metabolism', ' alzheimer disease metabolism', ' axon initial segment metabolism', 'amyloid beta-peptides metabolism', 'membrane proteins', 'mice, transgenic', 'disease models, animal', ""alzheimer's disease"", 'ankyrin g', 'aβ', 'action potential', 'excitotoxicity', 'βiv-spectrin']",The Amyloid Precursor Protein Modulates the Position and Length of the Axon Initial Segment.,
2021,Frontiers in neuroscience,Front Neurosci. 2021 May 14;15:672161. doi: 10.3389/fnins.2021.672161. ,"['Parlevliet, Patricia P', 'Kanaev, Andrey', 'Hung, Chou P', 'Schweiger, Andreas', 'Gregory, Frederick D', 'Benosman, Ryad', 'de Croon, Guido C H E', 'Gutfreund, Yoram', 'Lo, Chung-Chuan', 'Moss, Cynthia F']","['autonomous flight', 'bio-inspiration', 'energy efficiency', 'flight control', 'flying animals', 'learning', 'neuromorphic sensing']",Autonomous Flying With Neuromorphic Sensing.,"Autonomous flight for large aircraft appears to be within our reach. However, launching autonomous systems for everyday missions still requires an immense interdisciplinary research effort supported by pointed policies and funding. We believe that concerted endeavors in the fields of neuroscience, mathematics, sensor physics, robotics, and computer science are needed to address remaining crucial scientific challenges. In this paper, we argue for a bio-inspired approach to solve autonomous flying challenges, outline the frontier of sensing, data processing, and flight control within a neuromorphic paradigm, and chart directions of research needed to achieve operational capabilities comparable to those we observe in nature. One central problem of neuromorphic computing is learning. In biological systems, learning is achieved by adaptive and relativistic information acquisition characterized by near-continuous information retrieval with variable rates and sparsity. This results in both energy and computational resource savings being an inspiration for autonomous systems. We consider pertinent features of insect, bat and bird flight behavior as examples to address various vital aspects of autonomous flight. Insects exhibit sophisticated flight dynamics with comparatively reduced complexity of the brain. They represent excellent objects for the study of navigation and flight control. Bats and birds enable more complex models of attention and point to the importance of active sensing for conducting more complex missions. The implementation of neuromorphic paradigms for autonomous flight will require fundamental changes in both traditional hardware and software. We provide recommendations for sensor hardware and processing algorithm development to enable energy efficient and computationally effective flight control."
2021 May 24,Scientific reports,Sci Rep. 2021 May 24;11(1):10783. doi: 10.1038/s41598-021-88960-8.,"['Antolik, Jan', 'Sabatier, Quentin', 'Galle, Charlie', 'Frégnac, Yves', 'Benosman, Ryad']","['animals', 'eye, artificial', 'humans', 'models, theoretical', 'optogenetics  methods', 'photic stimulation  methods', 'proof of concept study', 'visual cortex  physiology', 'visual pathways', 'visual perception']",Assessment of optogenetically-driven strategies for prosthetic restoration of cortical vision in large-scale neural simulation of V1.,"The neural encoding of visual features in primary visual cortex (V1) is well understood, with strong correlates to low-level perception, making V1 a strong candidate for vision restoration through neuroprosthetics. However, the functional relevance of neural dynamics evoked through external stimulation directly imposed at the cortical level is poorly understood. Furthermore, protocols for designing cortical stimulation patterns that would induce a naturalistic perception of the encoded stimuli have not yet been established. Here, we demonstrate a proof of concept by solving these issues through a computational model, combining (1) a large-scale spiking neural network model of cat V1 and (2) a virtual prosthetic system transcoding the visual input into tailored light-stimulation patterns which drive in situ the optogenetically modified cortical tissue. Using such virtual experiments, we design a protocol for translating simple Fourier contrasted stimuli (gratings) into activation patterns of the optogenetic matrix stimulator. We then quantify the relationship between spatial configuration of the imposed light pattern and the induced cortical activity. Our simulations in the absence of visual drive (simulated blindness) show that optogenetic stimulation with a spatial resolution as low as 100 [Formula: see text]m, and light intensity as weak as [Formula: see text] photons/s/cm[Formula: see text] is sufficient to evoke activity patterns in V1 close to those evoked by normal vision."
2021 Jan 27,Communications biology,Commun Biol. 2021 Jan 27;4(1):125. doi: 10.1038/s42003-020-01594-w.,"['Gauvain, Gregory', 'Akolkar, Himanshu', 'Chaffiol, Antoine', 'Arcizet, Fabrice', 'Khoei, Mina A', 'Desrosiers, Mélissa', 'Jaillard, Céline', 'Caplette, Romain', 'Marre, Olivier', 'Bertin, Stéphane', 'Fovet, Claire-Maelle', 'Demilly, Joanna', 'Forster, Valérie', 'Brazhnikova, Elena', 'Hantraye, Philippe', 'Pouget, Pierre', 'Douar, Anne', 'Pruneau, Didier', 'Chavas, Joël', 'Sahel, José-Alain', 'Dalkara, Deniz', 'Duebel, Jens', 'Benosman, Ryad', 'Picaud, Serge']","['animals', 'equipment and supplies', 'female', 'humans', 'macaca fascicularis', 'male', ' optogenetics instrumentation methods', 'pattern recognition, visual physiology', ' photic stimulation instrumentation methods', 'primates', 'retinal degeneration physiopathology rehabilitation  therapy', 'therapies, investigational instrumentation methods', 'vision, ocular  physiology']",Optogenetic therapy: high spatiotemporal resolution and pattern discrimination compatible with vision restoration in non-human primates.,"Vision restoration is an ideal medical application for optogenetics, because the eye provides direct optical access to the retina for stimulation. Optogenetic therapy could be used for diseases involving photoreceptor degeneration, such as retinitis pigmentosa or age-related macular degeneration. We describe here the selection, in non-human primates, of a specific optogenetic construct currently tested in a clinical trial. We used the microbial opsin ChrimsonR, and showed that the AAV2.7m8 vector had a higher transfection efficiency than AAV2 in retinal ganglion cells (RGCs) and that ChrimsonR fused to tdTomato (ChR-tdT) was expressed more efficiently than ChrimsonR. Light at 600 nm activated RGCs transfected with AAV2.7m8 ChR-tdT, from an irradiance of 10(15) photons.cm(-2).s(-1). Vector doses of 5 × 10(10) and 5 × 10(11) vg/eye transfected up to 7000 RGCs/mm(2) in the perifovea, with no significant immune reaction. We recorded RGC responses from a stimulus duration of 1 ms upwards. When using the recorded activity to decode stimulus information, we obtained an estimated visual acuity of 20/249, above the level of legal blindness (20/400). These results lay the groundwork for the ongoing clinical trial with the AAV2.7m8 - ChR-tdT vector for vision restoration in patients with retinitis pigmentosa."
2020,Frontiers in neuroscience,Front Neurosci. 2020 Jul 27;14:587. doi: 10.3389/fnins.2020.00587. eCollection ,"['Lenz, Gregor', 'Ieng, Sio-Hoi', 'Benosman, Ryad']","['event-based computation', 'face detection', 'face tracking', 'neuromorphic vision', 'silicon retina']",Event-Based Face Detection and Tracking Using the Dynamics of Eye Blinks.,We present the first purely event-based method for face detection using the high temporal resolution properties of an event-based camera to detect the presence of a face in a scene using eye blinks. Eye blinks are a unique and stable natural dynamic temporal signature of human faces across population that can be fully captured by event-based sensors. We show that eye blinks have a unique temporal signature over time that can be easily detected by correlating the acquired local activity with a generic temporal model of eye blinks that has been generated from a wide population of users. In a second stage once a face has been located it becomes possible to apply a probabilistic framework to track its spatial location for each incoming event while using eye blinks to correct for drift and tracking errors. Results are shown for several indoor and outdoor experiments. We also release an annotated data set that can be used for future work on the topic.
2020,Frontiers in neuroscience,Front Neurosci. 2020 May 19;14:420. doi: 10.3389/fnins.2020.00420. eCollection ,"['Haessig, Germain', 'Milde, Moritz B', 'Aceituno, Pau Vilimelis', 'Oubari, Omar', 'Knight, James C', 'van Schaik, André', 'Benosman, Ryad B', 'Indiveri, Giacomo']","['event-based sensors', 'spatio-temporal patterns', 'spike-based computing', 'temporal coding', 'touch localization']",Event-Based Computation for Touch Localization Based on Precise Spike Timing.,"Precise spike timing and temporal coding are used extensively within the nervous system of insects and in the sensory periphery of higher order animals. However, conventional Artificial Neural Networks (ANNs) and machine learning algorithms cannot take advantage of this coding strategy, due to their rate-based representation of signals. Even in the case of artificial Spiking Neural Networks (SNNs), identifying applications where temporal coding outperforms the rate coding strategies of ANNs is still an open challenge. Neuromorphic sensory-processing systems provide an ideal context for exploring the potential advantages of temporal coding, as they are able to efficiently extract the information required to cluster or classify spatio-temporal activity patterns from relative spike timing. Here we propose a neuromorphic model inspired by the sand scorpion to explore the benefits of temporal coding, and validate it in an event-based sensory-processing task. The task consists in localizing a target using only the relative spike timing of eight spatially-separated vibration sensors. We propose two different approaches in which the SNNs learns to cluster spatio-temporal patterns in an unsupervised manner and we demonstrate how the task can be solved both analytically and through numerical simulation of multiple SNN models. We argue that the models presented are optimal for spatio-temporal pattern classification using precise spike timing in a task that could be used as a standard benchmark for evaluating event-based sensory processing models based on temporal coding."
2020,Frontiers in neuroscience,Front Neurosci. 2020 Apr 9;14:275. doi: 10.3389/fnins.2020.00275. eCollection ,"['Maro, Jean-Matthieu', 'Ieng, Sio-Hoi', 'Benosman, Ryad']","['background suppression', 'dynamic gesture recognition', 'dynamic vision sensor (dvs)', 'event-based', 'gesture recognition', 'mobile device', 'neuromorphic', 'smartphone']",Event-Based Gesture Recognition With Dynamic Background Suppression Using Smartphone Computational Capabilities.,"In this paper, we introduce a framework for dynamic gesture recognition with background suppression operating on the output of a moving event-based camera. The system is developed to operate in real-time using only the computational capabilities of a mobile phone. It introduces a new development around the concept of time-surfaces. It also presents a novel event-based methodology to dynamically remove backgrounds that uses the high temporal resolution properties of event-based cameras. To our knowledge, this is the first Android event-based framework for vision-based recognition of dynamic gestures running on a smartphone without off-board processing. We assess the performances by considering several scenarios in both indoors and outdoors, for static and dynamic conditions, in uncontrolled lighting conditions. We also introduce a new event-based dataset for gesture recognition with static and dynamic backgrounds (made publicly available). The set of gestures has been selected following a clinical trial to allow human-machine interaction for the visually impaired and older adults. We finally report comparisons with prior work that addressed event-based gesture recognition reporting comparable results, without the use of advanced classification techniques nor power greedy hardware."
2019,Frontiers in neuroscience,Front Neurosci. 2020 Jan 8;13:1338. doi: 10.3389/fnins.2019.01338. eCollection ,"['Marcireau, Alexandre', 'Ieng, Sio-Hoi', 'Benosman, Ryad']","['asynchronous computation', 'development framework', 'event-based processing', 'event-based sensing', 'silicon retinas']","Sepia, Tarsier, and Chameleon: A Modular C++ Framework for Event-Based Computer Vision.","This paper introduces an new open-source, header-only and modular C++ framework to facilitate the implementation of event-driven algorithms. The framework relies on three independent components: sepia (file IO), tarsier (algorithms), and chameleon (display). Our benchmarks show that algorithms implemented with tarsier are faster and have a lower latency than identical implementations in other state-of-the-art frameworks, thanks to static polymorphism (compile-time pipeline assembly). The observer pattern used throughout the framework encourages implementations that better reflect the event-driven nature of the algorithms and the way they process events, easing future translation to neuromorphic hardware. The framework integrates drivers to communicate with the DVS, the DAVIS, the Opal Kelly ATIS, and the CCam ATIS."
2020 Feb,Nature biomedical engineering,Nat Biomed Eng. 2020 Feb;4(2):172-180. doi: 10.1038/s41551-019-0484-2. Epub 2019 ,"['Prévot, Paul-Henri', 'Gehere, Kevin', 'Arcizet, Fabrice', 'Akolkar, Himanshu', 'Khoei, Mina A', 'Blaize, Kévin', 'Oubari, Omar', 'Daye, Pierre', 'Lanoë, Marion', 'Valet, Manon', 'Dalouz, Sami', 'Langlois, Paul', 'Esposito, Elric', 'Forster, Valérie', 'Dubus, Elisabeth', 'Wattiez, Nicolas', 'Brazhnikova, Elena', 'Nouvel-Jaillard, Céline', 'LeMer, Yannick', 'Demilly, Joanna', 'Fovet, Claire-Maëlle', 'Hantraye, Philippe', 'Weissenburger, Morgane', 'Lorach, Henri', 'Bouillet, Elodie', 'Deterre, Martin', 'Hornig, Ralf', 'Buc, Guillaume', 'Sahel, José-Alain', 'Chenegros, Guillaume', 'Pouget, Pierre', 'Benosman, Ryad', 'Picaud, Serge']","['animals', 'disease models, animal', 'eye movement measurements', 'macaca fascicularis', 'macular degeneration physiopathology  rehabilitation', 'male', 'photic stimulation', 'retinal ganglion cells physiology', ' saccades', 'vision, ocular  physiology', ' visual perception', ' visual prosthesis']",Behavioural responses to a photovoltaic subretinal prosthesis implanted in non-human primates.,"Retinal dystrophies and age-related macular degeneration related to photoreceptor degeneration can cause blindness. In blind patients, although the electrical activation of the residual retinal circuit can provide useful artificial visual perception, the resolutions of current retinal prostheses have been limited either by large electrodes or small numbers of pixels. Here we report the evaluation, in three awake non-human primates, of a previously reported near-infrared-light-sensitive photovoltaic subretinal prosthesis. We show that multipixel stimulation of the prosthesis within radiation safety limits enabled eye tracking in the animals, that they responded to stimulations directed at the implant with repeated saccades and that the implant-induced responses were present two years after device implantation. Our findings pave the way for the clinical evaluation of the prosthesis in patients affected by dry atrophic age-related macular degeneration."
2019,Frontiers in neuroscience,Front Neurosci. 2019 Aug 21;13:827. doi: 10.3389/fnins.2019.00827. eCollection ,"['Daye, Pierre', 'Ieng, Sio-Hoi', 'Benosman, Ryad']","['control theory', 'dynamic systems', 'event-based signal processing', 'feedback control', 'level crossing sampling']",A Theory for Sparse Event-Based Closed Loop Control.,"Most dynamic systems are controlled by discrete time controllers. One of the main challenges faced during the design of a digital control law is the selection of the appropriate sampling time. A small sampling time will increase the accuracy of the controlled output at the expense of heavy computations. In contrast, a large sampling time will decrease the computational power needed to update the control law at the expense of a smaller stability region. In addition, once the setpoint is reached, the controlled input is still updated, making the overall controlled system not energetically efficient. To be more efficient, one can update the control law based on a significant fixed change of the controlled signal (send-on-delta or event-based controller). Like for time-based discretization, the amplitude of the significant change must be chosen carefully to avoid oscillations around the setpoint (e.g., if the setpoint is in between two samples) or an unnecessary increase of the samples number needed to reach the setpoint with a given accuracy. This paper proposes a novel non-linear event-based discretization method based on inter-events duration. We demonstrate that our new method reaches an arbitrary accuracy independently of the setpoint amplitude without increasing the network data transmission bandwidth. The method decreases the overall number of samples needed to estimate the states of a dynamical system and the update rate of an actuator, making it more energetically efficient."
