time,journal,doi_info,authors,key words,title,abstract
2024 Apr 18,Cell chemical biology,Cell Chem Biol. 2024 Apr 18;31(4):658-668.e14. doi: ,"['Emert-Sedlak, Lori A', 'Tice, Colin M', 'Shi, Haibin', 'Alvarado, John J', 'Shu, Sherry T', 'Reitz, Allen B', 'Smithgall, Thomas E']","[' hiv-1', 't-lymphocytes', 'down-regulation', 'cell membrane', 'virus replication', 'proteolysis', 'ubiquitin-protein ligases', 'cd4', 'hiv nef', 'hiv-1', 'mhc-i', 'protacs', 'antiretroviral drugs', 'targeted degradation']",PROTAC-mediated degradation of HIV-1 Nef efficiently restores cell-surface CD4 and MHC-I expression and blocks HIV-1 replication.,"The HIV-1 Nef accessory factor enhances the viral life cycle in vivo, promotes immune escape of HIV-infected cells, and represents an attractive antiretroviral drug target. However, Nef lacks enzymatic activity and an active site, complicating traditional occupancy-based drug development. Here we describe the development of proteolysis targeting chimeras (PROTACs) for the targeted degradation of Nef. Nef-binding compounds, based on an existing hydroxypyrazole core, were coupled to ligands for ubiquitin E3 ligases via flexible linkers. The resulting bivalent PROTACs induced formation of a ternary complex between Nef and the cereblon E3 ubiquitin ligase thalidomide-binding domain in vitro and triggered Nef degradation in a T cell expression system. Nef-directed PROTACs efficiently rescued Nef-mediated MHC-I and CD4 downregulation in T cells and suppressed HIV-1 replication in donor PBMCs. Targeted degradation is anticipated to reverse all HIV-1 Nef functions and may help restore adaptive immune responses against HIV-1 reservoir cells in vivo."
2023 Dec 19,Proceedings of the National Academy of Sciences of the United States of America,Proc Natl Acad Sci U S A. 2023 Dec 19;120(51):e2316467120. doi: ,"['Peng, Wen-Yu', 'Abere, Bizunesh', 'Shi, Haibin', 'Toland, Sabrina', 'Smithgall, Thomas E', 'Moore, Patrick S', 'Chang, Yuan']","['mice', 'animals', 'humans', 'antigens, polyomavirus transforming metabolism', ' merkel cell polyomavirus metabolism', 'nf-kappa b metabolism', 'src-family kinases metabolism', 'phospholipase c gamma metabolism', 'signal transduction', 'antigens, viral, tumor genetics', ' carcinoma, merkel cell genetics', ' skin neoplasms', 'tyrosine metabolism', ' polyomavirus infections', 'merkel cell polyomavirus', 'src homology domain', 'alternate lt open reading frame (alto)', 'middle t antigen', 'phospholipase c gamma 1']",Membrane-bound Merkel cell polyomavirus middle T protein constitutively activates PLCγ1 signaling through Src-family kinases.,"Merkel cell polyomavirus (MCV or MCPyV) is an alphapolyomavirus causing human Merkel cell carcinoma and encodes four tumor (T) antigen proteins: large T (LT), small tumor (sT), 57 kT, and middle T (MT)/alternate LT open reading frame proteins. We show that MCV MT is generated as multiple isoforms through internal methionine translational initiation that insert into membrane lipid rafts. The membrane-localized MCV MT oligomerizes and promiscuously binds to lipid raft-associated Src family kinases (SFKs). MCV MT-SFK interaction is mediated by a Src homology (SH) 3 recognition motif as determined by surface plasmon resonance, coimmunoprecipitation, and bimolecular fluorescence complementation assays. SFK recruitment by MT leads to tyrosine phosphorylation at a SH2 recognition motif (pMT(Y114)), allowing interaction with phospholipase C gamma 1 (PLCγ1). The secondary recruitment of PLCγ1 to the SFK-MT membrane complex promotes PLCγ1 tyrosine phosphorylation on Y783 and activates the NF-κB inflammatory signaling pathway. Mutations at either the MCV MT SH2 or SH3 recognition sites abrogate PLCγ1-dependent activation of NF-κB signaling and increase viral replication after MCV genome transfection into 293 cells. These findings reveal a conserved viral targeting of the SFK-PLCγ1 pathway by both MCV and murine polyomavirus (MuPyV) MT proteins. The molecular steps in how SFK-PLCγ1 activation is achieved, however, differ between these two viruses."
2023 Oct 10,Scientific reports,Sci Rep. 2023 Oct 10;13(1):17067. doi: 10.1038/s41598-023-44366-2.,"['Roy, Chandra N', 'Shu, Sherry T', 'Kline, Christopher', 'Rigatti, Lora', 'Smithgall, Thomas E', 'Ambrose, Zandrea']","['mice', 'humans', 'animals', 'child', ' hiv-1', 'disease models, animal', ' hiv infections', 'thymus gland pathology', 'cd4-positive t-lymphocytes', 'mice, scid', 'mice, inbred nod']",Use of pediatric thymus to humanize mice for HIV-1 mucosal transmission.,"Humanized mice have been used to study human immunodeficiency virus type 1 (HIV-1) transmission, pathogenesis, and treatment. The ability of pediatric thymus tissue implanted either in the leg (Leg PedThy) or under the renal capsule (Renal PedThy) with allogeneic CD34+ hematopoietic cells (HSCs) in NSG mice was evaluated for reconstitution of human immune cells and for rectal transmission of HIV-1. These mice were compared to traditional BLT mice implanted with fetal liver and thymus under the renal capsule and mice injected only with HSCs. Renal PedThy mice had similar immune reconstitution in the blood, spleen and intestine as BLT mice, while Leg PedThy mice had transient detection of immune cells, particularly CD4+ T cells and macrophages, the target cells for HIV-1 infection. Rectal transmission and replication of HIV-1 was efficient in BLT mice but lower and more variable in Renal PedThy mice. HIV-1 was poorly transmitted in HSC mice and not transmitted in Leg PedThy mice, which correlated with the frequencies of target cells in the spleen and intestine. Humanization of NSG mice with pediatric thymus was successful when implanted under the kidney capsule, but led to less efficient HIV-1 rectal transmission and replication compared to BLT mice."
2023 Apr 15,Journal of molecular biology,J Mol Biol. 2023 Apr 15;435(8):168009. doi: 10.1016/j.jmb.2023.168009. Epub 2023 ,"['Heinrich, Frank', 'Thomas, Catherine E', 'Alvarado, John J', 'Eells, Rebecca', 'Thomas, Alyssa', 'Doucet, Mathieu', 'Whitlatch, Kindra N', 'Aryal, Manish', 'Lösche, Mathias', 'Smithgall, Thomas E']","[' cell membrane chemistry metabolism', ' hiv-1 chemistry metabolism', ' lipid bilayers metabolism', 'src homology domains', 'protein multimerization', 'crystallography, x-ray', ' nef gene products, human immunodeficiency virus chemistry genetics metabolism', 'molecular dynamics simulation', 'hiv-1 nef homodimers', 'model lipid bilayers', 'molecular simulations', 'myristoylation', 'neutron reflectometry']",Neutron Reflectometry and Molecular Simulations Demonstrate HIV-1 Nef Homodimer Formation on Model Lipid Bilayers.,"The HIV-1 Nef protein plays a critical role in viral infectivity, high-titer replication in vivo, and immune escape of HIV-infected cells. Nef lacks intrinsic biochemical activity, functioning instead through interactions with diverse host cell signaling proteins and intracellular trafficking pathways. Previous studies have established an essential role for Nef homodimer formation at the plasma membrane for most if not all its functions. Here we combined neutron reflectometry of full-length myristoylated Nef bound to model lipid bilayers with molecular simulations based on previous X-ray crystal structures of Nef homodimers. This integrated approach provides direct evidence that Nef associates with the membrane as a homodimer with its structured core region displaced from the membrane for partner protein engagement. Parallel studies of a dimerization-defective mutant, Nef-L112D, demonstrate that the helical dimerization interface present in previous crystal structures stabilizes the membrane-bound dimer. X-ray crystallography of the Nef-L112D mutant in complex with the SH3 domain of the Nef-associated host cell kinase Hck revealed a monomeric 1:1 complex instead of the 2:2 dimer complex formed with wild-type Nef. Importantly, the crystal structure of the Nef-L112D core and SH3 interface are virtually identical to the wild-type complex, indicating that this mutation does not affect the overall Nef fold. These findings support the intrinsic capacity of Nef to homodimerize at lipid bilayers using structural features present in X-ray crystal structures of dimeric complexes."
2022 Sep 13,Viruses,Viruses. 2022 Sep 13;14(9):2025. doi: 10.3390/v14092025.,"['Emert-Sedlak, Lori A', 'Shi, Haibin', 'Tice, Colin M', 'Chen, Li', 'Alvarado, John J', 'Shu, Sherry T', 'Du, Shoucheng', 'Thomas, Catherine E', 'Wrobel, Jay E', 'Reitz, Allen B', 'Smithgall, Thomas E']","['anti-retroviral agents therapeutic use', 'drug discovery', ' hiv infections drug therapy', ' hiv seropositivity', ' hiv-1 physiology', 'humans', 'virulence factors', 'nef gene products, human immunodeficiency virus', 'aids', 'hiv-1', 'mhc-i', 'nef', 'nef inhibitor', 'antiretroviral', 'latent viral reservoir']",Antiretroviral Drug Discovery Targeting the HIV-1 Nef Virulence Factor.,"While antiretroviral drugs have transformed the lives of HIV-infected individuals, chronic treatment is required to prevent rebound from viral reservoir cells. People living with HIV also are at higher risk for cardiovascular and neurocognitive complications, as well as cancer. Finding a cure for HIV-1 infection is therefore an essential goal of current AIDS research. This review is focused on the discovery of pharmacological inhibitors of the HIV-1 Nef accessory protein. Nef is well known to enhance HIV-1 infectivity and replication, and to promote immune escape of HIV-infected cells by preventing cell surface MHC-I display of HIV-1 antigens. Recent progress shows that Nef inhibitors not only suppress HIV-1 replication, but also restore sufficient MHC-I to the surface of infected cells to trigger a cytotoxic T lymphocyte response. Combining Nef inhibitors with latency reversal agents and therapeutic vaccines may provide a path to clearance of viral reservoirs."
2022 Sep 20,Science signaling,Sci Signal. 2022 Sep 20;15(752):eabn8359. doi: 10.1126/scisignal.abn8359. Epub ,"['Aryal, Manish', 'Lin, David', 'Regan, Kiera', 'Du, Shoucheng', 'Shi, Haibin', 'Alvarado, John J', 'Ilina, Tatiana V', 'Andreotti, Amy H', 'Smithgall, Thomas E']","['alanine metabolism', ' hiv-1 metabolism', 'humans', 'tyrosine metabolism', 'nef gene products, human immunodeficiency virus genetics metabolism', ' src homology domains', 'src-family kinases genetics metabolism']",The HIV-1 protein Nef activates the Tec family kinase Btk by stabilizing an intermolecular SH3-SH2 domain interaction.,"The Nef protein produced by the viruses HIV-1 and SIV drives efficient viral replication partially by inducing constitutive activation of host cell tyrosine kinases, including members of the Src and Tec families. Here, we uncovered the mechanism by which both HIV-1 and SIV Nef enhanced the activity of the Tec family kinase Btk in vitro and in cells. A Nef mutant that could not bind to the SH3 domain of Src family kinases activated Btk to the same extent as did wild-type Nef, demonstrating that Nef activated Src and Tec family kinases by distinct mechanisms. The Btk SH3-SH2 region formed a homodimer requiring the CD loop in the SH2 domain, which was stabilized by the binding of Nef homodimers. Alanine substitution of Pro(327) in the CD loop of the Btk SH2 domain destabilized SH3-SH2 dimers, abolished the interaction with Nef, and prevented activation by Nef in vitro. In cells, Nef stabilized and activated wild-type but not P327A Btk homodimers at the plasma membrane. These data reveal that the interaction with Nef stabilizes Btk dimers through the SH3-SH2 interface to promote kinase activity and show that the HIV-1 Nef protein evolved distinct mechanisms to activate Src and Tec family tyrosine kinases to enhance viral replication."
2022 Nov 3,"Structure (London, England : 1993)",Structure. 2022 Nov 3;30(11):1508-1517.e3. doi: 10.1016/j.str.2022.08.008. Epub ,"['Du, Shoucheng', 'Alvarado, John J', 'Wales, Thomas E', 'Moroco, Jamie A', 'Engen, John R', 'Smithgall, Thomas E']","['humans', ' src-family kinases chemistry', 'proto-oncogene proteins c-hck chemistry metabolism', 'src homology domains', ' leukemia, myeloid, acute drug therapy', 'adenosine triphosphate', 'aml', 'fgr', 'hck', 'src-family kinase', 'x-ray crystallography', 'acute myeloid leukemia', 'hydrogen deuterium exchange mass spectrometry', 'kinase inhibitor']","ATP-site inhibitors induce unique conformations of the acute myeloid leukemia-associated Src-family kinase, Fgr.","The Src-family kinase Fgr is expressed primarily in myeloid hematopoietic cells and contributes to myeloid leukemia. Here, we present X-ray crystal structures of Fgr bound to the ATP-site inhibitors A-419259 and TL02-59, which show promise as anti-leukemic agents. A-419259 induces a closed Fgr conformation, with the SH3 and SH2 domains engaging the SH2-kinase linker and C-terminal tail, respectively. In the Fgr:A-419259 complex, the activation loop of one monomer inserts into the active site of the other, providing a snapshot of trans-autophosphorylation. By contrast, TL02-59 binding induced SH2 domain displacement from the C-terminal tail and SH3 domain release from the linker. Solution studies using HDX MS were consistent with the crystal structures, with A-419259 reducing and TL02-59 enhancing solvent exposure of the SH3 domain. These structures demonstrate that allosteric connections between the kinase and regulatory domains of Src-family kinases are regulated by the ligand bound to the active site."
2022 Jan,Nature,Nature. 2022 Jan;601(7893):415-421. doi: 10.1038/s41586-021-04263-y. Epub 2022 ,"['Crainiciuc, Georgiana', 'Palomino-Segura, Miguel', 'Molina-Moreno, Miguel', 'Sicilia, Jon', 'Aragones, David G', 'Li, Jackson Liang Yao', 'Madurga, Rodrigo', 'Adrover, José M', 'Aroca-Crevillén, Alejandra', 'Martin-Salamanca, Sandra', 'Del Valle, Alfonso Serrano', 'Castillo, Sandra D', 'Welch, Heidi C E', 'Soehnlein, Oliver', 'Graupera, Mariona', 'Sánchez-Cabo, Fátima', 'Zarbock, Alexander', 'Smithgall, Thomas E', 'Di Pilato, Mauro', 'Mempel, Thorsten R', 'Tharaux, Pierre-Louis', 'González, Santiago F', 'Ayuso-Sacido, Angel', 'Ng, Lai Guan', 'Calvo, Gabriel F', 'González-Díaz, Iván', 'Díaz-de-María, Fernando', 'Hidalgo, Andrés']","['animals', 'cell shape', 'endothelium immunology', ' inflammation immunology', ' leukocytes immunology', 'mice', 'neutrophils immunology', ' proteomics', 'proto-oncogene proteins immunology', 'src-family kinases immunology']",Behavioural immune landscapes of inflammation.,"Transcriptional and proteomic profiling of individual cells have revolutionized interpretation of biological phenomena by providing cellular landscapes of healthy and diseased tissues(1,2). These approaches, however, do not describe dynamic scenarios in which cells continuously change their biochemical properties and downstream 'behavioural' outputs(3-5). Here we used 4D live imaging to record tens to hundreds of morpho-kinetic parameters describing the dynamics of individual leukocytes at sites of active inflammation. By analysing more than 100,000 reconstructions of cell shapes and tracks over time, we obtained behavioural descriptors of individual cells and used these high-dimensional datasets to build behavioural landscapes. These landscapes recognized leukocyte identities in the inflamed skin and trachea, and uncovered a continuum of neutrophil states inside blood vessels, including a large, sessile state that was embraced by the underlying endothelium and associated with pathogenic inflammation. Behavioural screening in 24 mouse mutants identified the kinase Fgr as a driver of this pathogenic state, and interference with Fgr protected mice from inflammatory injury. Thus, behavioural landscapes report distinct properties of dynamic environments at high cellular resolution."
2022 Jan 14,ACS infectious diseases,ACS Infect Dis. 2022 Jan 14;8(1):91-105. doi: 10.1021/acsinfecdis.1c00288. Epub ,"['Emert-Sedlak, Lori A', 'Moukha-Chafiq, Omar', 'Shi, Haibin', 'Du, Shoucheng', 'Alvarado, John J', 'Pathak, Vibha', 'Tanner, Samuel G', 'Hunter, Robert N', 'Nebane, Miranda', 'Chen, Li', 'Ilina, Tatiana V', 'Ishima, Rieko', 'Zhang, Sixue', 'Kuzmichev, Yury V', 'Wonderlich, Elizabeth R', 'Schader, Susan M', 'Augelli-Szafran, Corinne E', 'Ptak, Roger G', 'Smithgall, Thomas E']","['down-regulation', ' hiv-1 metabolism', 'macrophages metabolism', 'virus replication', 'src-family kinases metabolism', 'hiv-1', 'hiv-1 nef', 'mhc-i', 'antiretrovirals', 'high throughput screening', 'immune escape']",Inhibitors of HIV-1 Nef-Mediated Activation of the Myeloid Src-Family Kinase Hck Block HIV-1 Replication in Macrophages and Disrupt MHC-I Downregulation.,"HIV-1 Nef is an attractive target for antiretroviral drug discovery because of its role in promoting HIV-1 infectivity, replication, and host immune system avoidance. Here, we applied a screening strategy in which recombinant HIV-1 Nef protein was coupled to activation of the Src-family tyrosine kinase Hck, which enhances the HIV-1 life cycle in macrophages. Nef stimulates recombinant Hck activity in vitro, providing a robust assay for chemical library screening. High-throughput screening of more than 730 000 compounds using the Nef·Hck assay identified six unique hit compounds that bound directly to recombinant Nef by surface plasmon resonance (SPR) in vitro and inhibited HIV-1 replication in primary macrophages in the 0.04 to 5 μM range without cytotoxicity. Eighty-four analogs were synthesized around an isothiazolone scaffold from this series, many of which bound to recombinant Nef and inhibited HIV-1 infectivity in the low to submicromolar range. Compounds in this series restored MHC-I to the surface of HIV-infected primary cells and disrupted a recombinant protein complex of Nef with the C-terminal tail of MHC-I and the μ1 subunit of the AP-1 endocytic trafficking protein. Nef inhibitors in this class have the potential to block HIV-1 replication in myeloid cells and trigger recognition of HIV-infected cells by the adaptive immune system in vivo."
2021 Jul 5,Bio-protocol,Bio Protoc. 2021 Jul 5;11(13):e4068. doi: 10.21769/BioProtoc.4068. eCollection ,"['Shu, Sherry T', 'Li, Wing Fai', 'Smithgall, Thomas E']","['bimolecular fluorescence complementation (bifc)', 'bruton’s tyrosine kinase (btk)', 'confocal microscopy', 'hiv-1 nef', 'interleukin-2-inducible t cell kinase (itk)', 'protein-protein interaction', 'protein-tyrosine kinase', 'signal transduction', 'tec family kinases']",Visualization of Host Cell Kinase Activation by Viral Proteins Using GFP Fluorescence Complementation and Immunofluorescence Microscopy.,"Non-receptor protein-tyrosine kinases regulate cellular responses to many external signals and are important drug discovery targets for cancer and infectious diseases. While many assays exist for the assessment of kinase activity in vitro, methods that report changes in tyrosine kinase activity in single cells have the potential to provide information about kinase responses at the cell population level. In this protocol, we combined bimolecular fluorescence complementation (BiFC), an established method for the assessment of protein-protein interactions, and immunofluorescence staining with phosphospecific antibodies to characterize changes in host cell tyrosine kinase activity in the presence of an HIV-1 virulence factor, Nef. Specifically, two Tec family kinases (Itk and Btk) as well as Nef were fused to complementary, non-fluorescent fragments of the Venus variant of YFP. Each kinase was expressed in 293T cells in the presence or absence of Nef and immunostained for protein expression and activity with anti-phosphotyrosine (pTyr) antibodies. Multi-color confocal microscopy revealed the interaction of Nef with each kinase (BiFC), kinase activity, and kinase protein expression. Strong BiFC signals were observed when Nef was co-expressed with both Itk and Btk, indicative of interaction, and a strong anti-pTyr immunoreactivity was also seen. The BiFC, pTyr, and kinase expression signals co-localized to the plasma membrane, consistent with Nef-mediated kinase activation in this subcellular compartment. Image analysis allowed calculation of pTyr-to-kinase protein ratios, which showed a range of responses in individual cells across the population that shifted upward in the presence of Nef and back down in the presence of a kinase inhibitor. This method has the potential to reveal changes in steady-state non-receptor tyrosine kinase activity and subcellular localization in a cell population in response to other protein-kinase interactions, information that is not attainable from immunoblotting or other in vitro methods."
