time,journal,doi_info,authors,key words,title,abstract
2024 Jun 8,Cells,Cells. 2024 Jun 8;13(12):1004. doi: 10.3390/cells13121004.,"['He, Sarah', 'Sillah, Muhammed', 'Cole, Aidan R', 'Uboveja, Apoorva', 'Aird, Katherine M', 'Chen, Yu-Chih', 'Gong, Yi-Nan']","['humans', ' mitosis', ' deep learning', ' apoptosis', ' necrosis', ' cellular senescence', ' interphase', 'cell line, tumor', 'neoplasms pathology metabolism', 'image processing, computer-assisted methods', 'cell death', 'image processing', 'interphase', 'label free', 'machine learning', 'mitosis', 'senescence']","D-MAINS: A Deep-Learning Model for the Label-Free Detection of Mitosis, Apoptosis, Interphase, Necrosis, and Senescence in Cancer Cells.","BACKGROUND: Identifying cells engaged in fundamental cellular processes, such as proliferation or living/death statuses, is pivotal across numerous research fields. However, prevailing methods relying on molecular biomarkers are constrained by high costs, limited specificity, protracted sample preparation, and reliance on fluorescence imaging. METHODS: Based on cellular morphology in phase contrast images, we developed a deep-learning model named Detector of Mitosis, Apoptosis, Interphase, Necrosis, and Senescence (D-MAINS). RESULTS: D-MAINS utilizes machine learning and image processing techniques, enabling swift and label-free categorization of cell death, division, and senescence at a single-cell resolution. Impressively, D-MAINS achieved an accuracy of 96.4 ± 0.5% and was validated with established molecular biomarkers. D-MAINS underwent rigorous testing under varied conditions not initially present in the training dataset. It demonstrated proficiency across diverse scenarios, encompassing additional cell lines, drug treatments, and distinct microscopes with different objective lenses and magnifications, affirming the robustness and adaptability of D-MAINS across multiple experimental setups. CONCLUSIONS: D-MAINS is an example showcasing the feasibility of a low-cost, rapid, and label-free methodology for distinguishing various cellular states. Its versatility makes it a promising tool applicable across a broad spectrum of biomedical research contexts, particularly in cell death and oncology studies."
2024 Jun 11,Lab on a chip,Lab Chip. 2024 Jun 11;24(12):3169-3182. doi: 10.1039/d4lc00197d.,"['Chiang, Chun-Cheng', 'Anne, Rajiv', 'Chawla, Pooja', 'Shaw, Rachel M', 'He, Sarah', 'Rock, Edwin C', 'Zhou, Mengli', 'Cheng, Jinxiong', 'Gong, Yi-Nan', 'Chen, Yu-Chih']","['humans', ' deep learning', ' spheroids, cellular drug effects pathology', ' cell survival drug effects', 'drug screening assays, antitumor instrumentation', 'antineoplastic agents pharmacology', 'cell line, tumor', 'microfluidic analytical techniques instrumentation', 'lab-on-a-chip devices']",Deep learning unlocks label-free viability assessment of cancer spheroids in microfluidics.,"Despite recent advances in cancer treatment, refining therapeutic agents remains a critical task for oncologists. Precise evaluation of drug effectiveness necessitates the use of 3D cell culture instead of traditional 2D monolayers. Microfluidic platforms have enabled high-throughput drug screening with 3D models, but current viability assays for 3D cancer spheroids have limitations in reliability and cytotoxicity. This study introduces a deep learning model for non-destructive, label-free viability estimation based on phase-contrast images, providing a cost-effective, high-throughput solution for continuous spheroid monitoring in microfluidics. Microfluidic technology facilitated the creation of a high-throughput cancer spheroid platform with approximately 12 000 spheroids per chip for drug screening. Validation involved tests with eight conventional chemotherapeutic drugs, revealing a strong correlation between viability assessed via LIVE/DEAD staining and phase-contrast morphology. Extending the model's application to novel compounds and cell lines not in the training dataset yielded promising results, implying the potential for a universal viability estimation model. Experiments with an alternative microscopy setup supported the model's transferability across different laboratories. Using this method, we also tracked the dynamic changes in spheroid viability during the course of drug administration. In summary, this research integrates a robust platform with high-throughput microfluidic cancer spheroid assays and deep learning-based viability estimation, with broad applicability to various cell lines, compounds, and research settings."
2023 Dec 21,Communications biology,Commun Biol. 2023 Dec 21;6(1):1301. doi: 10.1038/s42003-023-05674-5.,"['Zhou, Mengli', 'Ma, Yushu', 'Chiang, Chun-Cheng', 'Rock, Edwin C', 'Butler, Samuel Charles', 'Anne, Rajiv', 'Yatsenko, Svetlana', 'Gong, Yinan', 'Chen, Yu-Chih']","['humans', 'female', ' breast neoplasms drug therapy genetics metabolism', 'cell line, tumor', 'neoplasm recurrence, local', 'polyploidy', 'gene expression profiling']",Single-cell morphological and transcriptome analysis unveil inhibitors of polyploid giant breast cancer cells in vitro.,"Considerable evidence suggests that breast cancer therapeutic resistance and relapse can be driven by polyploid giant cancer cells (PGCCs). The number of PGCCs increases with the stages of disease and therapeutic stress. Given the importance of PGCCs, it remains challenging to eradicate them. To discover effective anti-PGCC compounds, there is an unmet need to rapidly distinguish compounds that kill non-PGCCs, PGCCs, or both. Here, we establish a single-cell morphological analysis pipeline with a high throughput and great precision to characterize dynamics of individual cells. In this manner, we screen a library to identify promising compounds that inhibit all cancer cells or only PGCCs (e.g., regulators of HDAC, proteasome, and ferroptosis). Additionally, we perform scRNA-Seq to reveal altered cell cycle, metabolism, and ferroptosis sensitivity in breast PGCCs. The combination of single-cell morphological and molecular investigation reveals promising anti-PGCC strategies for breast cancer treatment and other malignancies."
2023 Oct 24,Lab on a chip,Lab Chip. 2023 Oct 24;23(21):4619-4635. doi: 10.1039/d3lc00651d.,"['Zhou, Mengli', 'Ma, Yushu', 'Rock, Edwin C', 'Chiang, Chun-Cheng', 'Luker, Kathryn E', 'Luker, Gary D', 'Chen, Yu-Chih']","['humans', ' actins analysis', ' microfluidics', 'extracellular matrix chemistry', 'cell movement physiology', 'collagen metabolism']",Microfluidic single-cell migration chip reveals insights into the impact of extracellular matrices on cell movement.,"Cell migration is a complex process that plays a crucial role in normal physiology and pathologies such as cancer, autoimmune diseases, and mental disorders. Conventional cell migration assays face limitations in tracking a large number of individual migrating cells. To address this challenge, we have developed a high-throughput microfluidic cell migration chip, which seamlessly integrates robotic liquid handling and computer vision to swiftly monitor the movement of 3200 individual cells, providing unparalleled single-cell resolution for discerning distinct behaviors of the fast-moving cell population. This study focuses on the ECM's role in regulating cellular migration, utilizing this cutting-edge microfluidic technology to investigate the impact of ten different ECMs on triple-negative breast cancer cell lines. We found that collagen IV, collagen III, and collagen I coatings were the top enhancers of cell movement. Combining these ECMs increased cell motility, but the effect was sub-additive. Furthermore, we examined 87 compounds and found that while some compounds inhibited migration on all substrates, significantly distinct effects on differently coated substrates were observed, underscoring the importance of considering ECM coating. We also utilized cells expressing a fluorescent actin reporter and observed distinct actin structures in ECM-interacting cells. ScRNA-Seq analysis revealed that ECM coatings induced EMT and enhanced cell migration. Finally, we identified genes that were particularly up-regulated by collagen IV and the selective inhibitors successfully blocked cell migration on collagen IV. Overall, the study provides insights into the impact of various ECMs on cell migration and dynamics of cell movement with implications for developing therapeutic strategies to combat diseases related to cell motility."
2023 Sep 22,JCI insight,JCI Insight. 2023 Sep 22;8(18):e164216. doi: 10.1172/jci.insight.164216.,"['Augimeri, Giuseppina', 'Gonzalez, Maria E', 'Paolì, Alessandro', 'Eido, Ahmad', 'Choi, Yehyun', 'Burman, Boris', 'Djomehri, Sabra', 'Karthikeyan, Santhosh Kumar', 'Varambally, Sooryanarayana', 'Buschhaus, Johanna M', 'Chen, Yu-Chih', 'Mauro, Loredana', 'Bonofiglio, Daniela', 'Nesvizhskii, Alexey I', 'Luker, Gary D', 'Andò, Sebastiano', 'Yoon, Euisik', 'Kleer, Celina G']","['humans', 'drug resistance, neoplasm', 'cell line, tumor', 'neoplasm recurrence, local pathology', ' mesenchymal stem cells metabolism', ' triple negative breast neoplasms metabolism', 'breast cancer', 'cell biology', 'oncology']",A hybrid breast cancer/mesenchymal stem cell population enhances chemoresistance and metastasis.,"Patients with triple-negative breast cancer remain at risk for metastatic disease despite treatment. The acquisition of chemoresistance is a major cause of tumor relapse and death, but the mechanisms are far from understood. We have demonstrated that breast cancer cells (BCCs) can engulf mesenchymal stem/stromal cells (MSCs), leading to enhanced dissemination. Here, we show that clinical samples of primary invasive carcinoma and chemoresistant breast cancer metastasis contain a unique hybrid cancer cell population coexpressing pancytokeratin and the MSC marker fibroblast activation protein-α. We show that hybrid cells form in primary tumors and that they promote breast cancer metastasis and chemoresistance. Using single-cell microfluidics and in vivo models, we found that there are polyploid senescent cells within the hybrid cell population that contribute to metastatic dissemination. Our data reveal that Wnt Family Member 5A (WNT5A) plays a crucial role in supporting the chemoresistance properties of hybrid cells. Furthermore, we identified that WNT5A mediates hybrid cell formation through a phagocytosis-like mechanism that requires BCC-derived IL-6 and MSC-derived C-C Motif Chemokine Ligand 2. These findings reveal hybrid cell formation as a mechanism of chemoresistance and suggest that interrupting this mechanism may be a strategy in overcoming breast cancer drug resistance."
2023 Aug 9,Nature communications,Nat Commun. 2023 Aug 9;14(1):4808. doi: 10.1038/s41467-023-40482-9.,"['Sarma, Parishmita', 'Carino, Carlo Marion C', 'Seetharama, Deeksha', 'Pandey, Shubhi', 'Dwivedi-Agnihotri, Hemlata', 'Rui, Xue', 'Cao, Yubo', 'Kawakami, Kouki', 'Kumari, Poonam', 'Chen, Yu-Chih', 'Luker, Kathryn E', 'Yadav, Prem N', 'Luker, Gary D', 'Laporte, Stéphane A', 'Chen, Xin', 'Inoue, Asuka', 'Shukla, Arun K']","[' receptors, cxcr genetics metabolism', 'receptors, cxcr4 metabolism', 'signal transduction', 'gtp-binding proteins', 'mitogen-activated protein kinase 3 metabolism', 'chemokine cxcl12 metabolism']",Molecular insights into intrinsic transducer-coupling bias in the CXCR4-CXCR7 system.,"Chemokine receptors constitute an important subfamily of G protein-coupled receptors (GPCRs), and they are critically involved in a broad range of immune response mechanisms. Ligand promiscuity among these receptors makes them an interesting target to explore multiple aspects of biased agonism. Here, we comprehensively characterize two chemokine receptors namely, CXCR4 and CXCR7, in terms of their transducer-coupling and downstream signaling upon their stimulation by a common chemokine agonist, CXCL12, and a small molecule agonist, VUF11207. We observe that CXCR7 lacks G-protein-coupling while maintaining robust βarr recruitment with a major contribution of GRK5/6. On the other hand, CXCR4 displays robust G-protein activation as expected but exhibits significantly reduced βarr-coupling compared to CXCR7. These two receptors induce distinct βarr conformations even when activated by the same agonist, and CXCR7, unlike CXCR4, fails to activate ERK1/2 MAP kinase. We also identify a key contribution of a single phosphorylation site in CXCR7 for βarr recruitment and endosomal localization. Our study provides molecular insights into intrinsic-bias encoded in the CXCR4-CXCR7 system with broad implications for drug discovery."
2023 Apr 5,Scientific reports,Sci Rep. 2023 Apr 5;13(1):5592. doi: 10.1038/s41598-023-32702-5.,"['Rao, Mishal', 'Huang, Yu-Kai', 'Liu, Chia-Chun', 'Meadows, Chandler', 'Cheng, Hui-Chun', 'Zhou, Mengli', 'Chen, Yu-Chih', 'Xia, Xin', 'Goldberg, Jeffrey L', 'Williams, Andrew M', 'Kuwajima, Takaaki', 'Chang, Kun-Che']","['animals', 'microglia', 'axons physiology', 'aldehyde reductase', 'nerve regeneration', 'retina', ' optic nerve injuries pathology', ' optic atrophy pathology', 'nerve degeneration pathology', 'mammals']",Aldose reductase inhibition decelerates optic nerve degeneration by alleviating retinal microglia activation.,"As part of the central nervous system (CNS), retinal ganglion cells (RGCs) and their axons are the only neurons in the retina that transmit visual signals from the eye to the brain via the optic nerve (ON). Unfortunately, they do not regenerate upon injury in mammals. In ON trauma, retinal microglia (RMG) become activated, inducing inflammatory responses and resulting in axon degeneration and RGC loss. Since aldose reductase (AR) is an inflammatory response mediator highly expressed in RMG, we investigated if pharmacological inhibition of AR can attenuate ocular inflammation and thereby promote RGC survival and axon regeneration after ON crush (ONC). In vitro, we discovered that Sorbinil, an AR inhibitor, attenuates BV2 microglia activation and migration in the lipopolysaccharide (LPS) and monocyte chemoattractant protein-1 (MCP-1) treatments. In vivo, Sorbinil suppressed ONC-induced Iba1 + microglia/macrophage infiltration in the retina and ON and promoted RGC survival. Moreover, Sorbinil restored RGC function and delayed axon degeneration one week after ONC. RNA sequencing data revealed that Sorbinil protects the retina from ONC-induced degeneration by suppressing inflammatory signaling. In summary, we report the first study demonstrating that AR inhibition transiently protects RGC and axon from degeneration, providing a potential therapeutic strategy for optic neuropathies."
2023 Feb,"Small (Weinheim an der Bergstrasse, Germany)",Small. 2023 Feb;19(6):e2206754. doi: 10.1002/smll.202206754. Epub 2022 Nov 30.,"['Zhou, Mengli', 'Ma, Yushu', 'Chiang, Chun-Cheng', 'Rock, Edwin C', 'Luker, Kathryn E', 'Luker, Gary D', 'Chen, Yu-Chih']","['cell movement', ' microfluidics', 'cell line, tumor', ' drug discovery', 'single-cell analysis', 'high-throughput screening assays', 'breast cancer', 'cell migration', 'image processing', 'metastasis', 'microfluidics', 'single-cell analysis']",High-Throughput Cellular Heterogeneity Analysis in Cell Migration at the Single-Cell Level.,"Cancer cell migration represents an essential step toward metastasis and cancer deaths. However, conventional drug discovery focuses on cytotoxic and growth-inhibiting compounds rather than inhibitors of migration. Drug screening assays generally measure the average response of many cells, masking distinct cell populations that drive metastasis and resist treatments. Here, this work presents a high-throughput microfluidic cell migration platform that coordinates robotic liquid handling and computer vision for rapidly quantifying individual cellular motility. Using this innovative technology, 172 compounds were tested and a surprisingly low correlation between migration and growth inhibition was found. Notably, many compounds were found to inhibit migration of most cells while leaving fast-moving subpopulations unaffected. This work further pinpoints synergistic drug combinations, including Bortezomib and Danirixin, to stop fast-moving cells. To explain the observed cell behaviors, single-cell morphological and molecular analysis were performed. These studies establish a novel technology to identify promising migration inhibitors for cancer treatment and relevant applications."
2022 Nov 1,Analytical chemistry,Anal Chem. 2022 Nov 1;94(43):14827-14834. doi: 10.1021/acs.analchem.2c00878. Epub ,"['Hartnett, Emma B', 'Zhou, Mengli', 'Gong, Yi-Nan', 'Chen, Yu-Chih']","['databases, factual', ' image processing, computer-assisted methods', 'machine learning', ' neural networks, computer', 'optical imaging', 'apoptosis']",LANCE: a Label-Free Live Apoptotic and Necrotic Cell Explorer Using Convolutional Neural Network Image Analysis.,"Identifying and quantifying cell death is the basis for all cell death research. Current methods for obtaining these quantitative measurements rely on established biomarkers, yet the marker-based approach suffers from limited marker specificity, high cost of reagents, lengthy sample preparation, and fluorescence imaging. Based on the morphological difference, we developed a Live, Apoptotic, and Necrotic Cell Explorer (LANCE) to categorize cell death status in a label-free manner, by incorporating machine learning and image processing. The LANCE workflow includes cropping individual cells from microscopic images having hundreds of cells, formation of an image database of around 5000 events, training and validation of the convolutional neural network models using multiple cell lines, and treatment conditions. With LANCE, we precisely categorized live, apoptotic, and necrotic cells with a high accuracy of 96.3 ± 0.5%. More importantly, the nondestructive label-free LANCE method allows for tracking time dynamics of the cell death process, which enhances the understanding of subtle cell death regulation at the molecular level. Hence, LANCE is a fast, low-cost, and nondestructive label-free method to distinguish cell status, which can be applied to cell death studies as well as many other biomedical applications."
2022 Aug 19,iScience,iScience. 2022 Aug 2;25(8):104827. doi: 10.1016/j.isci.2022.104827. eCollection ,"['Gonzalez, Maria E', 'Naimo, Giuseppina Daniela', 'Anwar, Talha', 'Paolì, Alessandro', 'Tekula, Shilpa R', 'Kim, Suny', 'Medhora, Natasha', 'Leflein, Shoshana A', 'Itkin, Jacob', 'Trievel, Raymond', 'Kidwell, Kelley M', 'Chen, Yu-Chih', 'Mauro, Loredana', 'Yoon, Euisik', 'Andò, Sebastiano', 'Kleer, Celina G']","['cancer', 'epigenetics', 'molecular biology']",EZH2 T367 phosphorylation activates p38 signaling through lysine methylation to promote breast cancer progression.,"Triple-negative breast cancers (TNBCs) are frequently poorly differentiated with high propensity for metastasis. Enhancer of zeste homolog 2 (EZH2) is the lysine methyltransferase of polycomb repressive complex 2 that mediates transcriptional repression in normal cells and in cancer through H3K27me3. However, H3K27me3-independent non-canonical functions of EZH2 are incompletely understood. We reported that EZH2 phosphorylation at T367 by p38α induces TNBC metastasis in an H3K27me3-independent manner. Here, we show that cytosolic EZH2 methylates p38α at lysine 139 and 165 leading to enhanced p38α stability and that p38 methylation and activation require T367 phosphorylation of EZH2. Dual inhibition of EZH2 methyltransferase and p38 kinase activities downregulates pEZH2-T367, H3K27me3, and p-p38 pathways in vivo and reduces TNBC growth and metastasis. These data uncover a cooperation between EZH2 canonical and non-canonical mechanisms and suggest that inhibition of these pathways may be a potential therapeutic strategy."
