time,journal,doi_info,authors,key words,title,abstract
2024 Mar 29,Communications biology,Commun Biol. 2024 Mar 29;7(1):386. doi: 10.1038/s42003-024-06074-z.,"['Deng, Pan', 'Xu, Alec', 'Grin, Peter M', 'Matthews, Kerryn', 'Duffy, Simon P', 'Ma, Hongshen']","[' extracellular traps', 'neutrophils metabolism', 'dna metabolism']",Auto-amplification and spatial propagation of neutrophil extracellular traps.,"The release of cellular DNA as neutrophil extracellular traps (NETs) plays a pivotal role in the immune response to pathogens by physically entrapping and killing microbes. NET release occurs at a greater frequency within neutrophil clusters and swarms, indicating a potential for collective behavior. However, little is known about how dense clustering of cells influences the frequency of NET release. Using an image-based assay for NETosis in nanowells, we show that the frequency of NETosis increases with cell density. We then co-incubate NETotic neutrophils with naïve neutrophils and find that NETotic neutrophils can induce secondary NETosis in naïve neutrophils in a cell density-dependent manner. Further mechanistic studies show that secondary NETosis is caused by a combination of DNA and protein factors. Finally, we immobilize NETotic neutrophils in a plaque, and then place the plaque near naïve neutrophils to characterize the spatial propagation of secondary NETosis. We find that secondary NETosis from naïve neutrophils increases over time, but remains spatially restricted to the periphery of the plaque. Together, we show that NETosis is an auto-amplified process, but that the spatial propagation of NET release is strictly regulated."
2023 Apr,Data in brief,Data Brief. 2023 Jan 25;47:108928. doi: 10.1016/j.dib.2023.108928. eCollection ,"['Lamoureux, Erik S', 'Islamzada, Emel', 'Wiens, Matthew V J', 'Matthews, Kerryn', 'Duffy, Simon P', 'Ma, Hongshen']","['computer vision', 'dataset', 'deep learning', 'deformability', 'machine learning', 'microfluidics', 'optical microscopy', 'red blood cells']",Data for assessing red blood cell deformability from microscopy images using deep learning.,"Red blood cell (RBC) deformability is a vital biophysical property that dictates the ability of these cells to repeatedly squeeze through small capillaries in the microvasculature. This capability is known to differ between individuals and degrades due to natural aging, pathology, and cold storage. There is great interest in measuring RBC deformability because this parameter is a potential biomarker of RBC quality for use in blood transfusions. Measuring this property from microscopy images would greatly reduce the effort required to acquire this information, as well as improve standardization across different centers. This dataset consists of live cell microscopy images of RBC samples from 10 healthy donors. Each RBC sample is sorted into fractions based on deformability using the microfluidic ratchet device. Each deformability fraction is imaged in microwell plates using a Nikon CFI S Plan Fluor ELWD 40 × objective and a Nikon DS-Qi2 CMOS camera on a Nikon Ti-2E inverted microscope. This data could be reused to develop deep learning algorithms to associate live cell images with cell deformability."
2022 Jul 30,Communications biology,Commun Biol. 2022 Jul 30;5(1):768. doi: 10.1038/s42003-022-03703-3.,"['Lee, Jeong Hyun', 'Park, Emily S', 'Choi, Jane Ru', 'Matthews, Kerryn', 'Lam, Alice V', 'Deng, Xiaoyan', 'Duffy, Simon P', 'Ma, Hongshen']","[' high-throughput nucleotide sequencing methods', ' hydrogels', 'microscopy', 'porosity', 'rna genetics', 'sequence analysis, rna methods']",See-N-Seq: RNA sequencing of target single cells identified by microscopy via micropatterning of hydrogel porosity.,"Single cell RNA sequencing has the potential to elucidate transcriptional programs underlying key cellular phenotypes and behaviors. However, many cell phenotypes are incompatible with indiscriminate single cell sequencing because they are rare, transient, or can only be identified by imaging. Existing methods for isolating cells based on imaging for single cell sequencing are technically challenging, time-consuming, and prone to loss because of the need to physically transport single cells. Here, we developed See-N-Seq, a method to rapidly screen cells in microwell plates in order to isolate RNA from specific single cells without needing to physically extract each cell. Our approach involves encapsulating the cell sample in a micropatterned hydrogel with spatially varying porosity to selectively expose specific cells for targeted RNA extraction. Extracted RNA can then be captured, barcoded, reverse transcribed, amplified, and sequenced at high-depth. We used See-N-Seq to isolate and sequence RNA from cell-cell conjugates forming an immunological synapse between T-cells and antigen presenting cells. In the hours after synapsing, we found time-dependent bifurcation of single cell transcriptomic profiles towards Type 1 and Type 2 helper T-cells lineages. Our results demonstrate how See-N-Seq can be used to associate transcriptomic data with specific functions and behaviors in single cells."
2022 Feb,EJHaem,EJHaem. 2021 Nov 24;3(1):63-71. doi: 10.1002/jha2.343. eCollection 2022 Feb.,"['Islamzada, Emel', 'Matthews, Kerryn', 'Lamoureux, Erik S', 'Duffy, Simon P', 'Scott, Mark D', 'Ma, Hongshen']","['blood banking', 'deformability', 'red blood cell', 'storage lesion']",Degradation of red blood cell deformability during cold storage in blood bags.,"Red blood cells (RBCs) stored in blood bags develop a storage lesion that include structural, metabolic, and morphologic transformations resulting in a progressive loss of RBC deformability. The speed of RBC deformability loss is donor-dependent, which if properly characterized, could be used as a biomarker to select high-quality RBC units for sensitive recipients or to provide customized storage timelines depending on the donor. We used the microfluidic ratchet device to measure the deformability of red blood cells stored in blood bags every 14 days over a span of 56 days. We observed that storage in blood bags generally prevented RBC deformability loss over the current standard 42-day storage window. However, between 42 and 56 days, the deformability loss profile varied dramatically between donors. In particular, we observed accelerated RBC deformability loss for a majority of male donors, but for none of the female donors. Together, our results suggest that RBC deformability loss could be used to screen for donors who can provide stable RBCs for sensitive transfusion recipients or to identify donors capable of providing RBCs that could be stored for longer than the current 42-day expiration window."
2022 Jul,Fertility and sterility,Fertil Steril. 2022 Jul;118(1):90-99. doi: 10.1016/j.fertnstert.2022.03.011. Epub ,"['Lee, Ryan', 'Witherspoon, Luke', 'Robinson, Meghan', 'Lee, Jeong Hyun', 'Duffy, Simon P', 'Flannigan, Ryan', 'Ma, Hongshen']","[' azoospermia diagnosis pathology surgery', ' deep learning', 'humans', 'male', 'microscopy', ' oligospermia pathology', 'sperm retrieval', 'spermatozoa pathology', 'testis pathology surgery', 'infertility', 'machine learning', 'microtese', 'nonobstructive azoospermia', 'sperm']",Automated rare sperm identification from low-magnification microscopy images of dissociated microsurgical testicular sperm extraction samples using deep learning.,"OBJECTIVE: To develop a machine learning algorithm to detect rare human sperm in semen and microsurgical testicular sperm extraction (microTESE) samples using bright-field (BF) microscopy for nonobstructive azoospermia patients. DESIGN: Spermatozoa were collected from fertile men. Testis biopsies were collected from microTESE samples determined to be clinically negative for sperm. A convolutional neural network based on the U-Net architecture was trained using 35,761 BF image patches with fluorescent ground truth image pairs to segment sperm. The algorithm was validated using 7,663 image patches. The algorithm was tested using 7,663 image patches containing abundant sperm, as well as 7,985 image patches containing rare sperm. SETTING: In vitro fertilization center and university laboratories. PATIENT(S): Normospermic and nonobstructive azoospermia patients. INTERVENTION(S): None. MAIN OUTCOME MEASURE(S): Precision (positive predictive value [PPV]), recall (sensitivity), and F1-score of detected sperm locations. RESULT(S): For sperm-only samples, our algorithm achieved 91% PPV, 95.8% sensitivity, and 93.3% F1-score at ×10 magnification. For dissociated microTESE samples doped with an abundant quantity of sperm, our algorithm achieved 84.0% PPV, 72.7% sensitivity, and 77.9% F1-score. For dissociated microTESE samples doped with rare sperm, our algorithm achieved 84.4% PPV, 86.1% sensitivity, and 85.2% F1-score. CONCLUSION(S): Rare sperm can be detected in patients' testis biopsy samples for potential subsequent use in in vitro fertilization-intracytoplasmic sperm injection. A machine learning algorithm can use BF images at ×10 magnification to accurately detect sperm locations using automated imaging."
2022 Mar 29,Lab on a chip,Lab Chip. 2022 Mar 29;22(7):1254-1274. doi: 10.1039/d1lc01058a.,"['Matthews, Kerryn', 'Lamoureux, Erik S', 'Myrand-Lapierre, Marie-Eve', 'Duffy, Simon P', 'Ma, Hongshen']","['erythrocyte count', ' erythrocyte deformability', ' erythrocytes', 'humans', 'microfluidics methods']",Technologies for measuring red blood cell deformability.,"Human red blood cells (RBCs) are approximately 8 μm in diameter, but must repeatedly deform through capillaries as small as 2 μm in order to deliver oxygen to all parts of the body. The loss of this capability is associated with the pathology of many diseases, and is therefore a potential biomarker for disease status and treatment efficacy. Measuring RBC deformability is a difficult problem because of the minute forces (∼pN) that must be exerted on these cells, as well as the requirements for throughput and multiplexing. The development of technologies for measuring RBC deformability date back to the 1960s with the development of micropipette aspiration, ektacytometry, and the cell transit analyzer. In the past 10 years, significant progress has been made using microfluidics by leveraging the ability to precisely control fluid flow through microstructures at the size scale of individual RBCs. These technologies have now surpassed traditional methods in terms of sensitivity, throughput, consistency, and ease of use. As a result, these efforts are beginning to move beyond feasibility studies and into applications to enable biomedical discoveries. In this review, we provide an overview of both traditional and microfluidic techniques for measuring RBC deformability. We discuss the capabilities of each technique and compare their sensitivity, throughput, and robustness in measuring bulk and single-cell RBC deformability. Finally, we discuss how these tools could be used to measure changes in RBC deformability in the context of various applications including pathologies caused by malaria and hemoglobinopathies, as well as degradation during storage in blood bags prior to blood transfusions."
2022 Feb,Transfusion,Transfusion. 2022 Feb;62(2):448-456. doi: 10.1111/trf.16757. Epub 2021 Dec 8.,"['Islamzada, Emel', 'Matthews, Kerryn', 'Lamoureux, Erik', 'Duffy, Simon P', 'Scott, Mark D', 'Ma, Hongshen']","[' blood preservation', 'erythrocyte count', 'erythrocyte deformability', 'erythrocyte indices', 'erythrocytes chemistry', 'hemoglobins analysis', ' hemolysis', 'humans', 'blood banking', 'deformability', 'red blood cell', 'storage lesion']",Blood unit segments accurately represent the biophysical properties of red blood cells in blood bags but not hemolysis.,"BACKGROUND: The biophysical properties of red blood cells (RBCs) provide potential biomarkers for the quality of donated blood. Blood unit segments provide a simple and nondestructive way to sample RBCs in clinical studies of transfusion efficacy, but it is not known whether RBCs sampled from segments accurately represent the biophysical properties of RBCs in blood bags. STUDY DESIGN AND METHODS: RBCs were sampled from blood bags and segments every two weeks during 8 weeks of storage at 4°C. RBC deformability was measured by deformability-based sorting using the microfluidic ratchet device in order to derive a rigidity score. Standard hematological parameters, including mean corpuscular volume (MCV), red cell distribution width (RDW), mean cell hemoglobin (MCH), mean corpuscular hemoglobin concentration (MCHC), and hemolysis were measured at the same time points. RESULTS: Deformability of RBCs stored in blood bags was retained over 4 weeks storage, but a progressive loss of deformability was observed at weeks 6 and 8. This trend was mirrored in blood unit segments with a strong correlation to the blood bag data. Strong correlations were also observed between blood bag and segment for MCV, MCHC, and MCH but not for hemolysis. CONCLUSION: RBCs sampled from blood unit segments accurately represent the biophysical properties of RBCs in blood bags but not hemolysis. Blood unit segments provide a simple and nondestructive sample for measuring RBC biophysical properties in clinical studies."
2021 Dec 21,Lab on a chip,Lab Chip. 2021 Dec 21;22(1):26-39. doi: 10.1039/d1lc01006a.,"['Lamoureux, Erik S', 'Islamzada, Emel', 'Wiens, Matthew V J', 'Matthews, Kerryn', 'Duffy, Simon P', 'Ma, Hongshen']","[' deep learning', 'erythrocyte count', 'erythrocyte deformability', 'erythrocytes', 'humans', ' microscopy']",Assessing red blood cell deformability from microscopy images using deep learning.,"Red blood cells (RBCs) must be highly deformable to transit through the microvasculature to deliver oxygen to tissues. The loss of RBC deformability resulting from pathology, natural aging, or storage in blood bags can impede the proper function of these cells. A variety of methods have been developed to measure RBC deformability, but these methods require specialized equipment, long measurement time, and highly skilled personnel. To address this challenge, we investigated whether a machine learning approach could be used to predict donor RBC deformability based on morphological features from single cell microscope images. We used the microfluidic ratchet device to sort RBCs based on deformability. Sorted cells are then imaged and used to train a deep learning model to classify RBC based image features related to cell deformability. This model correctly predicted deformability of individual RBCs with 81 ± 11% accuracy averaged across ten donors. Using this model to score the deformability of RBC samples was accurate to within 10.4 ± 6.8% of the value obtained using the microfluidic ratchet device. While machine learning methods are frequently developed to automate human image analysis, our study is remarkable in showing that deep learning of single cell microscopy images could be used to assess RBC deformability, a property not normally measurable by imaging. Measuring RBC deformability by imaging is also desirable because it can be performed rapidly using a standard microscopy system, potentially enabling RBC deformability studies to be performed as part of routine clinical assessments."
2020 Dec 15,Lab on a chip,Lab Chip. 2020 Dec 15;20(24):4539-4551. doi: 10.1039/d0lc00965b.,"['Choi, Jane Ru', 'Lee, Jeong Hyun', 'Xu, Alec', 'Matthews, Kerryn', 'Xie, Shuyong', 'Duffy, Simon P', 'Ma, Hongshen']","[' cell communication', ' hydrogels', 'phenotype']",Monolithic hydrogel nanowells-in-microwells enabling simultaneous single cell secretion and phenotype analysis.,"Cytokine secretion is a form of cellular communication that regulates a wide range of biological processes. A common approach for measuring cytokine secretion from single cells is to confine individual cells in arrays of nanoliter wells (nanowells) fabricated using polydimethylsiloxane. However, this approach cannot be easily integrated in standard microwell plates in order to take advantage of high-throughput infrastructure for automated and multiplexed analysis. Here, we used laser micropatterning to fabricate monolithic hydrogel nanowells inside wells in a microwell plate (microwells) using polyethylene glycol diacrylate (PEGDA). This approach produces high-aspect ratio nanowells that retain cells and beads during reagent exchange, enabling simultaneous profiling of single cell secretion and phenotyping via immunostaining. To limit contamination between nanowells, we used methylcellulose as a media additive to reduce diffusion distance. Patterning nanowells monolithically in microwells also dramatically increases density, providing ∼1200 nanowells per microwell in a microwell plate. Using this approach, we profiled IL-8 secretion from single MDA-MB-231 cells, which showed significant heterogeneity. We further profiled the polarization of THP-1 cells into M1 and M2 macrophages, along with their associated IL-1β and CCL-22 secretion profiles. These results demonstrate the potential to use this approach for high-throughput secretion and phenotype analysis on single cells."
2020 Nov 13,Communications biology,Commun Biol. 2020 Nov 13;3(1):674. doi: 10.1038/s42003-020-01399-x.,"['Berryman, Samuel', 'Matthews, Kerryn', 'Lee, Jeong Hyun', 'Duffy, Simon P', 'Ma, Hongshen']","['cell line, tumor', 'cells  classification', ' deep learning', 'humans', 'image processing, computer-assisted  methods', 'intracellular space diagnostic imaging', 'microscopy, fluorescence', 'phenotype', 'single-cell analysis  methods']",Image-based phenotyping of disaggregated cells using deep learning.,"The ability to phenotype cells is fundamentally important in biological research and medicine. Current methods rely primarily on fluorescence labeling of specific markers. However, there are many situations where this approach is unavailable or undesirable. Machine learning has been used for image cytometry but has been limited by cell agglomeration and it is currently unclear if this approach can reliably phenotype cells that are difficult to distinguish by the human eye. Here, we show disaggregated single cells can be phenotyped with a high degree of accuracy using low-resolution bright-field and non-specific fluorescence images of the nucleus, cytoplasm, and cytoskeleton. Specifically, we trained a convolutional neural network using automatically segmented images of cells from eight standard cancer cell-lines. These cells could be identified with an average F1-score of 95.3%, tested using separately acquired images. Our results demonstrate the potential to develop an ""electronic eye"" to phenotype cells directly from microscopy images."
