time,journal,doi_info,authors,key words,title,abstract
2023 Aug 29,Scientific reports,Sci Rep. 2023 Aug 29;13(1):14123. doi: 10.1038/s41598-023-41389-7.,"['Meyers, Warren M', 'Hong, Ryan J', 'Sin, Wun Chey', 'Kim, Christine S', 'Haas, Kurt']","['humans', ' angiotensin-converting enzyme 2 genetics', ' covid-19', 'sars-cov-2 genetics', 'angiotensin ii', 'catalysis']",A cell-based assay for rapid assessment of ACE2 catalytic function.,"Angiotensin-converting enzyme II (ACE2) is a monocarboxypeptidase expressed throughout multiple tissues and its catalysis of bioactive peptides regulates the renin-angiotensin system mediating blood pressure homeostasis. ACE2 is implicated in a variety of diseases, including obesity, diabetes, and cardiovascular diseases, and is the obligate entry receptor for SARS-CoV-2 infection. Disease-associated genetic variants of ACE2 are increasingly being identified but are poorly characterized. To aid this problem, we introduce a fluorometric cell-based assay for evaluating surface-expressed ACE2 catalytic activity that preserves the native glycosylation of the host environment and is amenable to high-throughput analysis of ACE2 variants in multi-well plates. We demonstrate sensitivity to detecting catalysis of the key ACE2 substrates, Angiotensin II, Apelin-13, and des-Arg(9)-bradykinin, and impact of a catalytically-deficient ACE2 variant. Normalizing catalytic measures to surface ACE2 expression accounts for variability in ACE2 variant transfection, surface delivery or stability. This assay provides a convenient and powerful approach for investigating the catalytic characteristics of ACE2 variants involved in cardiovascular peptide cascades and homeostasis of multiple organs."
2023,Frontiers in physiology,Front Physiol. 2023 Jan 24;14:1110550. doi: 10.3389/fphys.2023.1110550. ,"['Wild, Angela R', 'Hogg, Peter W', 'Flibotte, Stephane', 'Kochhar, Shruti', 'Hollman, Rocio B', 'Haas, Kurt', 'Bamji, Shernaz X']","['rnaseq', 'zdhhc', 'cancer', 'cell line', 'depalmitoylating enzyme', 'expression', 'human', 'palmitoylation']",CellPalmSeq: A curated RNAseq database of palmitoylating and de-palmitoylating enzyme expression in human cell types and laboratory cell lines.,"The reversible lipid modification protein S-palmitoylation can dynamically modify the localization, diffusion, function, conformation and physical interactions of substrate proteins. Dysregulated S-palmitoylation is associated with a multitude of human diseases including brain and metabolic disorders, viral infection and cancer. However, the diverse expression patterns of the genes that regulate palmitoylation in the broad range of human cell types are currently unexplored, and their expression in commonly used cell lines that are the workhorse of basic and preclinical research are often overlooked when studying palmitoylation dependent processes. We therefore created CellPalmSeq (https://cellpalmseq.med.ubc.ca), a curated RNAseq database and interactive webtool for visualization of the expression patterns of the genes that regulate palmitoylation across human single cell types, bulk tissue, cancer cell lines and commonly used laboratory non-human cell lines. This resource will allow exploration of these expression patterns, revealing important insights into cellular physiology and disease, and will aid with cell line selection and the interpretation of results when studying important cellular processes that depend on protein S-palmitoylation."
2023 Jan,Neuroinformatics,Neuroinformatics. 2023 Jan;21(1):207-220. doi: 10.1007/s12021-022-09609-z. Epub ,"['Guerrier, Claire', 'Dellazizzo Toth, Tristan', 'Galtier, Nicolas', 'Haas, Kurt']","[' dendrites physiology', ' calcium metabolism', 'neurons physiology', 'synapses physiology', 'algorithms', 'calcium dynamics', 'electrodiffusion', 'mathematical modeling', 'numerical simulations', 'pde', 'python', 'synaptic organization']",An Algorithm Based on a Cable-Nernst Planck Model Predicting Synaptic Activity throughout the Dendritic Arbor with Micron Specificity.,"Recent technological advances have enabled the recording of neurons in intact circuits with a high spatial and temporal resolution, creating the need for modeling with the same precision. In particular, the development of ultra-fast two-photon microscopy combined with fluorescence-based genetically-encoded Ca(2+)-indicators allows capture of full-dendritic arbor and somatic responses associated with synaptic input and action potential output. The complexity of dendritic arbor structures and distributed patterns of activity over time results in the generation of incredibly rich 4D datasets that are challenging to analyze (Sakaki et al. in Frontiers in Neural Circuits 14:33, 2020). Interpreting neural activity from fluorescence-based Ca(2+) biosensors is challenging due to non-linear interactions between several factors influencing intracellular calcium ion concentration and its binding to sensors, including the ionic dynamics driven by diffusion, electrical gradients and voltage-gated conductances. To investigate those dynamics, we designed a model based on a Cable-like equation coupled to the Nernst-Planck equations for ionic fluxes in electrolytes. We employ this model to simulate signal propagation and ionic electrodiffusion across a dendritic arbor. Using these simulation results, we then designed an algorithm to detect synapses from Ca(2+) imaging datasets. We finally apply this algorithm to experimental Ca(2+)-indicator datasets from neurons expressing jGCaMP7s (Dana et al. in Nature Methods 16:649-657, 2019), using full-dendritic arbor sampling in vivo in the Xenopus laevis optic tectum using fast random-access two-photon microscopy. Our model reproduces the dynamics of visual stimulus-evoked jGCaMP7s-mediated calcium signals observed experimentally, and the resulting algorithm allows prediction of the location of synapses across the dendritic arbor. Our study provides a way to predict synaptic activity and location on dendritic arbors, from fluorescence data in the full dendritic arbor of a neuron recorded in the intact and awake developing vertebrate brain."
2022 Jul 12,eLife,Elife. 2022 Jul 12;11:e75804. doi: 10.7554/eLife.75804.,"['Wild, Angela R', 'Hogg, Peter W', 'Flibotte, Stephane', 'Nasseri, Glory G', 'Hollman, Rocio B', 'Abazari, Danya', 'Haas, Kurt', 'Bamji, Shernaz X']","['acyltransferases metabolism', 'animals', 'brain metabolism', ' lipoylation', 'mice', 'protein processing, post-translational', ' proteins metabolism', 'rna-seq', 'rnaseq', 'zdhhc enzymes', 'brain', 'database', 'expression patterns', 'human', 'mouse', 'neuroscience', 'palmitoylation']",Exploring the expression patterns of palmitoylating and de-palmitoylating enzymes in the mouse brain using the curated RNA-seq database BrainPalmSeq.,"Protein S-palmitoylation is a reversible post-translational lipid modification that plays a critical role in neuronal development and plasticity, while dysregulated S-palmitoylation underlies a number of severe neurological disorders. Dynamic S-palmitoylation is regulated by a large family of ZDHHC palmitoylating enzymes, their accessory proteins, and a small number of known de-palmitoylating enzymes. Here, we curated and analyzed expression data for the proteins that regulate S-palmitoylation from publicly available RNAseq datasets, providing a comprehensive overview of their distribution in the mouse nervous system. We developed a web-tool that enables interactive visualization of the expression patterns for these proteins in the nervous system (http://brainpalmseq.med.ubc.ca/), and explored this resource to find region and cell-type specific expression patterns that give insight into the function of palmitoylating and de-palmitoylating enzymes in the brain and neurological disorders. We found coordinated expression of ZDHHC enzymes with their accessory proteins, de-palmitoylating enzymes and other brain-expressed genes that included an enrichment of S-palmitoylation substrates. Finally, we utilized ZDHHC expression patterns to predict and validate palmitoylating enzyme-substrate interactions."
2022 Feb,Trends in neurosciences,Trends Neurosci. 2022 Feb;45(2):106-119. doi: 10.1016/j.tins.2021.10.011. Epub ,"['Hogg, Peter William', 'Coleman, Patrick', 'Dellazizzo Toth, Tristan', 'Haas, Kurt']","['axons', ' dendrites physiology', 'humans', 'neurogenesis physiology', ' neurons physiology', 'dendritogenesis', 'growth dynamics', 'neuronal development', 'synaptogenesis', 'time-lapse imaging', 'two-photon microscopy']",Quantifying neuronal structural changes over time using dynamic morphometrics.,"Brain circuit development involves tremendous structural formation and rearrangement of dendrites, axons, and the synaptic connections between them. Direct studies of neuronal morphogenesis are now possible through recent developments in multiple technologies, including single-neuron labeling, time-lapse imaging in intact tissues, and 4D rendering software capable of tracking neural growth over periods spanning minutes to days. These methods allow detailed quantification of structural changes of neurons over time, called dynamic morphometrics, providing new insights into fundamental growth patterns, underlying molecular mechanisms, and the intertwined influences of external factors, including neural activity, and intrinsic genetic programs. Here, we review the methods of dynamic morphometrics sampling and analyses, focusing on their applications to studies of activity-driven dendritogenesis in vertebrate systems."
2022 Jan 4,Cold Spring Harbor protocols,Cold Spring Harb Protoc. 2022 Jan 4;2022(1). doi: 10.1101/pdb.prot106831.,"['Hogg, Peter W', 'Haas, Kurt']","['animals', ' calcium', 'larva physiology', 'neurons physiology', ' superior colliculi physiology', 'xenopus laevis physiology']",Bulk Dye Loading for In Vivo Calcium Imaging of Visual Responses in Populations of Xenopus Tectal Neurons.,"Bulk loading of neurons with fluorescent calcium indicators in transparent albino Xenopus tadpoles offers a rapid and easy method for tracking sensory-evoked activity in large numbers of neurons within an awake developing brain circuit. In vivo two-photon time-lapse imaging of an image plane through the optic tectum allows defining receptive field properties from visual-evoked responses for studies of single-neuron and network-level encoding and plasticity. Here, we describe loading the Xenopus tadpole optic tectum with the membrane-permeable AM ester of Oregon Green 488 BAPTA-1 (OGB-1 AM) for in vivo imaging experiments."
2021 Jan 7,American journal of human genetics,Am J Hum Genet. 2021 Jan 7;108(1):148-162. doi: 10.1016/j.ajhg.2020.11.011. Epub ,"['Meili, Fabian', 'Wei, William J', 'Sin, Wun-Chey', 'Meyers, Warren M', 'Dascalu, Iulia', 'Callaghan, Daniel B', 'Rogic, Sanja', 'Pavlidis, Paul', 'Haas, Kurt']","['autism spectrum disorder genetics', 'cell line', 'epilepsy genetics', 'gtp phosphohydrolases  genetics', 'hek293 cells', 'humans', 'intellectual disability genetics', 'mutation  genetics', 'neurodevelopmental disorders genetics', 'phenotype', 'protein stability', 'signal transduction  genetics', 'ras gtpase-activating proteins  genetics', 'asd', 'id', 'syngap', 'epilepsy', 'functional variomics', 'missense mutations', 'schizophrenia']","Multi-parametric analysis of 57 SYNGAP1 variants reveal impacts on GTPase signaling, localization, and protein stability.","SYNGAP1 is a neuronal Ras and Rap GTPase-activating protein with important roles in regulating excitatory synaptic plasticity. While many SYNGAP1 missense and nonsense mutations have been associated with intellectual disability, epilepsy, schizophrenia, and autism spectrum disorder (ASD), whether and how they contribute to individual disease phenotypes is often unknown. Here, we characterize 57 variants in seven assays that examine multiple aspects of SYNGAP1 function. Specifically, we used multiplex phospho-flow cytometry to measure variant impact on protein stability, pERK, pGSK3β, pp38, pCREB, and high-content imaging to examine subcellular localization. We find variants ranging from complete loss-of-function (LoF) to wild-type (WT)-like in their regulation of pERK and pGSK3β, while all variants retain at least partial ability to dephosphorylate pCREB. Interestingly, our assays reveal that a larger proportion of variants located within the disordered domain of unknown function (DUF) comprising the C-terminal half of SYNGAP1 exhibited higher LoF, compared to variants within the better studied catalytic domain. Moreover, we find protein instability to be a major contributor to dysfunction for only two missense variants, both located within the catalytic domain. Using high-content imaging, we find variants located within the C2 domain known to mediate membrane lipid interactions exhibit significantly larger cytoplasmic speckles than WT SYNGAP1. Moreover, this subcellular phenotype shows both correlation with altered catalytic activity and unique deviation from signaling assay results, highlighting multiple independent molecular mechanisms underlying variant dysfunction. Our multidimensional dataset allows clustering of variants based on functional phenotypes and provides high-confidence, multi-functional measures for making pathogenicity predictions."
2020,Frontiers in neural circuits,Front Neural Circuits. 2020 Jun 16;14:33. doi: 10.3389/fncir.2020.00033. ,"['Sakaki, Kelly D R', 'Podgorski, Kaspar', 'Dellazizzo Toth, Tristan A', 'Coleman, Patrick', 'Haas, Kurt']","['acoustic stimulation methods', 'animals', 'brain  growth & development', 'brain chemistry physiology', 'evoked potentials, visual physiology', 'microscopy, fluorescence, multiphoton  methods', 'neurons chemistry  physiology', 'optical phenomena', 'photic stimulation  methods', 'superior colliculi chemistry  physiology', 'time factors', 'wakefulness  physiology', 'xenopus laevis', 'acousto-optics', 'comprehensive imaging', 'dendritic integration', 'encoding', 'in-vivo calcium imaging', 'multi-photon', 'random-access']",Comprehensive Imaging of Sensory-Evoked Activity of Entire Neurons Within the Awake Developing Brain Using Ultrafast AOD-Based Random-Access Two-Photon Microscopy.,"Determining how neurons transform synaptic input and encode information in action potential (AP) firing output is required for understanding dendritic integration, neural transforms and encoding. Limitations in the speed of imaging 3D volumes of brain encompassing complex dendritic arbors in vivo using conventional galvanometer mirror-based laser-scanning microscopy has hampered fully capturing fluorescent sensors of activity throughout an individual neuron's entire complement of synaptic inputs and somatic APs. To address this problem, we have developed a two-photon microscope that achieves high-speed scanning by employing inertia-free acousto-optic deflectors (AODs) for laser beam positioning, enabling random-access sampling of hundreds to thousands of points-of-interest restricted to a predetermined neuronal structure, avoiding wasted scanning of surrounding extracellular tissue. This system is capable of comprehensive imaging of the activity of single neurons within the intact and awake vertebrate brain. Here, we demonstrate imaging of tectal neurons within the brains of albino Xenopus laevis tadpoles labeled using single-cell electroporation for expression of a red space-filling fluorophore to determine dendritic arbor morphology, and either the calcium sensor jGCaMP7s or the glutamate sensor iGluSnFR as indicators of neural activity. Using discrete, point-of-interest scanning we achieve sampling rates of 3 Hz for saturation sampling of entire arbors at 2 μm resolution, 6 Hz for sequentially sampling 3 volumes encompassing the dendritic arbor and soma, and 200-250 Hz for scanning individual planes through the dendritic arbor. This system allows investigations of sensory-evoked information input-output relationships of neurons within the intact and awake brain."
2020 Jul 8,Disease models & mechanisms,Dis Model Mech. 2020 Jul 8;13(7):dmm044560. doi: 10.1242/dmm.044560.,"['Young, Barry P', 'Post, Kathryn L', 'Chao, Jesse T', 'Meili, Fabian', 'Haas, Kurt', 'Loewen, Christopher']","['computational biology', 'databases, genetic', 'gene expression regulation, fungal', 'genetic predisposition to disease', ' genetic variation', ' genomics', 'high-throughput nucleotide sequencing', 'humans', 'pten phosphohydrolase  genetics metabolism', 'phenotype', 'reproducibility of results', 'saccharomyces cerevisiae  genetics growth & development metabolism', 'up-regulation', 'human disease genes', 'variants', 'yeast']",Sentinel interaction mapping - a generic approach for the functional analysis of human disease gene variants using yeast.,"Advances in sequencing technology have led to an explosion in the number of known genetic variants of human genes. A major challenge is to now determine which of these variants contribute to diseases as a result of their effect on gene function. Here, we describe a generic approach using the yeast Saccharomyces cerevisiae to quickly develop gene-specific in vivo assays that can be used to quantify the level of function of a genetic variant. Using synthetic dosage lethality screening, 'sentinel' yeast strains are identified that are sensitive to overexpression of a human disease gene. Variants of the gene can then be functionalized in a high-throughput fashion through simple growth assays using solid or liquid media. Sentinel interaction mapping (SIM) has the potential to create functional assays for the large majority of human disease genes that do not have a yeast orthologue. Using the tumour suppressor gene PTEN as an example, we show that SIM assays can provide a fast and economical means to screen a large number of genetic variants."
2020 Jul 1,Cancer research,Cancer Res. 2020 Jul 1;80(13):2775-2789. doi: 10.1158/0008-5472.CAN-19-3278. Epub ,"['Chao, Jesse T', 'Hollman, Rocio', 'Meyers, Warren M', 'Meili, Fabian', 'Matreyek, Kenneth A', 'Dean, Pamela', 'Fowler, Douglas M', 'Haas, Kurt', 'Roskelley, Calvin D', 'Loewen, Christopher J R']","['breast metabolism  pathology', 'breast neoplasms genetics  pathology', 'cells, cultured', 'female', ' genetic variation', 'humans', 'machine learning', ' models, biological', ' mutation', 'pten phosphohydrolase  genetics', 'phenotype', 'precancerous conditions genetics  pathology']",A Premalignant Cell-Based Model for Functionalization and Classification of PTEN Variants.,"As sequencing becomes more economical, we are identifying sequence variations in the population faster than ever. For disease-associated genes, it is imperative that we differentiate a sequence variant as either benign or pathogenic, such that the appropriate therapeutic interventions or surveillance can be implemented. PTEN is a frequently mutated tumor suppressor that has been linked to the PTEN hamartoma tumor syndrome. Although the domain structure of PTEN and the functional impact of a number of its most common tumor-linked mutations have been characterized, there is a lack of information about many recently identified clinical variants. To address this challenge, we developed a cell-based assay that utilizes a premalignant phenotype of normal mammary epithelial cells lacking PTEN. We measured the ability of PTEN variants to rescue the spheroid formation phenotype of PTEN(-/-) MCF10A cells maintained in suspension. As proof of concept, we functionalized 47 missense variants using this assay, only 19 of which have clear classifications in ClinVar. We utilized a machine learning model trained with annotated genotypic data to classify variants as benign or pathogenic based on our functional scores. Our model predicted with high accuracy that loss of PTEN function was indicative of pathogenicity. We also determined that the pathogenicity of certain variants may have arisen from reduced stability of the protein product. Overall, this assay outperformed computational predictions, was scalable, and had a short run time, serving as an ideal alternative for annotating the clinical significance of cancer-associated PTEN variants. SIGNIFICANCE: Combined three-dimensional tumor spheroid modeling and machine learning classifies PTEN missense variants, over 70% of which are currently listed as variants of uncertain significance. GRAPHICAL ABSTRACT: http://cancerres.aacrjournals.org/content/canres/80/13/2775/F1.large.jpg."
