time,journal,doi_info,authors,key words,title,abstract
2024 Mar 15,Physical review letters,Phys Rev Lett. 2024 Mar 15;132(11):118202. doi: 10.1103/PhysRevLett.132.118202.,"['Xia, Xiuyang', 'Ni, Ran']",[],Designing Superselectivity in Linker-Mediated Multivalent Nanoparticle Adsorption.,"Using a statistical mechanical model and numerical simulations, we provide the design principle for the bridging strength (ξ) and linker density (ρ) dependent superselectivity in linker-mediated multivalent nanoparticle adsorption. When the bridges are insufficient, the formation of multiple bridges leads to both ξ- and ρ-dependent superselectivity. When the bridges are excessive, the system becomes insensitive to bridging strength due to entropy-induced self-saturation and shows a superselective desorption with respect to the linker density. Counterintuitively, lower linker density or stronger bridging strength enhances the superselectivity. These findings help the understanding of relevant biological processes and open up opportunities for applications in biosensing, drug delivery, and programmable self-assembly."
2024 Feb 14,The Journal of chemical physics,J Chem Phys. 2024 Feb 14;160(6):061102. doi: 10.1063/5.0186553.,"['Rao, Peilin', 'Xia, Xiuyang', 'Ni, Ran']",[],A bond swap algorithm for simulating dynamically crosslinked polymers.,"Materials incorporating covalent adaptive networks (CAN), e.g., vitrimers, have received significant scientific attention due to their distinctive attributes of self-healing and stimuli-responsive properties. Different from direct crosslinked systems, bivalent and multivalent systems require a bond swap algorithm that respects detailed balance, considering the multiple equilibria in the system. Here, we propose a simple and robust algorithm to handle bond swap in multivalent and multi-species CAN systems. By including a bias term in the acceptance of Monte Carlo moves, we eliminate the imbalance from the bond swap site selection and multivalency effects, ensuring the detailed balance for all species in the system."
2024 Jan 5,Physical review letters,Phys Rev Lett. 2024 Jan 5;132(1):018202. doi: 10.1103/PhysRevLett.132.018202.,"['Li, Xiaoxia', 'Fang, Huang', 'Sankaewtong, Krongtum', 'Li, Minhuan', 'Chen, Yanshuang', 'Huang, Jiping', 'Ni, Ran', 'Tanaka, Hajime', 'Tan, Peng']",[],Phase Reentrances and Solid Deformations in Confined Colloidal Crystals.,"A simple geometric constraint often leads to novel, complex crystalline phases distinct from the bulk. Using thin-film charge colloidal crystals, a model system with tunable interactions, we study the effects of geometric constraints. Through a combination of experiments and simulations, we systematically explore phase reentrances and solid deformation modes concerning geometrical confinement strength, identifying two distinct categories of phase reentrances below a characteristic layer number, N_{c}: one for bcc bulk-stable and another for fcc bulk-stable systems. We further verify that the dominant thermodynamic origin is the nonmonotonic dependence of solids' free energy on the degree of spatial confinement. Moreover, we discover transitions in solid deformation modes between interface-energy and bulk-energy dominance: below a specific layer number, N_{k}, geometric constraints generate unique soft deformation modes adaptive to confinement. These findings on the N-dependent thermodynamic and kinetic behaviors offer fresh insights into understanding and manipulating thin-film crystal structures."
2024 Jan 31,Soft matter,Soft Matter. 2024 Jan 31;20(5):1114-1119. doi: 10.1039/d3sm01474f.,"['Pecnik Bambic, Maks', 'Araújo, Nuno A M', 'Walker, Benjamin J', 'Hewitt, Duncan R', 'Pei, Qing Xiang', 'Ni, Ran', 'Volpe, Giorgio']",[],Optimal face-to-face coupling for fast self-folding kirigami.,"Kirigami-inspired designs can enable self-folding three-dimensional materials from flat, two-dimensional sheets. Hierarchical designs of connected levels increase the diversity of possible target structures, yet they can lead to longer folding times in the presence of fluctuations. Here, we study the effect of rotational coupling between levels on the self-folding of two-level kirigami designs driven by thermal noise in a fluid. Naturally present due to hydrodynamic resistance, we find that this coupling parameter can significantly impact a structure's self-folding pathway, thus enabling us to assess the quality of a kirigami design and the possibility for its optimization in terms of its folding rate and yield."
2023 Dec 21,Nature communications,Nat Commun. 2023 Dec 21;14(1):8494. doi: 10.1038/s41467-023-44154-6.,"['Zhang, Tianran', 'Lyu, Dengping', 'Xu, Wei', 'Feng, Xuan', 'Ni, Ran', 'Wang, Yufeng']",[],Janus particles with tunable patch symmetry and their assembly into chiral colloidal clusters.,"Janus particles, which have an attractive patch on the otherwise repulsive surface, have been commonly employed for anisotropic colloidal assembly. While current methods of particle synthesis allow for control over the patch size, they are generally limited to producing dome-shaped patches with a high symmetry (C(∞)). Here, we report on the synthesis of Janus particles with patches of various tunable shapes, having reduced symmetries ranging from C(2v) to C(3v) and C(4v). The Janus particles are synthesized by partial encapsulation of an octahedral metal-organic framework particle (UiO-66) in a polymer matrix. The extent of encapsulation is precisely regulated by a stepwise, asymmetric dewetting process that exposes selected facets of the UiO-66 particle. With depletion interaction, the Janus particles spontaneously assemble into colloidal clusters reflecting the particles' shapes and patch symmetries. We observe the formation of chiral structures, whereby chirality emerges from achiral building blocks. With the ability to encode symmetry and directional bonding information, our strategy could give access to more complex colloidal superstructures through assembly."
2023 Nov 28,Proceedings of the National Academy of Sciences of the United States of America,Proc Natl Acad Sci U S A. 2023 Nov 28;120(48):e2312866120. doi: ,"['Lei, Yusheng', 'Ni, Ran']","['discontinuous phase transition', 'long-wavelength fluctuation', 'metastable yet kinetically stable', 'nonequilibrium hyperuniform fluid']",How does a hyperuniform fluid freeze?,"All phase transitions can be categorized into two different types: continuous and discontinuous phase transitions. Discontinuous phase transitions are normally accompanied with significant structural changes, and nearly all of them have the kinetic pathway of nucleation and growth, if the system does not suffer from glassy dynamics. Here, in a system of barrier-controlled reactive particles, we find that the discontinuous freezing transition of a nonequilibrium hyperuniform fluid into an absorbing state does not have the kinetic pathway of nucleation and growth, and the transition is triggered by long-wavelength fluctuations. The transition rate decreases with increasing the system size, which suggests that the metastable hyperuniform fluid could be kinetically stable in an infinitely large system. This challenges the common understanding of metastability in discontinuous phase transitions. Moreover, we find that the ""metastable yet kinetically stable"" hyperuniform fluid features a scaling in the structure factor [Formula: see text] in 2D, which is the third dynamic hyperuniform state in addition to the critical hyperuniform state with [Formula: see text] and the nonequilibrium hyperuniform fluid with [Formula: see text]."
2023 Aug 28,The Journal of chemical physics,J Chem Phys. 2023 Aug 28;159(8):081101. doi: 10.1063/5.0165527.,"['Lei, Yusheng', 'Zheng, Ning', 'Ni, Ran']",[],Random organization and non-equilibrium hyperuniform fluids on a sphere.,"Randomly organizing hyperuniform fluid induced by reciprocal activation is a non-equilibrium fluid with vanishing density fluctuations at large length scales such as crystals. Here, we extend this new state of matter to a closed manifold, namely a spherical surface. We find that the random organization on a spherical surface behaves similar to that in two dimensional Euclidean space, and the absorbing transition on a sphere also belongs to the conserved directed percolation universality class. Moreover, the reciprocal activation can also induce a non-equilibrium hyperuniform fluid on a sphere. The spherical structure factor at the absorbing transition and the non-equilibrium hyperuniform fluid phases are scaled as S(l → 0) ∼ (l/R)0.45 and S(l → 0) ∼ l(l + 1)/R2, respectively, which are both hyperuniform according to the definition of hyperuniformity on a sphere with l, the wave number, and R, the radius of the spherical surface. We also consider the impact of inertia in realistic hyperuniform fluids, and it is found only by adding an extra length-scale, above which hyperuniform scaling appears. Our finding suggests a new method for creating non-equilibrium hyperuniform fluids on closed manifolds to avoid boundary effects."
2023 May 22,JACS Au,JACS Au. 2023 Apr 20;3(5):1385-1391. doi: 10.1021/jacsau.3c00052. eCollection ,"['Xia, Xiuyang', 'Zhang, Ge', 'Pica Ciamarra, Massimo', 'Jiao, Yang', 'Ni, Ran']",[],The Role of Receptor Uniformity in Multivalent Binding.,"Multivalency is prevalent in various biological systems and applications due to the superselectivity that arises from the cooperativity of multivalent binding. Traditionally, it was thought that weaker individual binding would improve the selectivity in multivalent targeting. Here, using analytical mean field theory and Monte Carlo simulations, we discover that, for receptors that are highly uniformly distributed, the highest selectivity occurs at an intermediate binding energy and can be significantly greater than the weak binding limit. This is caused by an exponential relationship between the bound fraction and receptor concentration, which is influenced by both the strength and combinatorial entropy of binding. Our findings not only provide new guidelines for the rational design of biosensors using multivalent nanoparticles but also introduce a new perspective in understanding biological processes involving multivalency."
2023 Sep,Small methods,Small Methods. 2023 Sep;7(9):e2300383. doi: 10.1002/smtd.202300383. Epub 2023 May ,"['Zhang, Haiyang', 'Feng, Xuan', 'Xia, Xiuyang', 'Zhu, Jiao', 'Wang, Huaguang', 'Ni, Ran', 'Zhang, Zexin']","['colloids', 'photoresponsiveness', 'self-assembly', 'tunable shapes']",Shape-Dictated Self-Assembly of Photoresponsive Hybrid Colloids.,"The shape-dictated self-assembly of hybrid colloids induced by chemical concentration gradients generated by photocatalytic reactions of the colloids is studied. Different shapes enable the formation of assemblies with distinct lattice structures including hexagons, distorted hexagons, and squares, which are corroborated by computer simulations. Furthermore, assemblies change from lattices to chains when increasing the attraction between the colloids. The results show that photoresponsive hybrid colloids possess a unique capability for shape-dependent self-assembly, offering a practical and versatile approach to manipulate self-assembly at the microscale."
2022 Oct 24,JACS Au,JACS Au. 2022 Sep 22;2(10):2359-2366. doi: 10.1021/jacsau.2c00425. eCollection ,"['Xia, Xiuyang', 'Rao, Peilin', 'Yang, Juan', 'Ciamarra, Massimo Pica', 'Ni, Ran']",[],Entropy-Driven Thermo-gelling Vitrimer.,"Thermo-gelling polymers have been envisioned as promising smart biomaterials but limited by their weak mechanical and thermodynamic stabilities. Here, we propose a new thermo-gelling vitrimer, which remains at a liquid state because of the addition of protector molecules preventing the crosslinking, and with increasing temperature, an entropy-driven crosslinking occurs to induce the sol-gel transition. Moreover, we find that the activation barrier in the metathesis reaction of vitrimers plays an important role, and experimentally, one can use catalysts to tune the activation barrier to drive the vitrimer to form an equilibrium gel at high temperature, which is not subject to any thermodynamic instability. We formulate a mean-field theory to describe the entropy-driven crosslinking of the vitrimer, which agrees quantitatively with computer simulations and paves the way for the design and fabrication of novel vitrimers for biomedical applications."
