time,journal,doi_info,authors,key words,title,abstract
2024 Jun 7,"Advanced materials (Deerfield Beach, Fla.)",Adv Mater. 2024 Jun 7:e2404833. doi: 10.1002/adma.202404833.,"['Lin, Bo', 'Duan, Ruihuan', 'Li, Yonghui', 'Hua, Weibo', 'Zhou, Yao', 'Zhou, Jiadong', 'Di, Jun', 'Luo, Xiao', 'Li, He', 'Zhao, Wenting', 'Yang, Guidong', 'Liu, Zheng', 'Liu, Fucai']","['black ultrathin cucrp2s6 flakes', 'black ultrathin cuvp2s6 flakes', 'layered metal phospho–sulfides', 'narrow bandgap', 'near‐infrared‐responsive photocatalysts']",Black Ultrathin Single-Crystalline Flakes of CuVP(2)S(6) and CuCrP(2)S(6) for Near-Infrared-Driven Photocatalytic Hydrogen Evolution.,"The development of new near-infrared-responsive photocatalysts is a fascinating and challenging approach to acquire high photocatalytic hydrogen evolution (PHE) performance. Herein, near-infrared-responsive black CuVP(2)S(6) and CuCrP(2)S(6) flakes, as well as CuInP(2)S(6) flakes, are designed and constructed for PHE. Atom-resolved scanning transmission electron microscopy images and X-ray absorption fine structure evidence the formation of ultrathin single-crystalline sheet-like structure of CuVP(2)S(6) and CuCrP(2)S(6). The synthetic CuVP(2)S(6) and CuCrP(2)S(6), with a narrow bandgap of ≈1.0 eV, shows the high light-absorption edge exceeding 1100 nm. Moreover, through the femtosecond-resolved transient absorption spectroscopy, CuCrP(2)S(6) displays the efficient charge transfer and long charge lifetime (18318.1 ps), which is nearly 3 and 29 times longer than that of CuVP(2)S(6) and CuInP(2)S(6), respectively. In addition, CuCrP(2)S(6), with the appropriate d-band and p-band, is thermodynamically favorable for the H(+) adsorption and H(2) desorption by contrast with CuVP(2)S(6) and CuInP(2)S(6). As a result, CuCrP(2)S(6) exhibits high PHE rates of 9.12 and 0.66 mmol h(-1) g(-1) under simulated sunlight and near-infrared light irradiation, respectively, far exceeding other layered metal phospho-sulfides. This work offers a distinctive perspective for the development of new near-infrared-responsive photocatalysts."
2024 Jun 3,Developmental cell,Dev Cell. 2024 Jun 3;59(11):1396-1409.e5. doi: 10.1016/j.devcel.2024.03.014. Epub ,"['Song, Yutong', 'Zhao, Zhihao', 'Xu, Linyu', 'Huang, Peiyuan', 'Gao, Jiayang', 'Li, Jingxuan', 'Wang, Xuejie', 'Zhou, Yiren', 'Wang, Jinhui', 'Zhao, Wenting', 'Wang, Likun', 'Zheng, Chaogu', 'Gao, Bo', 'Jiang, Liwen', 'Liu, Kai', 'Guo, Yusong', 'Yao, Xiaoqiang', 'Duan, Liting']","['animals', ' endoplasmic reticulum metabolism', 'chlorocebus aethiops', ' mechanotransduction, cellular', 'cos cells', ' optogenetics methods', ' calcium metabolism', ' trpp cation channels metabolism genetics', 'trpv cation channels metabolism genetics', 'golgi apparatus metabolism', 'endoplasmic reticulum stress physiology', 'endoplasmic reticulum chaperone bip metabolism', 'er ca(2+) signaling', 'er mechanostimulator', 'er stress', 'er-golgi transport', 'light-gated hetero-dimerization', 'optical dimerizer', 'optogenetics', 'organelle mechanobiology']",Using an ER-specific optogenetic mechanostimulator to understand the mechanosensitivity of the endoplasmic reticulum.,"The ability of cells to perceive and respond to mechanical cues is essential for numerous biological activities. Emerging evidence indicates important contributions of organelles to cellular mechanosensitivity and mechanotransduction. However, whether and how the endoplasmic reticulum (ER) senses and reacts to mechanical forces remains elusive. To fill the knowledge gap, after developing a light-inducible ER-specific mechanostimulator (LIMER), we identify that mechanostimulation of ER elicits a transient, rapid efflux of Ca(2+) from ER in monkey kidney COS-7 cells, which is dependent on the cation channels transient receptor potential cation channel, subfamily V, member 1 (TRPV1) and polycystin-2 (PKD2) in an additive manner. This ER Ca(2+) release can be repeatedly stimulated and tuned by varying the intensity and duration of force application. Moreover, ER-specific mechanostimulation inhibits ER-to-Golgi trafficking. Sustained mechanostimuli increase the levels of binding-immunoglobulin protein (BiP) expression and phosphorylated eIF2α, two markers for ER stress. Our results provide direct evidence for ER mechanosensitivity and tight mechanoregulation of ER functions, placing ER as an important player on the intricate map of cellular mechanotransduction."
2024 May 6,The Journal of cell biology,J Cell Biol. 2024 May 6;223(5):e202307121. doi: 10.1083/jcb.202307121. Epub 2024 ,"['Arora, Neha', 'Mu, Huanwen', 'Liang, Hong', 'Zhao, Wenting', 'Zhou, Yong']","[' cell membrane metabolism', ' membrane lipids metabolism', 'protein isoforms metabolism', ' proto-oncogene proteins p21(ras) genetics metabolism', 'animals']",RAS G-domains allosterically contribute to the recognition of lipid headgroups and acyl chains.,"Mutant RAS are major contributors to cancer and signal primarily from nanoclusters on the plasma membrane (PM). Their C-terminal membrane anchors are main features of membrane association. However, the same RAS isoform bound to different guanine nucleotides spatially segregate. Different RAS nanoclusters all enrich a phospholipid, phosphatidylserine (PS). These findings suggest more complex membrane interactions. Our electron microscopy-spatial analysis shows that wild-types, G12V mutants, and membrane anchors of isoforms HRAS, KRAS4A, and KRAS4B prefer distinct PS species. Mechanistically, reorientation of KRAS4B G-domain exposes distinct residues, such as Arg 135 in orientation state 1 (OS1) and Arg 73/Arg 102 in OS2, to the PM and differentially facilitates the recognition of PS acyl chains. Allele-specific oncogenic mutations of KRAS4B also shift G-domain reorientation equilibrium. Indeed, KRAS4BG12V, KRAS4BG12D, KRAS4BG12C, KRAS4BG13D, and KRAS4BQ61H associate with PM lipids with headgroup and acyl chain specificities. Distribution of these KRAS4B oncogenic mutants favors different nanoscale membrane topography. Thus, RAS G-domains allosterically facilitate membrane lateral distribution."
2023 Jul 20,Acta biochimica et biophysica Sinica,Acta Biochim Biophys Sin (Shanghai). 2023 Jul 20;55(7):1064-1074. doi: ,"['Guo, Xiangfu', 'Zhu, Kexin', 'Zhu, Xinlu', 'Zhao, Wenting', 'Miao, Yansong']","[' mechanotransduction, cellular', ' cell membrane physiology', ' biomolecular condensates physiology', 'cell adhesion', 'membrane lipids', 'animals', 'mechanosensing', 'membrane-bound mlo', 'signal transduction', 'two-dimensional molecular condensation']",Two-dimensional molecular condensation in cell signaling and mechanosensing.,"Membraneless organelles (MLO) regulate diverse biological processes in a spatiotemporally controlled manner spanning from inside to outside of the cells. The plasma membrane (PM) at the cell surface serves as a central platform for forming multi-component signaling hubs that sense mechanical and chemical cues during physiological and pathological conditions. During signal transduction, the assembly and formation of membrane-bound MLO are dynamically tunable depending on the physicochemical properties of the surrounding environment and partitioning biomolecules. Biomechanical properties of MLO-associated membrane structures can control the microenvironment for biomolecular interactions and assembly. Lipid-protein complex interactions determine the catalytic region's assembly pattern and assembly rate and, thereby, the amplitude of activities. In this review, we will focus on how cell surface microenvironments, including membrane curvature, surface topology and tension, lipid-phase separation, and adhesion force, guide the assembly of PM-associated MLO for cell signal transductions."
2023 Aug,Current opinion in plant biology,Curr Opin Plant Biol. 2023 Aug;74:102374. doi: 10.1016/j.pbi.2023.102374. Epub ,"['Miao, Yansong', 'Guo, Xiangfu', 'Zhu, Kexin', 'Zhao, Wenting']","[' biomolecular condensates', ' signal transduction', 'plants', 'cell membrane', 'organelles physiology']",Biomolecular condensates tunes immune signaling at the Host-Pathogen interface.,"Membraneless organelles participate in diverse spatiotemporal regulation of cellular signal transduction by recruiting necessary signaling factors. During host-pathogen interactions, the plasma membrane (PM) at the interface between the plant and microbes serves as a central platform for forming multicomponent immune signaling hubs. The macromolecular condensation of the immune complex and regulators is important in regulating immune signaling outputs regarding strength, timing, and crosstalk between signaling pathways. This review discusses mechanisms that regulate specific and crosstalk of plant immune signal transduction pathways through macromolecular assembly and condensation."
2023 Jan 31,Nature communications,Nat Commun. 2023 Jan 31;14(1):524. doi: 10.1038/s41467-023-36108-9.,"['Yang, Shilong', 'Miao, Xinwen', 'Arnold, Steven', 'Li, Boxuan', 'Ly, Alan T', 'Wang, Huan', 'Wang, Matthew', 'Guo, Xiangfu', 'Pathak, Medha M', 'Zhao, Wenting', 'Cox, Charles D', 'Shi, Zheng']",[],Author Correction: Membrane curvature governs the distribution of Piezo1 in live cells.,
2022 Nov 30,Journal of visualized experiments : JoVE,J Vis Exp. 2022 Nov 30;(189). doi: 10.3791/64340.,"['Miao, Xinwen', 'Wu, Jiawei', 'Zhao, Wenting']","[' lipid bilayers metabolism', ' proteins', 'microscopy, fluorescence', 'cell membrane metabolism']",A Nanobar-Supported Lipid Bilayer System for the Study of Membrane Curvature Sensing Proteins in vitro.,"Membrane curvature plays important roles in various essential processes of cells, such as cell migration, cell division, and vesicle trafficking. It is not only passively generated by cellular activities, but also actively regulates protein interactions and is involved in many intracellular signaling. Thus, it is of great value to examine the role of membrane curvature in regulating the distribution and dynamics of proteins and lipids. Recently, many techniques have been developed to study the relationship between the curved membrane and protein in vitro. Compared to traditional techniques, the newly developed nanobar-supported lipid bilayer (SLB) offers both high-throughput and better accuracy in membrane curvature generation by forming a continuous lipid bilayer on patterned arrays of nanobars with a pre-defined membrane curvature and local flat control. Both the lipid fluidity and protein sensitivity to curved membranes can be quantitatively characterized using fluorescence microscopy imaging. Here, a detailed procedure on how to form a SLB on fabricated glass surfaces containing nanobar arrays and the characterization of curvature-sensitive proteins on such SLB are introduced. In addition, protocols for nanochip reusing and image processing are covered. Beyond the nanobar-SLB, this protocol is readily applicable to all types of nanostructured glass chips for curvature sensing studies."
2022 Dec 3,Nature communications,Nat Commun. 2022 Dec 3;13(1):7467. doi: 10.1038/s41467-022-35034-6.,"['Yang, Shilong', 'Miao, Xinwen', 'Arnold, Steven', 'Li, Boxuan', 'Ly, Alan T', 'Wang, Huan', 'Wang, Matthew', 'Guo, Xiangfu', 'Pathak, Medha M', 'Zhao, Wenting', 'Cox, Charles D', 'Shi, Zheng']","['animals', ' pseudopodia', ' calcium', 'cell membrane', 'cell movement', 'cytokinesis', 'mammals']",Membrane curvature governs the distribution of Piezo1 in live cells.,"Piezo1 is a bona fide mechanosensitive ion channel ubiquitously expressed in mammalian cells. The distribution of Piezo1 within a cell is essential for various biological processes including cytokinesis, cell migration, and wound healing. However, the underlying principles that guide the subcellular distribution of Piezo1 remain largely unexplored. Here, we demonstrate that membrane curvature serves as a key regulator of the spatial distribution of Piezo1 in the plasma membrane of living cells. Piezo1 depletes from highly curved membrane protrusions such as filopodia and enriches to nanoscale membrane invaginations. Quantification of the curvature-dependent sorting of Piezo1 directly reveals the in situ nano-geometry of the Piezo1-membrane complex. Piezo1 density on filopodia increases upon activation, independent of calcium, suggesting flattening of the channel upon opening. Consequently, the expression of Piezo1 inhibits filopodia formation, an effect that diminishes with channel activation."
2022 Sep 28,Nano letters,Nano Lett. 2022 Sep 28;22(18):7724-7733. doi: 10.1021/acs.nanolett.2c01849. Epub ,"['Zeng, Yongpeng', 'Zhuang, Yinyin', 'Vinod, Benjamin', 'Guo, Xiangfu', 'Mitra, Aninda', 'Chen, Peng', 'Saggio, Isabella', 'Shivashankar, G V', 'Gao, Weibo', 'Zhao, Wenting']","['cell count', 'cell differentiation', 'cell nucleus', 'humans', ' neoplasms diagnostic imaging pathology', ' nuclear envelope pathology', 'cancer heterogeneity', 'malignancy', 'nanopillar', 'nuclear grading', 'nuclear lamina', 'subnuclear irregularity']",Guiding Irregular Nuclear Morphology on Nanopillar Arrays for Malignancy Differentiation in Tumor Cells.,"For more than a century, abnormal nuclei in tumor cells, presenting subnuclear invaginations and folds on the nuclear envelope, have been known to be associated with high malignancy and poor prognosis. However, current nuclear morphology analysis focuses on the features of the entire nucleus, overlooking the malignancy-related subnuclear features in nanometer scale. The main technical challenge is to probe such tiny and randomly distributed features inside cells. We here employ nanopillar arrays to guide subnuclear features into ordered patterns, enabling their quantification as a strong indicator of cell malignancy. Both breast and liver cancer cells were validated as well as the quantification of nuclear abnormality heterogeneity. The alterations of subnuclear patterns were also explored as effective readouts for drug treatment. We envision that this nanopillar-enabled quantification of subnuclear abnormal features in tumor cells opens a new angle in characterizing malignant cells and studying the unique nuclear biology in cancer."
2022 Feb 17,Nanoscale,Nanoscale. 2022 Feb 17;14(7):2617-2627. doi: 10.1039/d1nr04996h.,"['Zeng, Yongpeng', 'Ramani, Priya Dharshana', 'Gao, Weibo', 'Zhao, Wenting']","['cell movement', 'child', 'humans', 'lamin type a genetics metabolism', ' neural stem cells metabolism', ' neuroblastoma pathology', 'nuclear proteins metabolism']",Revealing the heterogeneity in neuroblastoma cells via nanopillar-guided subnuclear deformation.,"Neuroblastoma is a hard-to-treat childhood cancer that is well known for the heterogeneity of its clinical phenotypes. Although the risk levels of neuroblastoma have been defined from a complex matrix of clinical and tumor biological factors to guide treatment, the accuracy in predicting cancer relapse and related fatality is still poor in many cases, where heterogeneity with subpopulations in highly malignant or drug-resistant tumors is believed to be underestimated by the current analysis methods. Therefore, new technologies to probe neuroblastoma heterogeneity are needed for the improvement of risk stratification. In this study, we introduce the nanopillar-guided subnuclear morphology as an effective indicator for heterogeneity evaluation among individual neuroblastoma cells. Nuclear polymorphisms, especially the generation of subnuclear irregularities, are well-known markers of high cancer metastasis risk and poor prognosis. By quantitatively evaluating the orientation of nanopillar-guided nuclear envelope features in neuroblastoma cells, we identified two subpopulations with differential motilities and EMT marker levels. Moreover, with endogenous expression, cells with high levels of the nuclear structure protein lamin A exhibit anisotropic deformation on nanopillars and migrate faster than low-lamin A cells, indicating a greater potential for metastasis. Overexpression of lamin A, however, reduces both the coherency and migration speed, suggesting that subpopulations with similar lamin A levels may have different metastatic potentials. We further verified that nanopillar-generated nuclear deformation patterns can quantitatively reveal individual cells' responses to anti-cancer drug treatment. Overall, we envision that the nanopillar-based assessment of subnuclear irregularities brings new additions to our toolkits for both precise risk stratification in neuroblastoma and the evaluation of related anti-cancer therapeutics."
2022 Feb 9,Nano letters,Nano Lett. 2022 Feb 9;22(3):1007-1016. doi: 10.1021/acs.nanolett.1c03886. Epub ,"['Mu, Huanwen', 'Zeng, Yongpeng', 'Zhuang, Yinyin', 'Gao, Weibo', 'Zhou, Yong', 'Rajalingam, Krishnaraj', 'Zhao, Wenting']","['cell membrane chemistry', 'cells, cultured', 'cluster analysis', ' nanostructures', 'protein isoforms analysis metabolism', ' signal transduction', ' ras proteins genetics metabolism', 'ras clustering', 'ras oncogene', 'membrane curvature', 'nanobar', 'vertically aligned nanostructure array']",Patterning of Oncogenic Ras Clustering in Live Cells Using Vertically Aligned Nanostructure Arrays.,"As a dominant oncogenic protein, Ras is well-known to segregate into clusters on the plasma membrane for activating downstream signaling. However, current technologies for direct measurements of Ras clustering are limited to sophisticated high-resolution techniques like electron microscopy and fluorescence lifetime imaging. To further promote fundamental investigations and the related drug development, we hereby introduce a nanobar-based platform which effectively guides Ras clusters into quantifiable patterns in live cells that is resolvable under conventional microscopy. Major Ras isoforms, K-Ras, H-Ras, and N-Ras, were differentiated, as well as their highly prevalent oncogenic mutants G12V and G13D. Moreover, the isoform specificity and the sensitivity of a Ras inhibitor were successfully characterized on nanobars. We envision that this nanobar-based platform will serve as an effective tool to read Ras clustering on the plasma membrane, enabling a novel avenue both to decipher Ras regulations and to facilitate anti-Ras drug development."
