time,journal,doi_info,authors,key words,title,abstract
2024 Jun 26,The Journal of neuroscience : the official journal of the Society for ,J Neurosci. 2024 Jun 26;44(26):e0569242024. doi: 10.1523/JNEUROSCI.0569-24.2024.,"['Abdollahi, Nooshin', 'Prescott, Steven A']","[' action potentials physiology', ' axons physiology', ' models, neurological', 'animals', ' nerve fibers, myelinated physiology', ' neural conduction physiology', ""ranvier's nodes physiology"", 'computer simulation', 'humans', 'myelin sheath physiology', 'action potential', 'axon', 'computational', 'ephaptic', 'saltatory conduction']",Impact of Extracellular Current Flow on Action Potential Propagation in Myelinated Axons.,
2024 Apr 30,eLife,Elife. 2024 Apr 30;12:RP90960. doi: 10.7554/eLife.90960.,"['Xie, Yu-Feng', 'Yang, Jane', 'Ratté, Stéphanie', 'Prescott, Steven A']","['animals', ' analgesics pharmacology', ' nociceptors metabolism drug effects', 'nav1.7 voltage-gated sodium channel metabolism genetics', 'mice', 'action potentials drug effects', 'pain drug therapy', 'humans', 'sodium channels metabolism genetics', 'nav1.8 voltage-gated sodium channel metabolism genetics', ' benzenesulfonamides', ' phenyl ethers', 'nav1.7', 'nav1.8', 'degeneracy', 'excitability', 'mouse', 'neuroscience', 'pain', 'sodium channel']",Similar excitability through different sodium channels and implications for the analgesic efficacy of selective drugs.,"Nociceptive sensory neurons convey pain-related signals to the CNS using action potentials. Loss-of-function mutations in the voltage-gated sodium channel Na(V)1.7 cause insensitivity to pain (presumably by reducing nociceptor excitability) but clinical trials seeking to treat pain by inhibiting Na(V)1.7 pharmacologically have struggled. This may reflect the variable contribution of Na(V)1.7 to nociceptor excitability. Contrary to claims that Na(V)1.7 is necessary for nociceptors to initiate action potentials, we show that nociceptors can achieve similar excitability using different combinations of Na(V)1.3, Na(V)1.7, and Na(V)1.8. Selectively blocking one of those Na(V) subtypes reduces nociceptor excitability only if the other subtypes are weakly expressed. For example, excitability relies on Na(V)1.8 in acutely dissociated nociceptors but responsibility shifts to Na(V)1.7 and Na(V)1.3 by the fourth day in culture. A similar shift in Na(V) dependence occurs in vivo after inflammation, impacting ability of the Na(V)1.7-selective inhibitor PF-05089771 to reduce pain in behavioral tests. Flexible use of different Na(V) subtypes exemplifies degeneracy - achieving similar function using different components - and compromises reliable modulation of nociceptor excitability by subtype-selective inhibitors. Identifying the dominant Na(V) subtype to predict drug efficacy is not trivial. Degeneracy at the cellular level must be considered when choosing drug targets at the molecular level."
2024 Apr 17,Neuron,Neuron. 2024 Apr 17;112(8):1302-1327.e13. doi: 10.1016/j.neuron.2024.01.027. Epub ,"['Gradwell, Mark A', 'Ozeri-Engelhard, Nofar', 'Eisdorfer, Jaclyn T', 'Laflamme, Olivier D', 'Gonzalez, Melissa', 'Upadhyay, Aman', 'Medlock, Laura', 'Shrier, Tara', 'Patel, Komal R', 'Aoki, Adin', 'Gandhi, Melissa', 'Abbas-Zadeh, Gloria', 'Oputa, Olisemaka', 'Thackray, Joshua K', 'Ricci, Matthew', 'George, Arlene', 'Yusuf, Nusrath', 'Keating, Jessica', 'Imtiaz, Zarghona', 'Alomary, Simona A', 'Bohic, Manon', 'Haas, Michael', 'Hernandez, Yurdiana', 'Prescott, Steven A', 'Akay, Turgay', 'Abraira, Victoria E']","['mice', 'animals', ' parvalbumins', ' spinal cord dorsal horn', 'posterior horn cells physiology', 'locomotion', 'interneurons physiology', 'spinal cord', 'dorsal horn', 'glycinergic interneurons', 'inhibition', 'movement', 'proprioception', 'sensorimotor circuits', 'spinal cord', 'touch']",Multimodal sensory control of motor performance by glycinergic interneurons of the mouse spinal cord deep dorsal horn.,"Sensory feedback is integral for contextually appropriate motor output, yet the neural circuits responsible remain elusive. Here, we pinpoint the medial deep dorsal horn of the mouse spinal cord as a convergence point for proprioceptive and cutaneous input. Within this region, we identify a population of tonically active glycinergic inhibitory neurons expressing parvalbumin. Using anatomy and electrophysiology, we demonstrate that deep dorsal horn parvalbumin-expressing interneuron (dPV) activity is shaped by convergent proprioceptive, cutaneous, and descending input. Selectively targeting spinal dPVs, we reveal their widespread ipsilateral inhibition onto pre-motor and motor networks and demonstrate their role in gating sensory-evoked muscle activity using electromyography (EMG) recordings. dPV ablation altered limb kinematics and step-cycle timing during treadmill locomotion and reduced the transitions between sub-movements during spontaneous behavior. These findings reveal a circuit basis by which sensory convergence onto dorsal horn inhibitory neurons modulates motor output to facilitate smooth movement and context-appropriate transitions."
2023 Dec 18,Cell reports methods,Cell Rep Methods. 2023 Dec 18;3(12):100650. doi: 10.1016/j.crmeth.2023.100650. ,"['Dedek, Christopher', 'Azadgoleh, Mehdi A', 'Prescott, Steven A']","['mice', 'animals', 'pain measurement', 'reproducibility of results', ' pain diagnosis', ' pain threshold physiology', 'behavior, animal physiology', 'cp: neuroscience', 'artificial intelligence', 'automation', 'behavior', 'machine learning', 'nociception', 'optogenetics', 'pain', 'reproducibility', 'sensitivity', 'somatosensory']",Reproducible and fully automated testing of nocifensive behavior in mice.,"Pain in rodents is often inferred from their withdrawal from noxious stimulation. Threshold stimulus intensity or response latency is used to quantify pain sensitivity. This usually involves applying stimuli by hand and measuring responses by eye, which limits reproducibility and throughput. We describe a device that standardizes and automates pain testing by providing computer-controlled aiming, stimulation, and response measurement. Optogenetic and thermal stimuli are applied using blue and infrared light, respectively. Precise mechanical stimulation is also demonstrated. Reflectance of red light is used to measure paw withdrawal with millisecond precision. We show that consistent stimulus delivery is crucial for resolving stimulus-dependent variations in withdrawal and for testing with sustained stimuli. Moreover, substage video reveals ""spontaneous"" behaviors for consideration alongside withdrawal metrics to better assess the pain experience. The entire process was automated using machine learning. RAMalgo (reproducible automated multimodal algometry) improves the standardization, comprehensiveness, and throughput of preclinical pain testing."
2024 Feb 7,Neuron,Neuron. 2024 Feb 7;112(3):404-420.e6. doi: 10.1016/j.neuron.2023.10.021. Epub ,"['Sagalajev, Boriss', 'Zhang, Tianhe', 'Abdollahi, Nooshin', 'Yousefpour, Noosha', 'Medlock, Laura', 'Al-Basha, Dhekra', 'Ribeiro-da-Silva, Alfredo', 'Esteller, Rosana', 'Ratté, Stéphanie', 'Prescott, Steven A']","['humans', 'rats', 'animals', 'swine', ' spinal cord physiology', ' spinal cord stimulation methods', 'paresthesia', 'electric stimulation', 'sensation', 'pain', 'desynchronization', 'neural code', 'neuromodulation', 'pain', 'paresthesia', 'perception', 'somatosensation', 'spinal cord stimulation', 'synchrony']",Absence of paresthesia during high-rate spinal cord stimulation reveals importance of synchrony for sensations evoked by electrical stimulation.,"Electrically activating mechanoreceptive afferents inhibits pain. However, paresthesia evoked by spinal cord stimulation (SCS) at 40-60 Hz becomes uncomfortable at high pulse amplitudes, limiting SCS ""dosage."" Kilohertz-frequency SCS produces analgesia without paresthesia and is thought, therefore, not to activate afferent axons. We show that paresthesia is absent not because axons do not spike but because they spike asynchronously. In a pain patient, selectively increasing SCS frequency abolished paresthesia and epidurally recorded evoked compound action potentials (ECAPs). Dependence of ECAP amplitude on SCS frequency was reproduced in pigs, rats, and computer simulations and is explained by overdrive desynchronization: spikes desychronize when axons are stimulated faster than their refractory period. Unlike synchronous spikes, asynchronous spikes fail to produce paresthesia because their transmission to somatosensory cortex is blocked by feedforward inhibition. Our results demonstrate how stimulation frequency impacts synchrony based on axon properties and how synchrony impacts sensation based on circuit properties."
2023,Frontiers in cellular neuroscience,Front Cell Neurosci. 2023 Jun 2;17:1184563. doi: 10.3389/fncel.2023.1184563. ,"['Yang, Jane', 'Prescott, Steven A']","['degeneracy', 'excitability', 'homeostatic regulation', 'ion channels', 'pleiotropy', 'robustness']",Homeostatic regulation of neuronal function: importance of degeneracy and pleiotropy.,"Neurons maintain their average firing rate and other properties within narrow bounds despite changing conditions. This homeostatic regulation is achieved using negative feedback to adjust ion channel expression levels. To understand how homeostatic regulation of excitability normally works and how it goes awry, one must consider the various ion channels involved as well as the other regulated properties impacted by adjusting those channels when regulating excitability. This raises issues of degeneracy and pleiotropy. Degeneracy refers to disparate solutions conveying equivalent function (e.g., different channel combinations yielding equivalent excitability). This many-to-one mapping contrasts the one-to-many mapping described by pleiotropy (e.g., one channel affecting multiple properties). Degeneracy facilitates homeostatic regulation by enabling a disturbance to be offset by compensatory changes in any one of several different channels or combinations thereof. Pleiotropy complicates homeostatic regulation because compensatory changes intended to regulate one property may inadvertently disrupt other properties. Co-regulating multiple properties by adjusting pleiotropic channels requires greater degeneracy than regulating one property in isolation and, by extension, can fail for additional reasons such as solutions for each property being incompatible with one another. Problems also arise if a perturbation is too strong and/or negative feedback is too weak, or because the set point is disturbed. Delineating feedback loops and their interactions provides valuable insight into how homeostatic regulation might fail. Insofar as different failure modes require distinct interventions to restore homeostasis, deeper understanding of homeostatic regulation and its pathological disruption may reveal more effective treatments for chronic neurological disorders like neuropathic pain and epilepsy."
2023 Mar 30,"Entropy (Basel, Switzerland)",Entropy (Basel). 2023 Mar 30;25(4):589. doi: 10.3390/e25040589.,"['Rezaei, Mohammad R', 'Saadati Fard, Reza', 'Popovic, Milos R', 'Prescott, Steven A', 'Lankarany, Milad']","['general linear model', 'information representation', 'multiplexed coding', 'neural coding', 'synchronous and asynchronous spikes']",Synchrony-Division Neural Multiplexing: An Encoding Model.,"Cortical neurons receive mixed information from the collective spiking activities of primary sensory neurons in response to a sensory stimulus. A recent study demonstrated an abrupt increase or decrease in stimulus intensity and the stimulus intensity itself can be respectively represented by the synchronous and asynchronous spikes of S1 neurons in rats. This evidence capitalized on the ability of an ensemble of homogeneous neurons to multiplex, a coding strategy that was referred to as synchrony-division multiplexing (SDM). Although neural multiplexing can be conceived by distinct functions of individual neurons in a heterogeneous neural ensemble, the extent to which nearly identical neurons in a homogeneous neural ensemble encode multiple features of a mixed stimulus remains unknown. Here, we present a computational framework to provide a system-level understanding on how an ensemble of homogeneous neurons enable SDM. First, we simulate SDM with an ensemble of homogeneous conductance-based model neurons receiving a mixed stimulus comprising slow and fast features. Using feature-estimation techniques, we show that both features of the stimulus can be inferred from the generated spikes. Second, we utilize linear nonlinear (LNL) cascade models and calculate temporal filters and static nonlinearities of differentially synchronized spikes. We demonstrate that these filters and nonlinearities are distinct for synchronous and asynchronous spikes. Finally, we develop an augmented LNL cascade model as an encoding model for the SDM by combining individual LNLs calculated for each type of spike. The augmented LNL model reveals that a homogeneous neural ensemble model can perform two different functions, namely, temporal- and rate-coding, simultaneously."
2022 Sep 13,Proceedings of the National Academy of Sciences of the United States of America,Proc Natl Acad Sci U S A. 2022 Sep 13;119(37):e2118163119. doi: ,"['Kamaleddin, Mohammad Amin', 'Shifman, Aaron', 'Abdollahi, Nooshin', 'Sigal, Daniel', 'Ratté, Stéphanie', 'Prescott, Steven A']","['action potentials physiology', 'animals', 'mice', ' noise', ' pyramidal cells physiology', 'reproducibility of results', ' somatosensory cortex physiology', ' touch physiology', 'vibration', 'multiplexing', 'noise', 'rate code', 'somatosensory', 'temporal code']",Physiological noise facilitates multiplexed coding of vibrotactile-like signals in somatosensory cortex.,"Neurons can use different aspects of their spiking to simultaneously represent (multiplex) different features of a stimulus. For example, some pyramidal neurons in primary somatosensory cortex (S1) use the rate and timing of their spikes to, respectively, encode the intensity and frequency of vibrotactile stimuli. Doing so has several requirements. Because they fire at low rates, pyramidal neurons cannot entrain 1:1 with high-frequency (100 to 600 Hz) inputs and, instead, must skip (i.e., not respond to) some stimulus cycles. The proportion of skipped cycles must vary inversely with stimulus intensity for firing rate to encode stimulus intensity. Spikes must phase-lock to the stimulus for spike times (intervals) to encode stimulus frequency, but, in addition, skipping must occur irregularly to avoid aliasing. Using simulations and in vitro experiments in which mouse S1 pyramidal neurons were stimulated with inputs emulating those induced by vibrotactile stimuli, we show that fewer cycles are skipped as stimulus intensity increases, as required for rate coding, and that intrinsic or synaptic noise can induce irregular skipping without disrupting phase locking, as required for temporal coding. This occurs because noise can modulate the reliability without disrupting the precision of spikes evoked by small-amplitude, fast-onset signals. Specifically, in the fluctuation-driven regime associated with sparse spiking, rate and temporal coding are both paradoxically improved by the strong synaptic noise characteristic of the intact cortex. Our results demonstrate that multiplexed coding by S1 pyramidal neurons is not only feasible under in vivo conditions, but that background synaptic noise is actually beneficial."
2022 May 17,Proceedings of the National Academy of Sciences of the United States of America,Proc Natl Acad Sci U S A. 2022 May 17;119(20):e2120870119. doi: ,"['Tian, Jin-Bin', 'Yang, Jane', 'Joslin, William C', 'Flockerzi, Veit', 'Prescott, Steven A', 'Birnbaumer, Lutz', 'Zhu, Michael X']","[' action potentials', 'animals', 'cell communication', ' g protein-coupled inwardly-rectifying potassium channels physiology', ' gtp-binding protein alpha subunits physiology', ' gtp-binding protein alpha subunits, gi-go physiology', 'mice', ' neurons physiology', ' synaptic transmission', ' trpc cation channels physiology', 'g proteins', 'trp channels', 'coincidence detection', 'neuronal firing', 'neurotransmission']",TRPC4 and GIRK channels underlie neuronal coding of firing patterns that reflect G(q/11)-G(i/o) coincidence signals of variable strengths.,"Transient receptor potential canonical 4 (TRPC4) is a receptor-operated cation channel codependent on both the Gq/11–phospholipase C signaling pathway and Gi/o proteins for activation. This makes TRPC4 an excellent coincidence sensor of neurotransmission through Gq/11- and Gi/o-coupled receptors. In whole-cell slice recordings of lateral septal neurons, TRPC4 mediates a strong depolarizing plateau that shuts down action potential firing, which may or may not be followed by a hyperpolarization that extends the firing pause to varying durations depending on the strength of Gi/o stimulation. We show that the depolarizing plateau is codependent on Gq/11-coupled group I metabotropic glutamate receptors and on Gi/o-coupled γ-aminobutyric acid type B receptors. The hyperpolarization is mediated by Gi/o activation of G protein–activated inwardly rectifying K+ (GIRK) channels. Moreover, the firing patterns, elicited by either electrical stimulation or receptor agonists, encode information about the relative strengths of Gq/11 and Gi/o inputs in the following fashion. Pure Gq/11 input produces weak depolarization accompanied by firing acceleration, whereas pure Gi/o input causes hyperpolarization that pauses firing. Although coincident Gq/11–Gi/o inputs also pause firing, the pause is preceded by a burst, and both the pause duration and firing recovery patterns reflect the relative strengths of Gq/11 versus Gi/o inputs. Computer simulations demonstrate that different combinations of TRPC4 and GIRK conductances are sufficient to produce the range of firing patterns observed experimentally. Thus, concurrent neurotransmission through the Gq/11 and Gi/o pathways is converted to discernible electrical responses by the joint actions of TRPC4 and GIRK for communication to downstream neurons."
2022 Mar 16,eLife,Elife. 2022 Mar 16;11:e72875. doi: 10.7554/eLife.72875.,"['Yang, Jane', 'Shakil, Husain', 'Ratté, Stéphanie', 'Prescott, Steven A']","['homeostasis', ' ion channels physiology', ' neurons physiology', 'degeneracy', 'excitability', 'homeostasis', 'ion channel', 'mouse', 'neuroscience', 'noise', 'regulation']",Minimal requirements for a neuron to coregulate many properties and the implications for ion channel correlations and robustness.,"Neurons regulate their excitability by adjusting their ion channel levels. Degeneracy - achieving equivalent outcomes (excitability) using different solutions (channel combinations) - facilitates this regulation by enabling a disruptive change in one channel to be offset by compensatory changes in other channels. But neurons must coregulate many properties. Pleiotropy - the impact of one channel on more than one property - complicates regulation because a compensatory ion channel change that restores one property to its target value often disrupts other properties. How then does a neuron simultaneously regulate multiple properties? Here, we demonstrate that of the many channel combinations producing the target value for one property (the single-output solution set), few combinations produce the target value for other properties. Combinations producing the target value for two or more properties (the multioutput solution set) correspond to the intersection between single-output solution sets. Properties can be effectively coregulated only if the number of adjustable channels (n(in)) exceeds the number of regulated properties (n(out)). Ion channel correlations emerge during homeostatic regulation when the dimensionality of solution space (n(in) - n(out)) is low. Even if each property can be regulated to its target value when considered in isolation, regulation as a whole fails if single-output solution sets do not intersect. Our results also highlight that ion channels must be coadjusted with different ratios to regulate different properties, which suggests that each error signal drives modulatory changes independently, despite those changes ultimately affecting the same ion channels."
