time,journal,doi_info,authors,key words,title,abstract
2024 Aug,Photoacoustics,Photoacoustics. 2024 May 13;38:100620. doi: 10.1016/j.pacs.2024.100620. ,"['Liu, Lixian', 'Huan, Huiting', 'Zhang, Xueshi', 'Zhang, Le', 'Zhan, Jinsong', 'Jiang, Shaowei', 'Yin, Xukun', 'Chen, Baisong', 'Shao, Xiaopeng', 'Xu, Xuesen', 'Mandelis, Andreas']","['greenhouse', 'in-situ detection', 'multiple gas monitoring', 'photoacoustic spectroscopy']",Wavelength-modulated photoacoustic spectroscopic instrumentation system for multiple greenhouse gas detection and in-field application in the Qinling mountainous region of China.,"We present a sensitive and compact quantum cascade laser-based photoacoustic greenhouse gas sensor for the detection of CO(2,) CH(4) and CO and discuss its applicability toward on-line real-time trace greenhouse gas analysis. Differential photoacoustic resonators with different dimensions were used and optimized to balance sensitivity with signal saturation. The effects of ambient parameters, gas flow rate, pressure and humidity on the photoacoustic signal and the spectral cross-interference were investigated. Thanks to the combined operation of in-house designed laser control and lock-in amplifier, the gas detection sensitivities achieved were 5.6 ppb for CH(4), 0.8 ppb for CO and 17.2 ppb for CO(2), signal averaging time 1 s and an excellent dynamic range beyond 6 orders of magnitude. A continuous outdoor five-day test was performed in an observation station in China's Qinling National Botanical Garden (E longitude 108°29', N latitude 33°43') which demonstrated the stability and reliability of the greenhouse gas sensor."
2024 Jan,Journal of biomedical optics,J Biomed Opt. 2024 Jan;29(1):015003. doi: 10.1117/1.JBO.29.1.015003. Epub 2024 ,"['Shokouhi, Elnaz Baradaran', 'Thapa, Damber', 'Welch, Robert', 'Sivagurunathan, Koneswaran', 'Mandelis, Andreas']","['humans', 'reproducibility of results', 'x-ray microtomography', ' tooth diagnostic imaging', ' lasers, solid-state', 'models, theoretical', ' dental caries diagnostic imaging', 'dental caries', 'layered turbid tissue', 'micro-computed tomography', 'multispectral imaging', 'pulse photothermal radiometry']",Quantitative photothermal analysis and multispectral imaging of dental structures: insights into optical and thermal properties of carious and healthy teeth.,"SIGNIFICANCE: In the analysis of two-layered turbid dental tissues, the outer finite-thickness layer is modeled by an optical transport coefficient distinct from its underlying semi-infinite substrate layer. The optical and thermophysical parameters of healthy and carious teeth across the various wavelengths were measured leading to the determination of the degree of reliability of each of the fitted parameters, with most reliable being thermal diffusivity and conductivity, enamel thickness, and optical transport coefficient of the enamel layer. Quantitative pixel-by-pixel images of the key reliable optical and thermophysical parameters were constructed. AIM: We introduced a theoretical model of pulsed photothermal radiometry based on conduction-radiation theory and applied to quantitative photothermal detection and imaging of biomaterials. The theoretical model integrates a combination of inverse Fourier transformation techniques, avoiding the conventional cumbersome analytical Laplace transform method. APPROACH: Two dental samples were selected for analysis: the first sample featured controlled, artificially induced early caries on a healthy tooth surface, while the second sample exhibited natural defects along with an internal filling. Using an Nd:YAG laser and specific optical parametric oscillator (OPO) wavelengths (675, 700, 750, and 808 nm), photothermal transient signals were captured from different points on these teeth and analyzed as a function of OPO wavelength. Measurements were also performed with an 808-nm laser diode for comparison with the same OPO wavelength excitation, particularly for the second sample with natural defects. RESULTS: The findings demonstrated that the photothermal transient signals exhibit a fast-decaying pattern at shorter wavelengths due to their higher scattering nature, while increased scattering and absorption in the carious regions masked conductive and radiative contributions from the underlayer. These observations were cross-validated using micro-computed tomography, which also enabled the examination of signal patterns at different tooth locations. CONCLUSIONS: The results of our study showed the impact of optical and thermal characteristics of two-layered turbid dental tissues via an inverse Fourier technique, as well as the interactions between these layers, on the patterns observed in depth profiles."
2023 Dec 22,Science advances,Sci Adv. 2023 Dec 22;9(51):eadi1899. doi: 10.1126/sciadv.adi1899. Epub 2023 Dec ,"['Thapa, Damber', 'Tavakolian, Pantea', 'Zhou, George', 'Zhang, Alan', 'Abdelgawad, Asser', 'Shokouhi, Elnaz Baradaran', 'Sivagurunathan, Koneswaran', 'Mandelis, Andreas']","['animals', 'humans', 'mice', ' algorithms', ' imaging, three-dimensional methods', 'physics']",Three-dimensional thermophotonic super-resolution imaging by spatiotemporal diffusion reversal method.,"Spatial super-resolution in thermophotonic imaging was achieved using a combination of spatial second-derivative forming, spatial gradient adaptive filtering, and Richardson-Lucy deconvolution in conjunction with the construction of an experimental point spread function. When implemented through enhanced truncation-correlation photothermal coherence tomography (eTC-PCT), it was possible to restore blurred infrared thermophotonic images to their prediffusion optical resolution state. This modality was tested in various biological applications and proved to be capable of imaging fine axial cracks in human teeth, well-patterned anatomical subsurface structures of a mouse brain, and neovascularization in a mouse thigh due to the rapid proliferation of cancer cells. This modality was found to be immune to optical scattering and could reveal the true spatial extent of biological features at subsurface depths that conventional thermal imaging cannot reach because of limitations imposed by the physics of spreading diffusion."
2023 Nov 1,The Journal of the Acoustical Society of America,J Acoust Soc Am. 2023 Nov 1;154(5):3101-3124. doi: 10.1121/10.0022351.,"['Hodaei, Mohammad', 'Mandelis, Andreas']","['animals', 'mice', ' cancellous bone diagnostic imaging', 'porosity', ' osteoporosis diagnostic imaging', 'bone density', 'elasticity']",Quantitative osteoporosis diagnosis of porous cancellous bone using poroelastodynamic modal analysis.,"Osteoporosis is a skeletal disease characterized by reduced bone mass and microarchitectural deterioration, leading to increased fragility. This study presents a novel three-dimensional poroelastodynamic model for analyzing cancellous bone free vibration responses. The model incorporates the Navier-Stokes equations of linear elasticity and the Biot theory of porous media, allowing the investigation of osteoporosis-related changes. The analysis considers parameters like porosity, density, elasticity, Poisson ratio, and viscosity of bone marrow within the porous medium. Our findings indicate that natural frequencies of cancellous bone play a crucial role in osteoporosis prediction. By incorporating experimental data from 12 mouse femurs, we unveil insights into osteoporosis prediction. Increased porosity reduces bone stiffness, lowering natural frequencies. However, it also increases bone mass loss relative to stiffness, leading to higher frequencies. Therefore, the natural frequencies of osteoporotic bone are always higher than the natural frequencies of normal bone. Additionally, an increase in bone marrow within the pores, while increasing damping effects, also increases natural frequencies, which is another indication of osteoporosis growth in bone. The presence of bone marrow within the pores further influences natural frequencies, providing additional insights into osteoporosis growth. Thinner and smaller bones are found to be more susceptible to osteoporosis compared to larger and bigger bones due to their higher natural frequencies at equivalent porosity levels."
2023 Mar 1,The Review of scientific instruments,Rev Sci Instrum. 2023 Mar 1;94(3):039502. doi: 10.1063/5.0149315.,"['Mandelis, Andreas']",[],Review of Scientific Instruments New Products.,"To supplement manufacturers' information, this department will welcome the submission by our readers of brief communications reporting measurements on the physical properties of materials that supersede earlier data or suggest new research applications."
2023 Mar 1,The Review of scientific instruments,Rev Sci Instrum. 2023 Mar 1;94(3):039501. doi: 10.1063/5.0145352.,"['Mandelis, Andreas']",[],Review of Scientific Instruments New Products.,"In order to supplement manufacturers' information, this department will welcome the submission by our readers of brief communications reporting measurements on the physical properties of materials, which supersede earlier data or suggest new research applications."
2023 Feb 1,The Review of scientific instruments,Rev Sci Instrum. 2023 Feb 1;94(2):029501. doi: 10.1063/5.0141619.,"['Mandelis, Andreas']",[],Review of Scientific Instruments New Products.,"In order to supplement manufacturers' information, this department will welcome the submission by our readers of brief communications reporting measurements on the physical properties of materials that supersede earlier data or suggest new research applications."
2023 Jan 1,The Review of scientific instruments,Rev Sci Instrum. 2023 Jan 1;94(1):019501. doi: 10.1063/5.0137767.,"['Mandelis, Andreas']",[],Review of Scientific Instruments New Products.,"In order to supplement manufacturers' information, this department will welcome the submission by our readers of brief communications reporting measurements on the physical properties of materials that supersede earlier data or suggest new research applications."
2023 Jan 12,"Bioengineering (Basel, Switzerland)",Bioengineering (Basel). 2023 Jan 12;10(1):112. doi: ,"['Welch, Robert', 'Sivagurunathan, Koneswaran', 'Tavakolian, Pantea', 'Ngai, Kimberly', 'Huang, Bo', 'Abrams, Stephen', 'Finer, Yoav', 'Mandelis, Andreas']","['(enhanced) truncated correlation photothermal coherence tomography', 'dental caries', 'linear iso phase (liop)', 'thermophotonic', 'three-dimensional imaging']",Detection of Bacteria-Induced Early-Stage Dental Caries Using Three-Dimensional Mid-Infrared Thermophotonic Imaging.,"Tooth decay, or dental caries, is a widespread and costly disease that is reversible when detected early in its formation. Current dental caries diagnostic methods including X-ray imaging and intraoral examination lack the sensitivity and specificity required to routinely detect caries early in its formation. Thermophotonic imaging presents itself as a highly sensitive and non-ionizing solution, making it suitable for the frequent monitoring of caries progression. Here, we utilized a treatment protocol to produce bacteria-induced caries lesions. The lesions were imaged using two related three-dimensional photothermal imaging modalities: truncated correlation photothermal coherence tomography (TC-PCT) and its enhanced modification eTC-PCT. In addition, micro-computed tomography (μ-CT) and visual inspection by a clinical dentist were used to validate and quantify the severities of the lesions. The observational findings demonstrate the high sensitivity and depth profiling capabilities of the thermophotonic modalities, showcasing their potential use as a non-ionizing clinical tool for the early detection of dental caries."
2022 Nov 1,The Review of scientific instruments,Rev Sci Instrum. 2022 Nov 1;93(11):119502. doi: 10.1063/5.0133224.,"['Mandelis, Andreas']",[],Review of Scientific Instruments New Products.,"In order to supplement manufacturers' information, this department will welcome the submission by our readers of brief communications reporting measurements on the physical properties of materials, which supersede earlier data or suggest new research applications."
2022 Nov 1,The Review of scientific instruments,Rev Sci Instrum. 2022 Nov 1;93(11):119501. doi: 10.1063/5.0128927.,"['Mandelis, Andreas']",[],Review of Scientific Instruments New Products.,"In order to supplement manufacturers' information, this department will welcome the submission by our readers of brief communications reporting measurements on the physical properties of materials that supersede earlier data or suggest new research applications."
2022 Sep 1,The Review of scientific instruments,Rev Sci Instrum. 2022 Sep 1;93(9):099501. doi: 10.1063/5.0122177.,"['Mandelis, Andreas']",[],Review of Scientific Instruments New Products.,"In order to supplement manufacturers' information, this department will welcome the submission by our readers of brief communications reporting measurements on the physical properties of materials that supersede earlier data or suggest new research applications."
2022 Aug 1,The Review of scientific instruments,Rev Sci Instrum. 2022 Aug 1;93(8):089501. doi: 10.1063/5.0117335.,"['Mandelis, Andreas']",[],Review of Scientific Instruments New Products.,"In order to supplement manufacturers' information, this department will welcome the submission by our readers of brief communications reporting measurements on the physical properties of materials, which supersede earlier data or suggest new research applications."
2022 Jul 1,The Review of scientific instruments,Rev Sci Instrum. 2022 Jul 1;93(7):079501. doi: 10.1063/5.0107141.,"['Mandelis, Andreas']",[],Review of Scientific Instruments New Products.,"In order to supplement manufacturers' information, this department will welcome the submission by our readers of brief communications reporting measurements on the physical properties of materials, which supersede earlier data or suggest new research applications."
2022 Jun 1,The Review of scientific instruments,Rev Sci Instrum. 2022 Jun 1;93(6):069501. doi: 10.1063/5.0101436.,"['Mandelis, Andreas']",[],Review of Scientific Instruments New Products.,"In order to supplement manufacturers' information, this department will welcome the submission by our readers of brief communications reporting measurements on the physical properties of materials, which supersede earlier data or suggest new research applications."
