time,journal,doi_info,authors,key words,title,abstract
2023 Sep 8,Journal of visualized experiments : JoVE,J Vis Exp. 2023 Sep 8;(199). doi: 10.3791/64959.,"['Khan, Nazmun N', 'Sweet, Taylor', 'Harvey, Chase A', 'Warschausky, Seth', 'Huggins, Jane E', 'Thompson, David E']","[' brain-computer interfaces', 'mental processes']",P300-Based Brain-Computer Interface Speller Performance Estimation with Classifier-Based Latency Estimation.,Performance estimation is a necessary step in the development and validation of Brain-Computer Interface (B
2022,Journal of the American Statistical Association,J Am Stat Assoc. 2022;117(539):1122-1133. doi: 10.1080/01621459.2022.2041422. ,"['Ma, Tianwen', 'Li, Yang', 'Huggins, Jane E', 'Zhu, Ji', 'Kang, Jian']","['bayesian analysis', 'brain-computer interface', 'gaussian process', 'neural activity']",Bayesian Inferences on Neural Activity in EEG-Based Brain-Computer Interface.,A brain-computer interface (B
2022,Frontiers in human neuroscience,Front Hum Neurosci. 2022 Sep 20;16:977042. doi: 10.3389/fnhum.2022.977042. ,"['Huggins, Jane E', 'Karlsson, Petra', 'Warschausky, Seth A']","['p300', 'assistive technology', 'attention', 'choice-making', 'disability', 'event-related potential', 'neuropsychology', 'pediatric']",Challenges of brain-computer interface facilitated cognitive assessment for children with cerebral palsy.,Brain-computer interfaces (B
2022,Frontiers in human neuroscience,Front Hum Neurosci. 2022 Jul 28;16:930433. doi: 10.3389/fnhum.2022.930433. ,"['Warschausky, Seth', 'Huggins, Jane E', 'Alcaide-Aguirre, Ramses Eduardo', 'Aref, Abdulrahman W']","['assistive technology', 'cerebral palsy', 'cognition', 'language', 'neuropsychology']",Preliminary psychometric properties of a standard vocabulary test administered using a non-invasive brain-computer interface.,OBJECTIVE: To examine measurement agreement between a vocabulary test that is administered in the standardized manner and a version that is administered with a brain-computer interface (B
2021 Dec,Proceedings. IEEE International Conference on Bioinformatics and Biomedicine,Proceedings (IEEE Int Conf Bioinformatics Biomed). 2021 Dec;2021:3648-3655. doi: ,"['Ma, Tianwen', 'Huggins, Jane E', 'Kang, Jian']","['adaptive stimulus selection', 'brain-computer interface', 'checkerboard paradigm', 'thompson sampling']",Adaptive Sequence-Based Stimulus Selection in an ERP-Based Brain-Computer Interface by Thompson Sampling in a Multi-Armed Bandit Problem.,A Brain-Computer Interface (B
2022,"Brain computer interfaces (Abingdon, England)",Brain Comput Interfaces (Abingdon). 2022;9(2):69-101. doi: ,"['Huggins, Jane E', 'Krusienski, Dean', 'Vansteensel, Mariska J', 'Valeriani, Davide', 'Thelen, Antonia', 'Stavisky, Sergey', 'Norton, James J S', 'Nijholt, Anton', 'Müller-Putz, Gernot', 'Kosmyna, Nataliya', 'Korczowski, Louis', 'Kapeller, Christoph', 'Herff, Christian', 'Halder, Sebastian', 'Guger, Christoph', 'Grosse-Wentrup, Moritz', 'Gaunt, Robert', 'Dusang, Aliceson Nicole', 'Clisson, Pierre', 'Chavarriaga, Ricardo', 'Anderson, Charles W', 'Allison, Brendan Z', 'Aksenova, Tetiana', 'Aarnoutse, Erik']","['brain-computer interface', 'brain-machine interface', 'conference', 'neuroprosthetics']",Workshops of the Eighth International Brain-Computer Interface Meeting: BCIs: The Next Frontier.,
2021,Neuroethics,Neuroethics. 2021;14(3):365-386. doi: 10.1007/s12152-021-09468-6. Epub 2021 Apr ,"['Goering, Sara', 'Klein, Eran', 'Specker Sullivan, Laura', 'Wexler, Anna', 'Agüera Y Arcas, Blaise', 'Bi, Guoqiang', 'Carmena, Jose M', 'Fins, Joseph J', 'Friesen, Phoebe', 'Gallant, Jack', 'Huggins, Jane E', 'Kellmeyer, Philipp', 'Marblestone, Adam', 'Mitchell, Christine', 'Parens, Erik', 'Pham, Michelle', 'Rubel, Alan', 'Sadato, Norihiro', 'Teicher, Mina', 'Wasserman, David', 'Whittaker, Meredith', 'Wolpaw, Jonathan', 'Yuste, Rafael']","['agency', 'bias', 'enhancement', 'identity', 'privacy', 'public policy']",Recommendations for Responsible Development and Application of Neurotechnologies.,"Advancements in novel neurotechnologies, such as brain computer interfaces (B"
2021 Oct,"PM & R : the journal of injury, function, and rehabilitation",PM R. 2021 Oct;13(10):1111-1121. doi: 10.1002/pmrj.12525. Epub 2021 Jan 23.,"['Hill, Katya', 'Huggins, Jane', 'Woodworth, Chelsea']","[' brain-computer interfaces', 'communication', ' communication aids for disabled', 'electroencephalography', 'humans', 'reproducibility of results']",Interprofessional Practitioners' Opinions on Features and Services for an Augmentative and Alternative Communication Brain-Computer Interface Device.,BACKGROUND: Brain-computer interface (B
2019,"Brain computer interfaces (Abingdon, England)",Brain Comput Interfaces (Abingdon). 2019;6(4):141-148. doi: ,"['Thompson, David E', 'Mowla, Md Rakibul', 'Dhuyvetter, Katie J', 'Tillman, Joseph W', 'Huggins, Jane E']","['brain-computer interfaces', 'p300 speller', 'artifacts rejection', 'physiological signals', 'signal processing']",Automated Artifact Rejection Algorithms Harm P3 Speller Brain-Computer Interface Performance.,Brain-Computer Interfaces (B
2019,"Brain computer interfaces (Abingdon, England)",Brain Comput Interfaces (Abingdon). 2019;6(3):71-101. doi: ,"['Huggins, Jane E', 'Guger, Christoph', 'Aarnoutse, Erik', 'Allison, Brendan', 'Anderson, Charles W', 'Bedrick, Steven', 'Besio, Walter', 'Chavarriaga, Ricardo', 'Collinger, Jennifer L', 'Do, An H', 'Herff, Christian', 'Hohmann, Matthias', 'Kinsella, Michelle', 'Lee, Kyuhwa', 'Lotte, Fabien', 'Müller-Putz, Gernot', 'Nijholt, Anton', 'Pels, Elmar', 'Peters, Betts', 'Putze, Felix', 'Rupp, Rüdiger', 'Schalk, Gerwin', 'Scott, Stephanie', 'Tangermann, Michael', 'Tubig, Paul', 'Zander, Thorsten']","['brain-computer interface', 'brain-machine interface', 'conference', 'neuroprosthetics']",Workshops of the Seventh International Brain-Computer Interface Meeting: Not Getting Lost in Translation.,The Seventh International Brain-Computer Interface (B
