time,journal,doi_info,authors,key words,title,abstract
2023 Jun,Nature microbiology,Nat Microbiol. 2023 Jun;8(6):1018-1025. doi: 10.1038/s41564-023-01376-0. Epub ,"['Dama, Adam C', 'Kim, Kevin S', 'Leyva, Danielle M', 'Lunkes, Annamarie P', 'Schmid, Noah S', 'Jijakli, Kenan', 'Jensen, Paul A']","['humans', ' artificial intelligence', ' streptococcus sanguis metabolism', 'streptococcus gordonii metabolism']",BacterAI maps microbial metabolism without prior knowledge.,"Training artificial intelligence (AI) systems to perform autonomous experiments would vastly increase the throughput of microbiology; however, few microbes have large enough datasets for training such a system. In the present study, we introduce BacterAI, an automated science platform that maps microbial metabolism but requires no prior knowledge. BacterAI learns by converting scientific questions into simple games that it plays with laboratory robots. The agent then distils its findings into logical rules that can be interpreted by human scientists. We use BacterAI to learn the amino acid requirements for two oral streptococci: Streptococcus gordonii and Streptococcus sanguinis. We then show how transfer learning can accelerate BacterAI when investigating new environments or larger media with up to 39 ingredients. Scientific gameplay and BacterAI enable the unbiased, autonomous study of organisms for which no training data exist."
