time,journal,doi_info,authors,key words,title,abstract
2022 May 25,Journal of visualized experiments : JoVE,J Vis Exp. 2022 May 25;(183):10.3791/64055. doi: 10.3791/64055.,"['Lavey, Emily A', 'Westfall, Margaret V']","['animals', ' calcium', 'myocardial contraction', 'myocardium', 'myocytes, cardiac', 'rats', ' rodentia']",Analysis of Cardiac Contractile Dysfunction and Ca2+ Transients in Rodent Myocytes.,"Contractile dysfunction and Ca(2+) transients are often analyzed at the cellular level as part of a comprehensive assessment of cardiac-induced injury and/or remodeling. One approach for assessing these functional alterations utilizes unloaded shortening and Ca(2+) transient analyses in primary adult cardiac myocytes. For this approach, adult myocytes are isolated by collagenase digestion, made Ca(2+) tolerant, and then adhered to laminin-coated coverslips, followed by electrical pacing in serum-free media. The general protocol utilizes adult rat cardiac myocytes but can be readily adjusted for primary myocytes from other species. Functional alterations in myocytes from injured hearts can be compared to sham myocytes and/or to in vitro therapeutic treatments. The methodology includes the essential elements needed for myocyte pacing, along with the cell chamber and platform components. The detailed protocol for this approach incorporates the steps for measuring unloaded shortening by sarcomere length detection and cellular Ca(2+) transients measured with the ratiometric indicator Fura-2 AM, as well as for raw data analysis."
2019 Sep 2,The Journal of general physiology,J Gen Physiol. 2019 Sep 2;151(9):1070-1080. doi: 10.1085/jgp.201912353. Epub 2019 ,"['Ravichandran, Vani S', 'Patel, Himanshu J', 'Pagani, Francis D', 'Westfall, Margaret V']","[' aging', 'animals', 'female', 'gene expression regulation, enzymologic physiology', 'heart failure  metabolism  pathology', 'humans', 'myocardium metabolism', 'myocytes, cardiac physiology', 'myofibrils  physiology', 'phosphorylation', 'protein kinase c-alpha genetics  metabolism', 'rats', 'troponin i genetics metabolism']",Cardiac contractile dysfunction and protein kinase C-mediated myofilament phosphorylation in disease and aging.,"Increases in protein kinase C (PKC) are associated with diminished cardiac function, but the contribution of downstream myofilament phosphorylation is debated in human and animal models of heart failure. The current experiments evaluated PKC isoform expression, downstream cardiac troponin I (cTnI) S44 phosphorylation (p-S44), and contractile function in failing (F) human myocardium, and in rat models of cardiac dysfunction caused by pressure overload and aging. In F human myocardium, elevated PKCα expression and cTnI p-S44 developed before ventricular assist device implantation. Circulatory support partially reduced PKCα expression and cTnI p-S44 levels and improved cellular contractile function. Gene transfer of dominant negative PKCα (PKCαDN) into F human myocytes also improved contractile function and reduced cTnI p-S44. Heightened cTnI phosphorylation of the analogous residue accompanied reduced myocyte contractile function in a rat model of pressure overload and in aged Fischer 344 × Brown Norway F1 rats (≥26 mo). Together, these results indicate PKC-targeted cTnI p-S44 accompanies cardiac cellular dysfunction in human and animal models. Interfering with PKCα activity reduces downstream cTnI p-S44 levels and partially restores function, suggesting cTnI p-S44 may be a useful target to improve contractile function in the future."
2019 Mar 30,Archives of biochemistry and biophysics,Arch Biochem Biophys. 2019 Mar 30;664:9-14. doi: 10.1016/j.abb.2019.01.025. Epub ,"['Biesiadecki, Brandon J', 'Westfall, Margaret V']","['animals', 'humans', 'myocardium  metabolism', 'phosphorylation', 'protein kinase c metabolism', 'sarcomeres metabolism', 'troponin i  metabolism', 'cardiac', 'contraction', 'phosphorylation', 'relaxation', 'signaling', 'troponin i']",Troponin I modulation of cardiac performance: Plasticity in the survival switch.,"Signaling complexes targeting the myofilament are essential in modulating cardiac performance. A central target of this signaling is cardiac troponin I (cTnI) phosphorylation. This review focuses on cTnI phosphorylation as a model for myofilament signaling, discussing key gaps and future directions towards understanding complex myofilament modulation of cardiac performance. Human heart cTnI is phosphorylated at 14 sites, giving rise to a complex modulatory network of varied functional responses. For example, while classical Ser23/24 phosphorylation mediates accelerated relaxation, protein kinase C phosphorylation of cTnI serves as a brake on contractile function. Additionally, the functional response of cTnI multi-site phosphorylation cannot necessarily be predicted from the response of individual sites alone. These complexities underscore the need for systematically evaluating single and multi-site phosphorylation on myofilament cellular and in vivo contractile function. Ultimately, a complete understanding of these multi-site responses requires work to establish site occupancy and dominance, kinase/phosphatase signaling balance, and the function of adaptive secondary phosphorylation. As cTnI phosphorylation is essential for modulating cardiac performance, future insight into the complex role of cTnI phosphorylation is important to establish sarcomere signaling in the healthy heart as well as identification of novel myofilament targets in the treatment of disease."
2017 Dec,Data in brief,Data Brief. 2017 Oct 5;15:562-566. doi: 10.1016/j.dib.2017.09.066. eCollection ,"['Lang, Sarah E', 'Stevenson, Tamara K', 'Schatz, Tabea M', 'Biesiadecki, Brandon J', 'Westfall, Margaret V']",[],Secondary phosphorylation in myocytes expressing FLAG-tagged and non-tagged phospho-mimetic cardiac troponin I.,Secondary phosphorylation develops in myocytes expressing phospho-mimetic cardiac troponin I (cTnI) but it is not known whether multiple substitutions (e.g. cTnISDTD and cTnIS4D) cause preferential phosphorylation of the remaining endogenous or the phospho-mimetic cTnI in intact myocytes. Western analysis was performed to determine whether the FLAG/total cTnI ratios are similar for phosphorylated versus total cTnI in myocytes expressing phospho-mimetic cTnI with Asp(D) substitutions at S43/45 plus S23/24 (cTnIS4D) or T144 (cTnISDTD). Representative Western analysis of phosphorylated S23/24 (p-S23/24) and S150 (p-S150) are presented along with re-probes using an antibody which detects all cTnI (MAB1691 Ab). The level of p-S150 also is compared to results obtained using single S43D and/or S45D phospho-mimetic substitutions. These results are discussed in more detail in Lang et al. [1].
2017 Aug 1,Archives of biochemistry and biophysics,Arch Biochem Biophys. 2017 Aug 1;627:1-9. doi: 10.1016/j.abb.2017.05.019. Epub ,"['Lang, Sarah E', 'Stevenson, Tamara K', 'Schatz, Tabea M', 'Biesiadecki, Brandon J', 'Westfall, Margaret V']","['animals', 'cells, cultured', 'myocardial contraction', 'myocytes, cardiac  cytology metabolism', 'phosphorylation', 'protein kinase c  metabolism', 'rats', 'sarcomeres metabolism', 'troponin i  metabolism', 'cardiac myocyte', 'contractile function', 'myofilament', 'phosphorylation', 'troponin i']",Functional communication between PKC-targeted cardiac troponin I phosphorylation sites.,"Increased protein kinase C (PKC) activity is associated with heart failure, and can target multiple cardiac troponin I (cTnI) residues in myocytes, including S23/24, S43/45 and T144. In earlier studies, cTnI-S43D and/or -S45D augmented S23/24 and T144 phosphorylation, which suggested there is communication between clusters. This communication is now explored by evaluating the impact of phospho-mimetic cTnI S43/45D combined with S23/24D (cTnIS4D) or T144D (cTnISDTD). Gene transfer of epitope-tagged cTnIS4D and cTnISDTD into adult cardiac myocytes progressively replaced endogenous cTnI. Partial replacement with cTnISDTD or cTnIS4D accelerated the time to peak (TTP) shortening and time to 50% re-lengthening (TTR(50%)) on day 2, but peak shortening was only diminished by cTnIS4D. Extensive cTnIS4D replacement continued to accelerate TTP, and decrease shortening amplitude, while TTR(50%) returned to baseline levels on day 4. In contrast, cTnISDTD modestly reduced shortening amplitude and continued to accelerate myocyte TTP and TTR(50%). These results indicate cTnIS43/45 communicates with S23/24 and T144, with S23/24 exacerbating and T144 attenuating the S43/45D-dependent functional deficit. In addition, more severe functional alterations in cTnIS4D myocytes were accompanied by higher levels of secondary phosphorylation compared to cTnISDTD. These results suggest that secondary phosphorylation helps to maintain steady-state contractile function during chronic cTnI phosphorylation at PKC sites."
2016,Frontiers in physiology,Front Physiol. 2016 Sep 14;7:407. doi: 10.3389/fphys.2016.00407. eCollection ,"['Westfall, Margaret V']","['cardiomyopathy', 'myofilament', 'phosphorylation', 'post-translational modification', 'signaling']",Contribution of Post-translational Phosphorylation to Sarcomere-Linked Cardiomyopathy Phenotypes.,"Secondary shifts develop in post-translational phosphorylation of sarcomeric proteins in multiple animal models of inherited cardiomyopathy. These signaling alterations together with the primary mutation are predicted to contribute to the overall cardiac phenotype. As a result, identification and integration of post-translational myofilament signaling responses are identified as priorities for gaining insights into sarcomeric cardiomyopathies. However, significant questions remain about the nature and contribution of post-translational phosphorylation to structural remodeling and cardiac dysfunction in animal models and human patients. This perspective essay discusses specific goals for filling critical gaps about post-translational signaling in response to these inherited mutations, especially within sarcomeric proteins. The discussion focuses primarily on pre-clinical analysis of animal models and defines challenges and future directions in this field."
2016 Jul 1,Archives of biochemistry and biophysics,Arch Biochem Biophys. 2016 Jul 1;601:42-7. doi: 10.1016/j.abb.2016.02.002. Epub ,"['Lang, Sarah E', 'Stevenson, Tamara K', 'Xu, Dongyang', ""O'Connell, Ryan"", 'Westfall, Margaret V']","['amino acid substitution', 'animals', 'calcium chemistry metabolism', 'epitopes chemistry', 'gene transfer techniques', 'mutagenesis, site-directed', 'myocardial contraction', 'myocardium  metabolism', 'myocytes, cardiac  metabolism', 'phosphorylation', 'protein kinase c  metabolism', 'rats', 'rats, sprague-dawley', 'sarcomeres metabolism', 'signal transduction', 'troponin i genetics  metabolism', 'heart', 'myofilament', 'phosphorylation', 'troponin']",Functionally conservative substitutions at cardiac troponin I S43/45.,"A phospho-null Ala substitution at protein kinase C (PKC)-targeted cardiac troponin I (cTnI) S43/45 reduces myocyte and cardiac contractile function. The goal of the current study was to test whether cTnIS43/45N is an alternative, functionally conservative substitution in cardiac myocytes. Partial and more extensive endogenous cTnI replacement was similar at 2 and 4 days after gene transfer, respectively, for epitope-tagged cTnI and cTnIS43/45N. This replacement did not significantly change thin filament stoichiometry. In functional studies, there were no significant changes in the amplitude and/or rates of contractile shortening and re-lengthening after this partial (2 days) and extensive (4 days) replacement with cTnIS43/45N. The cTnIS43/45N substitution also was not associated with adaptive changes in the myocyte Ca(2+) transient or in phosphorylation of the protein kinase A and C-targeted cTnIS23/24 site. These results provide evidence that cTnIS43/45N is a functionally conservative substitution, and may be appropriate for use as a phospho-null in rodent models designed for studies on PKC modulation of cardiac performance."
2016 May,Proteomics. Clinical applications,Proteomics Clin Appl. 2016 May;10(5):585-96. doi: 10.1002/prca.201500099. Epub ,"['Kim, Evelyn H', 'Galchev, Vladimir I', 'Kim, Jin Young', 'Misek, Sean A', 'Stevenson, Tamara K', 'Campbell, Matthew D', 'Pagani, Francis D', 'Day, Sharlene M', 'Johnson, T Craig', 'Washburn, Joseph G', 'Vikstrom, Karen L', 'Michele, Daniel E', 'Misek, David E', 'Westfall, Margaret V']","['aged', 'animals', 'basement membrane  metabolism pathology', 'collagen type iv  genetics metabolism', 'disease models, animal', 'gene expression profiling', 'gene expression regulation', 'heart failure  diagnosis genetics metabolism pathology', 'humans', 'laminin  genetics metabolism', 'membrane glycoproteins  genetics metabolism', 'middle aged', 'myocardial ischemia  diagnosis genetics metabolism pathology', 'myocardium metabolism pathology', 'myocytes, cardiac metabolism pathology', 'primary cell culture', 'rats', 'rats, sprague-dawley', 'basal lamina', 'heart failure', 'myocardium', 'proteins', 'remodeling']",Differential protein expression and basal lamina remodeling in human heart failure.,"PURPOSE: A goal of this study was to identify and investigate previously unrecognized components of the remodeling process in the progression to heart failure by comparing protein expression in ischemic failing (F) and nonfailing (NF) human hearts. EXPERIMENTAL DESIGN: Protein expression differences were investigated using multidimensional protein identification and validated by Western analysis. This approach detected basal lamina (BL) remodeling, and further studies analyzed samples for evidence of structural BL remodeling. A rat model of pressure overload (PO) was studied to determine whether nonischemic stressors also produce BL remodeling and impact cellular adhesion. RESULTS: Differential protein expression of collagen IV, laminin α2, and nidogen-1 indicated BL remodeling develops in F versus NF hearts Periodic disruption of cardiac myocyte BL accompanied this process in F, but not NF heart. The rat PO myocardium also developed BL remodeling and compromised myocyte adhesion compared to sham controls. CONCLUSIONS AND CLINICAL RELEVANCE: Differential protein expression and evidence of structural and functional BL alterations develop during heart failure. The compromised adhesion associated with this remodeling indicates a high potential for dysfunctional cellular integrity and tethering in failing myocytes. Therapeutically targeting BL remodeling could slow or prevent the progression of heart disease."
2015,"Methods in molecular biology (Clifton, N.J.)",Methods Mol Biol. 2015;1299:177-90. doi: 10.1007/978-1-4939-2572-8_15.,"['Lang, Sarah E', 'Westfall, Margaret V']","['adenoviridae genetics', 'animals', 'cell culture techniques', 'cell separation methods', ' gene transfer techniques', 'genetic vectors genetics', 'myocytes, cardiac  cytology  metabolism', 'rats']",Gene transfer into cardiac myocytes.,"Traditional methods for DNA transfection are often inefficient and toxic for terminally differentiated cells, such as cardiac myocytes. Vector-based gene transfer is an efficient approach for introducing exogenous cDNA into these types of primary cell cultures. In this chapter, separate protocols for adult rat cardiac myocyte isolation and gene transfer with recombinant adenovirus are provided and are routinely utilized for studying the effects of sarcomeric proteins on myofilament function."
2015 Feb,Journal of molecular and cellular cardiology,J Mol Cell Cardiol. 2015 Feb;79:264-74. doi: 10.1016/j.yjmcc.2014.11.022. Epub ,"['Lang, Sarah E', 'Schwank, Jennifer', 'Stevenson, Tamara K', 'Jensen, Mark A', 'Westfall, Margaret V']","['animals', 'calcium metabolism', 'gene transfer techniques', 'immunoblotting', 'models, biological', ' myocardial contraction', 'myocardium  metabolism', 'myocytes, cardiac metabolism', 'myofibrils metabolism', 'phosphorylation', 'protein phosphatase 2 metabolism', 'rats, sprague-dawley', 'sarcomeres  metabolism', 'serine  metabolism', 'structure-activity relationship', 'troponin i  metabolism', 'myocyte', 'myofilament', 'phosphorylation', 'protein kinase c', 'troponin']",Independent modulation of contractile performance by cardiac troponin I Ser43 and Ser45 in the dynamic sarcomere.,"Protein kinase C (PKC) targets cardiac troponin I (cTnI) S43/45 for phosphorylation in addition to other residues. During heart failure, cTnI S43/45 phosphorylation is elevated, and yet there is ongoing debate about its functional role due, in part, to the emergence of complex phenotypes in animal models. The individual functional influences of phosphorylated S43 and S45 also are not yet known. The present study utilizes viral gene transfer of cTnI with phosphomimetic S43D and/or S45D substitutions to evaluate their individual and combined influences on function in intact adult cardiac myocytes. Partial replacement (≤40%) with either cTnIS43D or cTnIS45D reduced the amplitude of contraction, and cTnIS45D slowed contraction and relaxation rates, while there were no significant changes in function with cTnIS43/45D. More extensive replacement (≥70%) with cTnIS43D, cTnIS45D, and cTnIS43/45D each reduced the amplitude of contraction. Additional experiments also showed cTnIS45D reduced myofilament Ca(2+) sensitivity of tension. At the same time, shortening rates returned toward control values with cTnIS45D and the later stages of relaxation also became accelerated in myocytes expressing cTnIS43D and/or S45D. Further studies demonstrated this behavior coincided with adaptive changes in myofilament protein phosphorylation. Taken together, the results observed in myocytes expressing cTnIS43D and/or S45D suggest these 2 residues reduce function via independent mechanism(s). The changes in function associated with the onset of adaptive myofilament signaling suggest the sarcomere is capable of fine tuning PKC-mediated cTnIS43/45 phosphorylation and contractile performance. This modulatory behavior also provides insight into divergent phenotypes reported in animal models with cTnI S43/45 phosphomimetic substitutions."
