time,journal,doi_info,authors,key words,title,abstract
2022,PloS one,PLoS One. 2022 Dec 15;17(12):e0276905. doi: 10.1371/journal.pone.0276905. ,"['Bressy, Christian', 'Zemani, Ali', 'Goyal, Shreya', 'Jishkariani, Davit', 'Lee, Chin Nien', 'Chen, Youhai H']","['humans', 'rna, small interfering genetics', 'liposomes', 'phosphatidylserines', ' nanoparticles', ' neoplasms', 'lymphocytes']",Inhibition of c-Rel expression in myeloid and lymphoid cells with distearoyl -phosphatidylserine (DSPS) liposomal nanoparticles encapsulating therapeutic siRNA.,"c-Rel, a member of the nuclear factor kappa B (NF-κB) family, is preferentially expressed by immune cells and is known to regulate inflammation, autoimmune diseases and cancer. However, there is a lack of therapeutic intervention to specifically inhibit c-Rel in immune cells. Recent success with Pfizer and Moderna mRNA lipid-encapsulated vaccines as well as FDA approved medicines based on siRNA prompted us to test a lipid nanoparticle-based strategy to silence c-Rel in immune cells. Specifically, we encapsulated c-Rel-targeting siRNA into distearoyl-phosphatidylserine (DSPS)-containing nanoparticles. DSPS is a saturated phospholipid that serves as the ""eat-me"" signal for professional phagocytes such as macrophages and neutrophils of the immune system. We demonstrated here that incorporation of DSPS in liposome nanoparticles (LNP) improved their uptake by immune cells. LNP containing high concentrations of DSPS were highly effective to transfect not only macrophages and neutrophils, but also lymphocytes, with limited toxicity to cells. However, LNP containing low concentrations of DSPS were more effective to transfect myeloid cells than lymphoid cells. Importantly, DSPS-LNP loaded with a c-Rel siRNA were highly effective to inhibit c-Rel expression in several professional phagocytes tested, which lasted for several days. Taken together, our results suggest that DSPS-LNP armed with c-Rel siRNA could be exploited to target immune cells to limit the development of inflammatory diseases or cancer caused by c-Rel upregulation. In addition, this newly developed DSPS-LNP system may be further tested to encapsulate and deliver other small molecule drugs to immune cells, especially macrophages, neutrophils, and lymphocytes for the treatment of diseases."
2019 May 28,ACS nano,ACS Nano. 2019 May 28;13(5):5712-5719. doi: 10.1021/acsnano.9b01107. Epub 2019 ,"['Jishkariani, Davit', 'Elbert, Katherine C', 'Wu, Yaoting', 'Lee, Jennifer D', 'Hermes, Michiel', 'Wang, Da', 'van Blaaderen, Alfons', 'Murray, Christopher B']","['dendritic ligands', 'nanocrystal positional preference analysis', 'nanocrystal softness', 'self-assembly', 'substitutional doping']",Nanocrystal Core Size and Shape Substitutional Doping and Underlying Crystalline Order in Nanocrystal Superlattices.,"Substitutional doping is a potentially powerful technique to control the properties of nanocrystal (NC) superlattices (SLs). However, not every NC can be substituted into any lattice, as the NCs have to be close in size and shape, limiting the application of substitutional doping. Here we show that this limitation can be overcome by employing ligands of various size. We show that small NCs with long ligands can be substituted into SLs of big NCs with short ligands. Furthermore, we show that shape differences can also be overcome and that cubes can substitute spheres when both are coated with long ligands. Finally, we use the NC effective ligand size, softness, and effective overall size ratio to explain observed doping behaviors."
2018 May,"Advanced materials (Deerfield Beach, Fla.)",Adv Mater. 2018 May;30(22):e1800233. doi: 10.1002/adma.201800233. Epub 2018 Apr ,"['Zhang, Mingliang', 'Guo, Jiacen', 'Yu, Yao', 'Wu, Yaoting', 'Yun, Hongseok', 'Jishkariani, Davit', 'Chen, Wenxiang', 'Greybush, Nicholas J', 'Kübel, Christian', 'Stein, Aaron', 'Murray, Christopher B', 'Kagan, Cherie R']","['3d patterning', 'folding', 'ligand chemistry', 'nanocrystal', 'nanoimprint lithography']",3D Nanofabrication via Chemo-Mechanical Transformation of Nanocrystal/Bulk Heterostructures.,"Planar nanocrystal/bulk heterostructures are transformed into 3D architectures by taking advantage of the different chemical and mechanical properties of nanocrystal and bulk thin films. Nanocrystal/bulk heterostructures are fabricated via bottom-up assembly and top-down fabrication. The nanocrystals are capped by long ligands introduced in their synthesis, and therefore their surfaces are chemically addressable, and their assemblies are mechanically ""soft,"" in contrast to the bulk films. Chemical modification of the nanocrystal surface, exchanging the long ligands for more compact chemistries, triggers large volume shrinkage of the nanocrystal layer and drives bending of the nanocrystal/bulk heterostructures. Exploiting the differential chemo-mechanical properties of nanocrystal and bulk materials, the scalable fabrication of designed 3D, cell-sized nanocrystal/bulk superstructures is demonstrated, which possess unique functions derived from nanocrystal building blocks."
2017 Sep 28,Nanoscale,Nanoscale. 2017 Sep 28;9(37):13922-13928. doi: 10.1039/c7nr05769e.,"['Jishkariani, Davit', 'Lee, Jennifer D', 'Yun, Hongseok', 'Paik, Taejong', 'Kikkawa, James M', 'Kagan, Cherie R', 'Donnio, Bertrand', 'Murray, Christopher B']",[],The dendritic effect and magnetic permeability in dendron coated nickel and manganese zinc ferrite nanoparticles.,"The collective magnetic properties of nanoparticle (NP) solid films are greatly affected by inter-particle dipole-dipole interactions and therefore the proximity of the neighboring particles. In this study, a series of dendritic ligands (generations 0 to 3, G0-G3) have been designed and used to cover the surface of magnetic NPs to control the spacings between the NP components in single lattices. The dendrons of different generations introduced here were based on the 2,2-bis(hydroxymethyl)propionic acid (Bis-MPA) scaffold and equipped with an appropriate surface binding group at one end and several fatty acid segments at the other extremity. The surface of the NPs was then modified by partial ligand exchange between the primary stabilizing surfactants and the new dendritic wedges. It was shown that this strategy permitted very precise tuning of inter-particle spacings in the range of 2.9-5.0 nm. As expected, the increase in the inter-particle spacings reduced the dipole-dipole interactions between magnetic NPs and therefore allowed changes in their magnetic permeability. The dendron size and inter-particle distance dependence was studied to reveal the dendritic effect and identify the optimal geometry and generation."
2017 Aug 22,ACS nano,ACS Nano. 2017 Aug 22;11(8):7958-7966. doi: 10.1021/acsnano.7b02485. Epub 2017 ,"['Jishkariani, Davit', 'Wu, Yaoting', 'Wang, Da', 'Liu, Yang', 'van Blaaderen, Alfons', 'Murray, Christopher B']","['janus nanoparticles', 'dendritic ligands', 'heterodimers', 'ligand exchange', 'self-assembly']",Preparation and Self-Assembly of Dendronized Janus Fe(3)O(4)-Pt and Fe(3)O(4)-Au Heterodimers.,"Janus nanoparticles (NPs) often referred to as nanosized analogs of molecular surfactants are amphiphilic structures with potential applications in materials science, biomedicine, and catalysis, and their synthesis and self-assembly into complex architectures remain challenging. Here, we demonstrate the preparation of Janus heterodimers via asymmetric functionalization of Fe(3)O(4)-Pt and Fe(3)O(4)-Au heterodimeric NPs. The hydrophobic and hydrophilic dendritic ligands that carry phosphonic acid and disulfide surface binding groups selectively coat the iron oxide and platinum (or gold) parts of the heterodimer, respectively. Such an approach allows simple and efficient preparation of amphiphilic structures. Moreover, liquid-air interface self-assembly studies of each ligand exchange step revealed a drastic improvement in film crystallinity, suggesting the dendronization induced improvement of the whole particle polydispersity of the heterodimers."
2017 Jun 22,Nanoscale,Nanoscale. 2017 Jun 22;9(24):8107-8112. doi: 10.1039/c7nr01888f.,"['Najmr, Stan', 'Jishkariani, Davit', 'Elbert, Katherine C', 'Donnio, Bertrand', 'Murray, Christopher B']",[],A semi-combinatorial approach for investigating polycatenar ligand-controlled synthesis of rare-earth fluoride nanocrystals.,"Rare-earth nanocrystals (RE NCs) are a valuable class of nanomaterials due to their ability to bring the attractive properties of rare earth bulk crystals to biomedical applications and solution-processable engineering. Of the bottom-up synthesis approaches, solvothermal methods yield highly crystalline and monodisperse RE NCs. Herein, we report a polycatenar ligand controlled synthesis of RE NCs using a semi-combinatorial approach with a microreactor setup that enables the investigation of the influences of several reaction parameters on the growth of the RE NCs. This approach enabled the discovery of conditions that yield highly monodisperse elongated plates with neutral, positive, and negative curvatures, as well as provide evidence of the formation of chiral morphologies."
2017 Mar 21,Proceedings of the National Academy of Sciences of the United States of America,Proc Natl Acad Sci U S A. 2017 Mar 21;114(12):E2275-E2284. doi: ,"['Jishkariani, Davit', 'MacDermaid, Christopher M', 'Timsina, Yam N', 'Grama, Silvia', 'Gillani, Syeda S', 'Divar, Masoumeh', 'Yadavalli, Srujana S', 'Moussodia, Ralph-Olivier', 'Leowanawat, Pawaret', 'Berrios Camacho, Angely M', 'Walter, Ricardo', 'Goulian, Mark', 'Klein, Michael L', 'Percec, Virgil']","['anti-bacterial agents  chemical synthesis chemistry pharmacology', 'bacteria drug effects', 'dendrimers  chemical synthesis chemistry pharmacology', 'ethylenediamines chemistry', 'molecular dynamics simulation', 'molecular structure', 'nanostructures chemistry', 'nylons  chemical synthesis chemistry pharmacology', 'antimicrobials', 'dendrons', 'ethylenediamine core', 'nanomedicine', 'piperazine core']",Self-interrupted synthesis of sterically hindered aliphatic polyamide dendrimers.,"2,2-Bis(azidomethyl)propionic acid was prepared in four steps and 85% yield from the commercially available 2,2-bis(hydroxymethyl)propionic acid and used as the starting building block for the divergent, convergent, and double-stage convergent-divergent iterative methods for the synthesis of dendrimers and dendrons containing ethylenediamine (EDA), piperazine (PPZ), and methyl 2,2-bis(aminomethyl)propionate (COOMe) cores. These cores have the same multiplicity but different conformations. A diversity of synthetic methods were used for the synthesis of dendrimers and dendrons. Regardless of the method used, a self-interruption of the synthesis was observed at generation 4 for the dendrimer with an EDA core and at generation 5 for the one with a PPZ core, whereas for the COOMe core, self-interruption was observed at generation 6 dendron, which is equivalent to generation 5 dendrimer. Molecular modeling and molecular-dynamics simulations demonstrated that the observed self-interruption is determined by the backfolding of the azide groups at the periphery of the dendrimer. The latter conformation inhibits completely the heterogeneous hydrogenation of the azide groups catalyzed by 10% Pd/carbon as well as homogeneous hydrogenation by the Staudinger method. These self-terminated polyamide dendrimers are enzymatically and hydrolytically stable and also exhibit antimicrobial activity. Thus, these nanoscale constructs open avenues for biomedical applications."
2016 Aug 24,Journal of the American Chemical Society,J Am Chem Soc. 2016 Aug 24;138(33):10508-15. doi: 10.1021/jacs.6b04979. Epub 2016 ,"['Diroll, Benjamin T', 'Jishkariani, Davit', 'Cargnello, Matteo', 'Murray, Christopher B', 'Donnio, Bertrand']",[],Polycatenar Ligand Control of the Synthesis and Self-Assembly of Colloidal Nanocrystals.,"Hydrophobic colloidal nanocrystals are typically synthesized and manipulated with commercially available ligands, and surface functionalization is therefore typically limited to a small number of molecules. Here, we report the use of polycatenar ligands derived from polyalkylbenzoates for the direct synthesis of metallic, chalcogenide, pnictide, and oxide nanocrystals. Polycatenar molecules, branched structures bearing diverging chains in which the terminal substitution pattern, functionality, and binding group can be independently modified, offer a modular platform for the development of ligands with targeted properties. Not only are these ligands used for the direct synthesis of monodisperse nanocrystals, but nanocrystals coated with polycatenar ligands self-assemble into softer bcc superlattices that deviate from conventional harder close-packed structures (fcc or hcp) formed by the same nanocrystals coated with commercial ligands. Self-assembly experiments demonstrate that the molecular structure of polycatenar ligands encodes interparticle spacings and attractions, engineering self-assembly, which is tunable from hard sphere to soft sphere behavior."
2016 Jul 21,Nanoscale,Nanoscale. 2016 Jul 21;8(27):13192-8. doi: 10.1039/c6nr03404g. Epub 2016 Jun 27.,"['Malassis, Ludivine', 'Jishkariani, Davit', 'Murray, Christopher B', 'Donnio, Bertrand']",[],"Dendronization-induced phase-transfer, stabilization and self-assembly of large colloidal Au nanoparticles.","The phase-transfer of CTAB-coated aqueous, spherical gold nanoparticles, with metallic core diameters ranging from ca. 27 to 54 nm, into organic solvents by exchanging the primitive polar bilayer with lipophilic, disulfide dendritic ligands is reported. The presence of such a thick nonpolar organic shell around these large nanoparticles enhances their stabilization against aggregation, in addition to enabling their transfer into a variety of solvents such as chloroform, toluene or tetrahydrofuran. Upon the slow evaporation of a chloroform suspension deposited on a solid support, the dendronized hybrids were found to self-assemble into ring structures of various diameters. Moreover, their self-assembly at the liquid-air interface affords the formation of fairly long-range ordered monolayers, over large areas, that can then be entirely transferred onto solid substrates."
2015 Dec 9,Nano letters,Nano Lett. 2015 Dec 9;15(12):8008-12. doi: 10.1021/acs.nanolett.5b04011. Epub ,"['Diroll, Benjamin T', 'Weigandt, Katie M', 'Jishkariani, Davit', 'Cargnello, Matteo', 'Murphy, Ryan J', 'Hough, Lawrence A', 'Murray, Christopher B', 'Donnio, Bertrand']","['small-angle x-ray scattering', 'dendrimer', 'gold nanoparticles', 'self-assembly', 'small-angle neutron scattering', 'superlattice']","Quantifying ""Softness"" of Organic Coatings on Gold Nanoparticles Using Correlated Small-Angle X-ray and Neutron Scattering.","Small-angle X-ray and neutron scattering provide powerful tools to selectively characterize the inorganic and organic components of hybrid nanomaterials. Using hydrophobic gold nanoparticles coated with several commercial and dendritic thiols, the size of the organic layer on the gold particles is shown to increase from 1.2 to 4.1 nm. A comparison between solid-state diffraction from self-assembled lattices of nanoparticles and the solution data from neutron scattering suggests that engineering softness/deformability in nanoparticle coatings is less straightforward than simply increasing the organic size. The ""dendritic effect"" in which higher generations yield increasingly compact molecules explains changes in the deformability of organic ligand shells."
