time,journal,doi_info,authors,key words,title,abstract
2023 Oct 1,Biosensors & bioelectronics,Biosens Bioelectron. 2023 Oct 1;237:115440. doi: 10.1016/j.bios.2023.115440. Epub ,"['Meng, Xiaotong', ""O'Hare, Danny"", 'Ladame, Sylvain']","[' nucleic acids', ' biosensing techniques methods', 'dna genetics', ' peptide nucleic acids', 'oligonucleotides', 'electrodes', 'electrochemical techniques', 'nucleic acid hybridization', 'bioconjugation', 'electrochemical sensor', 'immobilization', 'nucleic acid', 'peptide nucleic acid', 'surface chemistry']",Surface immobilization strategies for the development of electrochemical nucleic acid sensors.,"Following the recent pandemic and with the emergence of cell-free nucleic acids in liquid biopsies as promising biomarkers for a broad range of pathologies, there is an increasing demand for a new generation of nucleic acid tests, with a particular focus on cost-effective, highly sensitive and specific biosensors. Easily miniaturized electrochemical sensors show the greatest promise and most typically rely on the chemical functionalization of conductive materials or electrodes with sequence-specific hybridization probes made of standard oligonucleotides (DNA or RNA) or synthetic analogues (e.g. Peptide Nucleic Acids or PNAs). The robustness of such sensors is mostly influenced by the ability to control the density and orientation of the probe at the surface of the electrode, making the chemistry used for this immobilization a key parameter. This exhaustive review will cover the various strategies to immobilize nucleic acid probes onto different solid electrode materials. Both physical and chemical immobilization techniques will be presented. Their applicability to specific electrode materials and surfaces will also be discussed as well as strategies for passivation of the electrode surface as a way of preventing electrode fouling and reducing nonspecific binding."
2022 Sep 13,Lab on a chip,Lab Chip. 2022 Sep 13;22(18):3567. doi: 10.1039/d2lc90079c.,"['Petrou, Loukia', 'Ladame, Sylvain']",[],Correction: On-chip miRNA extraction platforms: recent technological advances and implications for next generation point-of-care nucleic acid tests.,"Correction for 'On-chip miRNA extraction platforms: recent technological advances and implications for next generation point-of-care nucleic acid tests' by Loukia Petrou et al., Lab Chip, 2022, 22, 463-475, https://doi.org/10.1039/D1LC00868D."
2022,Critical reviews in oncogenesis,Crit Rev Oncog. 2022;27(1):97-108. doi: 10.1615/CritRevOncog.2022043215.,"['Pataillot-Meakin, Thomas', 'Ladame, Sylvain', 'Bevan, Charlotte']","['biomarkers', ' cell-free nucleic acids genetics', 'humans', 'male', 'mutation', ' prostatic neoplasms']",Technologies for Size-Based Analysis of Circulating Cell-Free DNA: Limitations and Clinical Implementation.,"Prostate cancer is the second most common malignancy in men worldwide, and incidence is likely to rise in the next decade. The current screening options have limitations and have been shown to result in over-treatment of clinically insignificant disease. New biomarkers and technologies to detect them are therefore needed to better diagnose and stratify patients in primary care. Circulating cell-free DNA (ccfDNA) has gained interest as a potential minimally invasive biomarker, detectable in many bodily fluids (such as blood, urine, and cerebral spinal fluid) and reflecting the mutational landscape in tumors. More recently, the size distribution of ccfDNA fragments has also gained interest as a specific biomarker, where differences in size distribution have been observed between healthy volunteers and cancer patients, resulting in the new field of fragmentomics. Analysis of ccfDNA sizes provides avenues for alternative analytical technologies but commercial options are currently limited. Most focus on mutation detection and are subject to several biases that may affect size distribution. Here, we discuss the available technologies and identify major issues and considerations that may affect their implementation as a clinically useful test based on ccfDNA size profiling."
2022 Feb 1,Lab on a chip,Lab Chip. 2022 Feb 1;22(3):463-475. doi: 10.1039/d1lc00868d.,"['Petrou, Loukia', 'Ladame, Sylvain']","[' micrornas analysis', ' nucleic acids analysis', 'oligonucleotide array sequence analysis', 'point-of-care systems', 'reproducibility of results']",On-chip miRNA extraction platforms: recent technological advances and implications for next generation point-of-care nucleic acid tests.,"Circulating microRNAs (or miRNAs) in bodily fluids, are increasingly being highlighted as promising diagnostic and predictive biomarkers for a broad range of pathologies. Although nucleic acid sensors have been developed that can detect minute concentrations of biomarkers with high sensitivity and sequence specificity, their robustness is often compromised by sample collection and processing prior to analysis. Such steps either (i) involve complex, multi-step procedures and toxic chemicals unsuitable for incorporation into portable devices or (ii) are inefficient and non-standardised therefore affecting the reliability/reproducibility of the test. The development of point-of-care nucleic acid tests based on the detection of miRNAs is therefore highly dependent on the development of an automated, on-chip, sample processing platform that would enable extraction or pre-purification of the biological specimen prior to reaching the sensing platform. In this review we categorise and critically discuss the most promising technologies that have been developed to facilitate the transition of nucleic acid tests based on miRNA detection from bench to bedside."
2021 Jun 10,Nature communications,Nat Commun. 2021 Jun 10;12(1):3515. doi: 10.1038/s41467-021-23497-y.,"['Cai, Shenglin', 'Pataillot-Meakin, Thomas', 'Shibakawa, Akifumi', 'Ren, Ren', 'Bevan, Charlotte L', 'Ladame, Sylvain', 'Ivanov, Aleksandar P', 'Edel, Joshua B']","['biomarkers, tumor analysis blood  genetics', 'circulating microrna analysis blood  genetics', 'early detection of cancer instrumentation  methods', 'fluorescence', 'gene expression profiling', 'gene expression regulation, neoplastic  genetics', 'humans', 'liquid biopsy', 'male', 'micrornas analysis blood genetics', 'nanopores', 'prostatic neoplasms blood  diagnosis genetics', 'real-time polymerase chain reaction', 'sensitivity and specificity', 'single molecule imaging  methods']",Single-molecule amplification-free multiplexed detection of circulating microRNA cancer biomarkers from serum.,"MicroRNAs (miRNAs) play essential roles in post-transcriptional gene expression and are also found freely circulating in bodily fluids such as blood. Dysregulated miRNA signatures have been associated with many diseases including cancer, and miRNA profiling from liquid biopsies offers a promising strategy for cancer diagnosis, prognosis and monitoring. Here, we develop size-encoded molecular probes that can be used for simultaneous electro-optical nanopore sensing of miRNAs, allowing for ultrasensitive, sequence-specific and multiplexed detection directly in unprocessed human serum, in sample volumes as small as 0.1 μl. We show that this approach allows for femtomolar sensitivity and single-base mismatch selectivity. We demonstrate the ability to simultaneously monitor miRNAs (miR-141-3p and miR-375-3p) from prostate cancer patients with active disease and in remission. This technology can pave the way for next generation of minimally invasive diagnostic and companion diagnostic tests for cancer."
2021 Jun 16,ACS applied materials & interfaces,ACS Appl Mater Interfaces. 2021 Jun 16;13(23):26673-26681. doi: ,"['Al Sulaiman, Dana', 'Gatehouse, Alfie', 'Ivanov, Aleksandar P', 'Edel, Joshua B', 'Ladame, Sylvain']","['cell-free nucleic acids  analysis chemistry', 'dna  analysis chemistry', 'hydrogels  chemistry', ' nanopores', 'nanotechnology  methods', 'single molecule imaging  methods', 'dna biomarkers', 'hydrogels', 'nanopores', 'singe-molecule sensing', 'size-profiling']","Length-Dependent, Single-Molecule Analysis of Short Double-Stranded DNA Fragments through Hydrogel-Filled Nanopores: A Potential Tool for Size Profiling Cell-Free DNA.","Fast sampling followed by sequence-independent sensing and length-dependent detection of short double-stranded DNA fragments, the size of those found in blood and other bodily fluids, is achieved using engineered molecular sensors, dubbed hydrogel-filled nanopores (HFNs). Fragments as short as 100 base pairs were blindly sampled and concentrated at the tip of an HFN before reversing the applied potential to detect and distinguish individual molecules based on fragment length as they translocate out of the nanopore. A remarkable 16-fold increase in the signal-to-noise ratio was observed in the eject configuration compared to the load configuration, enabling the resolution of fragments with a size difference of 50 nucleotides in length. This fast and versatile technology offers great tunability for both sampling and detection. While increasing sampling time leads to an increase in the local DNA concentration at the tip prior to detection, a linear correlation between the peak current and DNA fragment size enables good resolution of fragments up to 250 bp long."
2021 Mar 15,Biosensors & bioelectronics,Biosens Bioelectron. 2021 Mar 15;176:112891. doi: 10.1016/j.bios.2020.112891. ,"['Gillespie, Philip', 'Channon, Robert B', 'Meng, Xiaotong', 'Islam, Md Nazmul', 'Ladame, Sylvain', ""O'Hare, Danny""]","[' biosensing techniques', 'electrochemical techniques', 'humans', 'male', 'nucleic acid hybridization', ' nucleic acids', 'oligonucleotides', ' peptide nucleic acids', 'electrochemical readout', 'hybridization probe', 'nucleic acid sensing', 'peptide nucleic acid', 'rna-templated reaction']",Nucleic acid sensing via electrochemical oligonucleotide-templated reactions.,"Short single-stranded nucleic acids as found in a variety of bodily fluids have recently emerged as minimally invasive biomarkers for a broad range of pathologies, most notably cancer. Because of their small size, low natural abundance and high sequence homology between family members they are challenging to detect using standard technologies suitable for use at the point-of-care. Herein we report the design, engineering and testing of a novel sensing strategy: electrochemically active molecular probes based on peptide nucleic acid (PNA) scaffolds for the detection of single-stranded oligonucleotides, in particular microRNAs (or miRs). As a proof-of-principle, a wide range of probes were designed and tested to detect miR-141, a known diagnostic biomarker for prostate cancer. Optimal quantitative sensing of miR-141 was achieved via the first example of an electrochemical oligonucleotide-templated reaction (EOTR), whereby two PNA probes - functionalized with an aniline and a 1,4-catechol respectively - preferentially react with each other upon simultaneous hybridization to the same RNA target strand, serving here as a template. Quantitative, electrochemical detection of the product of this bio-orthogonal reaction showed direct correlation between adduct formation and miR-141 concentration. Coupling the specificity of OTR with the speed and sensitivity of electrochemical sensing delivers EOTRs as a promising new technique for fast, low-cost, quantitative and sequence-specific detection of short nucleic acids from liquid biopsies."
2019 Nov 18,"Chemical communications (Cambridge, England)",Chem Commun (Camb). 2019 Nov 18;55(89):13470. doi: 10.1039/c9cc90472g. Epub 2019 ,"['Pavagada, Suraj', 'Channon, Robert B', 'Chang, Jason Y H', 'Kim, Sung Hye', 'MacIntyre, David', 'Bennett, Phillip R', 'Terzidou, Vasso', 'Ladame, Sylvain']",[],Correction: Oligonucleotide-templated lateral flow assays for amplification-free sensing of circulating microRNAs.,"Correction for 'Oligonucleotide-templated lateral flow assays for amplification-free sensing of circulating microRNAs' by Suraj Pavagada et al., Chem. Commun., 2019, 55, 12451-12454."
2019 Oct 15,"Chemical communications (Cambridge, England)",Chem Commun (Camb). 2019 Oct 15;55(83):12451-12454. doi: 10.1039/c9cc05607f.,"['Pavagada, Suraj', 'Channon, Robert B', 'Chang, Jason Y H', 'Kim, Sung Hye', 'MacIntyre, David', 'Bennett, Phillip R', 'Terzidou, Vasso', 'Ladame, Sylvain']","['biomarkers blood', 'circulating microrna  blood', 'fluorescence', 'humans', ' oligonucleotide array sequence analysis', 'oligonucleotides  chemistry', 'paper']",Oligonucleotide-templated lateral flow assays for amplification-free sensing of circulating microRNAs.,"Herein we demonstrate the first example of oligonucleotide-templated reaction (OTR) performed on paper, using lateral flow to capture and concentrate specific nucleic acid biomarkers on a test line. Quantitative analysis, using a low-cost benchtop fluorescence reader showed very high specificity down to the single nucleotide level and proved sensitive enough for amplification-free, on-chip, detection of endogenous concentrations of miR-150-5p, a recently identified predictive blood biomarker for preterm birth."
2019 Aug 27,ACS nano,ACS Nano. 2019 Aug 27;13(8):9620-9628. doi: 10.1021/acsnano.9b04783. Epub 2019 ,"['Al Sulaiman, Dana', 'Chang, Jason Y H', 'Bennett, Nitasha R', 'Topouzi, Helena', 'Higgins, Claire A', 'Irvine, Darrell J', 'Ladame, Sylvain']","['biomarkers chemistry', ' biosensing techniques', 'cell-free nucleic acids chemistry  isolation & purification', 'extracellular fluid  chemistry', 'humans', 'hydrogels pharmacology', 'minimally invasive surgical procedures', 'needles', 'skin  chemistry', 'biomarker', 'hydrogel', 'microrna', 'microneedle', 'skin interstitial fluid']",Hydrogel-Coated Microneedle Arrays for Minimally Invasive Sampling and Sensing of Specific Circulating Nucleic Acids from Skin Interstitial Fluid.,"Minimally invasive technologies that can sample and detect cell-free nucleic acid biomarkers from liquid biopsies have recently emerged as clinically useful for early diagnosis of a broad range of pathologies, including cancer. Although blood has so far been the most commonly interrogated bodily fluid, skin interstitial fluid has been mostly overlooked despite containing the same broad variety of molecular biomarkers originating from cells and surrounding blood capillaries. Emerging technologies to sample this fluid in a pain-free and minimally-invasive manner often take the form of microneedle patches. Herein, we developed microneedles that are coated with an alginate-peptide nucleic acid hybrid material for sequence-specific sampling, isolation, and detection of nucleic acid biomarkers from skin interstitial fluid. Characterized by fast sampling kinetics and large sampling capacity (∼6.5 μL in 2 min), this platform technology also enables the detection of specific nucleic acid biomarkers either on the patch itself or in solution after light-triggered release from the hydrogel. Considering the emergence of cell-free nucleic acids in bodily fluids as clinically informative biomarkers, platform technologies that can detect them in an automated and minimally invasive fashion have great potential for personalized diagnosis and longitudinal monitoring of patient-specific disease progression."
