time,journal,doi_info,authors,key words,title,abstract
2024 Mar-Apr,Brain stimulation,Brain Stimul. 2024 Mar-Apr;17(2):392-394. doi: 10.1016/j.brs.2024.03.005. Epub ,"['Mandali, Alekhya', 'Torrecillos, Flavie', 'Wiest, Christoph', 'Pogosyan, Alek', 'He, Shenghong', 'Soriano, Diogo Coutinho', 'Tan, Huiling', 'Stagg, Charlotte', 'Cagnan, Hayriye']","['humans', ' transcranial direct current stimulation methods', 'transcranial magnetic stimulation methods', 'neural inhibition physiology', 'male', 'adult', 'evoked potentials, motor physiology', 'female', 'beta activity', 'cognitive control', 'intermittent bursts', 'transcranial random noise stimulation']",Tuning the brakes - Modulatory role of transcranial random noise stimulation on inhibition.,
2023 Dec,PLoS computational biology,PLoS Comput Biol. 2023 Dec 13;19(12):e1011674. doi: 10.1371/journal.pcbi.1011674. ,"['Fleming, John E', 'Pont Sanchis, Ines', 'Lemmens, Oscar', 'Denison-Smith, Angus', 'West, Timothy O', 'Denison, Timothy', 'Cagnan, Hayriye']","['humans', ' deep brain stimulation methods', 'bayes theorem', ' parkinson disease therapy', ' essential tremor therapy', 'algorithms']",From dawn till dusk: Time-adaptive bayesian optimization for neurostimulation.,"Stimulation optimization has garnered considerable interest in recent years in order to efficiently parametrize neuromodulation-based therapies. To date, efforts focused on automatically identifying settings from parameter spaces that do not change over time. A limitation of these approaches, however, is that they lack consideration for time dependent factors that may influence therapy outcomes. Disease progression and biological rhythmicity are two sources of variation that may influence optimal stimulation settings over time. To account for this, we present a novel time-varying Bayesian optimization (TV-BayesOpt) for tracking the optimum parameter set for neuromodulation therapy. We evaluate the performance of TV-BayesOpt for tracking gradual and periodic slow variations over time. The algorithm was investigated within the context of a computational model of phase-locked deep brain stimulation for treating oscillopathies representative of common movement disorders such as Parkinson's disease and Essential Tremor. When the optimal stimulation settings changed due to gradual and periodic sources, TV-BayesOpt outperformed standard time-invariant techniques and was able to identify the appropriate stimulation setting. Through incorporation of both a gradual ""forgetting"" and periodic covariance functions, the algorithm maintained robust performance when a priori knowledge differed from observed variations. This algorithm presents a broad framework that can be leveraged for the treatment of a range of neurological and psychiatric conditions and can be used to track variations in optimal stimulation settings such as amplitude, pulse-width, frequency and phase for invasive and non-invasive neuromodulation strategies."
