time,journal,doi_info,authors,key words,title,abstract
2024 Jun 20,BMC medicine,BMC Med. 2024 Jun 20;22(1):257. doi: 10.1186/s12916-024-03481-1.,"['Sun, Yike', 'Sun, Jingnan', 'Chen, Xiaogang', 'Wang, Yijun', 'Gao, Xiaorong']","['humans', ' covid-19 physiopathology', ' electroencephalography', 'child', 'adolescent', 'male', ' cognitive dysfunction physiopathology etiology virology', 'female', 'young adult', 'cohort studies', 'age factors', 'adult', ' sars-cov-2', 'child, preschool', 'brain physiopathology virology', 'middle aged', 'aged', 'cognitive impact', 'eeg', 'long covid', 'mild illness', 'sars-cov-2']",EEG signatures of cognitive decline after mild SARS-CoV-2 infection: an age-dependent study.,"BACKGROUND: Current research on the neurological impact of SARS-CoV-2 primarily focuses on the elderly or severely ill individuals. This study aims to explore the diverse neurological consequences of SARS-CoV-2 infection, with a particular focus on mildly affected children and adolescents. METHODS: A cohort study was conducted to collect pre- and post-infection resting-state electroencephalogram (EEG) data from 185 participants and 181 structured questionnaires of long-term symptoms across four distinct age groups. The goal was to comprehensively evaluate the impact of SARS-CoV-2 infection on these different age demographics. The study analyzed EEG changes of SARS-CoV-2 by potential biomarkers across age groups using both spatial and temporal approaches. RESULTS: Spatial analysis indicated that children and adolescents exhibit smaller changes in brain network and microstate patterns post-infection, implying a milder cognitive impact. Sequential linear analyses showed that SARS-CoV-2 infection is associated with a marked rise in low-complexity, synchronized neural activity within low-frequency EEG bands. This is evidenced by a significant increase in Hjorth activity within the theta band and Hjorth mobility in the delta band. Sequential nonlinear analysis indicated a significant reduction in the Hurst exponent across all age groups, pointing to increased chaos and complexity within the cognitive system following infection. Furthermore, linear regression analysis based on questionnaires established a significant positive relationship between the magnitude of changes in these neural indicators and the persistence of long-term symptoms post-infection. CONCLUSIONS: The findings underscore the enduring neurological impacts of SARS-CoV-2 infection, marked by cognitive decline and increased EEG disarray. Although children and adolescents experienced milder effects, cognitive decline and heightened low-frequency electrical activity were evident. These observations might contribute to understanding potential anxiety, insomnia, and neurodevelopmental implications."
2024 May 30,"Sensors (Basel, Switzerland)",Sensors (Basel). 2024 May 30;24(11):3521. doi: 10.3390/s24113521.,"['Sun, Qingyu', 'Zhang, Shaojie', 'Dong, Guoya', 'Pei, Weihua', 'Gao, Xiaorong', 'Wang, Yijun']","[' brain-computer interfaces', 'humans', ' evoked potentials, visual physiology', ' electroencephalography methods', 'male', 'adult', ' algorithms', 'female', 'young adult', 'photic stimulation', 'electrodes', 'signal processing, computer-assisted', 'brain–computer interface', 'code-modulated visual evoked potential', 'high-density eeg', 'small stimulus']",High-Density Electroencephalogram Facilitates the Detection of Small Stimuli in Code-Modulated Visual Evoked Potential Brain-Computer Interfaces.,"In recent years, there has been a considerable amount of research on visual evoked potential (VEP)-based brain-computer interfaces (B"
2024 May 28,Scientific data,Sci Data. 2024 May 28;11(1):546. doi: 10.1038/s41597-024-03353-6.,"['Zhang, Xiaofei', 'Wang, Qiaoya', 'Li, Jun', 'Gao, Xiaorong', 'Li, Bowen', 'Nie, Bingbing', 'Wang, Jianqiang', 'Zhou, Ziyuan', 'Yang, Yingkai', 'Wang, Hong']","['adult', 'female', 'humans', 'male', 'automation', ' automobile driving', 'brain-computer interfaces', ' cognition', 'prefrontal cortex physiology', 'spectroscopy, near-infrared']",An fNIRS dataset for driving risk cognition of passengers in highly automated driving scenarios.,"For highly autonomous vehicles, human does not need to operate continuously vehicles. The brain-computer interface system in autonomous vehicles will highly depend on the brain states of passengers rather than those of human drivers. It is a meaningful and vital choice to translate the mental activities of human beings, essentially playing the role of advanced sensors, into safe driving. Quantifying the driving risk cognition of passengers is a basic step toward this end. This study reports the creation of an fNIRS dataset focusing on the prefrontal cortex activity in fourteen types of highly automated driving scenarios. This dataset considers age, sex and driving experience factors and contains the data collected from an 8-channel fNIRS device and the data of driving scenarios. The dataset provides data support for distinguishing the driving risk in highly automated driving scenarios via brain-computer interface systems, and it also provides the possibility of preventing potential hazards in some scenarios, in which risk remains at a high value for an extended period, before hazard occurs."
2024 Apr 2,Journal of neural engineering,J Neural Eng. 2024 Apr 2;21(2). doi: 10.1088/1741-2552/ad3679.,"['Zheng, Li', 'Dong, Yida', 'Tian, Sen', 'Pei, Weihua', 'Gao, Xiaorong', 'Wang, Yijun']","['humans', ' evoked potentials, visual', 'electroencephalography methods', ' brain-computer interfaces', 'calibration', 'algorithms', 'photic stimulation', 'brain–computer interface', 'calibration-free', 'code-modulated visual evoked potential (c-vep)', 'narrow-band random sequences']",A calibration-free c-VEP based BCI employing narrow-band random sequences.,
2024 Apr 19,iScience,iScience. 2024 Mar 2;27(4):109376. doi: 10.1016/j.isci.2024.109376. eCollection ,"['Huang, Changxing', 'Shi, Nanlin', 'Miao, Yining', 'Chen, Xiaogang', 'Wang, Yijun', 'Gao, Xiaorong']","['applied sciences', 'bioengineering', 'biological sciences']",Visual tracking brain-computer interface.,Brain-computer interfaces (B
2024 Apr 1,NeuroImage,Neuroimage. 2024 Apr 1;289:120548. doi: 10.1016/j.neuroimage.2024.120548. Epub ,"['Shi, Nanlin', 'Miao, Yining', 'Huang, Changxing', 'Li, Xiang', 'Song, Yonghao', 'Chen, Xiaogang', 'Wang, Yijun', 'Gao, Xiaorong']","['humans', ' brain-computer interfaces', 'evoked potentials, visual', 'electroencephalography', 'signal-to-noise ratio', 'communication', 'photic stimulation', 'algorithms', 'information rate', 'ssvep', 'temporal response function', 'visual bci', 'white noise']",Estimating and approaching the maximum information rate of noninvasive visual brain-computer interface.,An essential priority of visual brain-computer interfaces (B
2024 Feb 13,Scientific data,Sci Data. 2024 Feb 13;11(1):196. doi: 10.1038/s41597-024-03023-7.,"['Gu, Meng', 'Pei, Weihua', 'Gao, Xiaorong', 'Wang, Yijun']","['humans', 'algorithms', ' brain-computer interfaces', 'electroencephalography', ' evoked potentials, visual', 'healthy volunteers', 'photic stimulation']",An open dataset for human SSVEPs in the frequency range of 1-60 Hz.,A steady-state visual evoked potential (SSVEP)-based brain-computer interface (B
2024 Feb 16,Journal of neural engineering,J Neural Eng. 2024 Feb 16;21(1). doi: 10.1088/1741-2552/ad2710.,"['Wang, Xuepu', 'Li, Bowen', 'Lin, Yanfei', 'Gao, Xiaorong']","['humans', ' electroencephalography', 'benchmarking', 'calibration', ' brain-computer interfaces', 'bci', 'eeg', 'rsvp', 'domain adaptation']",Multi-source domain adaptation based tempo-spatial convolution network for cross-subject EEG classification in RSVP task.,"Objective.Many subject-dependent methods were proposed for electroencephalogram (EEG) classification in rapid serial visual presentation (RSVP) task, which required a large amount of data from new subject and were time-consuming to calibrate system. Cross-subject classification can realize calibration reduction or zero calibration. However, cross-subject classification in RSVP task is still a challenge.Approach.This study proposed a multi-source domain adaptation based tempo-spatial convolution (MDA-TSC) network for cross-subject RSVP classification. The proposed network consisted of three modules. First, the common feature extraction with multi-scale tempo-spatial convolution was constructed to extract domain-invariant features across all subjects, which could improve generalization of the network. Second, the multi-branch domain-specific feature extraction and alignment was conducted to extract and align domain-specific feature distributions of source and target domains in pairs, which could consider feature distribution differences among source domains. Third, the domain-specific classifier was exploited to optimize the network through loss functions and obtain prediction for the target domain.Main results.The proposed network was evaluated on the benchmark RSVP dataset, and the cross-subject classification results showed that the proposed MDA-TSC network outperformed the reference methods. Moreover, the effectiveness of the MDA-TSC network was verified through both ablation studies and visualization.Significance.The proposed network could effectively improve cross-subject classification performance in RSVP task, and was helpful to reduce system calibration time."
2024 Jan 2,npj aging,NPJ Aging. 2024 Jan 2;10(1):1. doi: 10.1038/s41514-023-00129-x.,"['Sun, Jingnan', 'Sun, Yike', 'Shen, Anruo', 'Li, Yunxia', 'Gao, Xiaorong', 'Lu, Bai']",[],An ensemble learning model for continuous cognition assessment based on resting-state EEG.,"One critical manifestation of neurological deterioration is the sign of cognitive decline. Causes of cognitive decline include but are not limited to: aging, cerebrovascular disease, Alzheimer's disease, and trauma. Currently, the primary tool used to examine cognitive decline is scale. However, scale examination has drawbacks such as its clinician subjectivity and inconsistent results. This study attempted to use resting-state EEG to construct a cognitive assessment model that is capable of providing a more scientific and robust evaluation on cognition levels. In this study, 75 healthy subjects, 99 patients with Mild Cognitive Impairment (M"
2023 Sep 22,Scientific reports,Sci Rep. 2023 Sep 22;13(1):15839. doi: 10.1038/s41598-023-41549-9.,"['Wang, Hong', 'Zhang, Xiaofei', 'Li, Jun', 'Li, Bowen', 'Gao, Xiaorong', 'Hao, Zhenmao', 'Fu, Junwen', 'Zhou, Ziyuan', 'Atia, Mohamed']","['humans', ' cognition', ' prefrontal cortex', 'brain', 'spectrum analysis', 'autonomous vehicles']",Driving risk cognition of passengers in highly automated driving based on the prefrontal cortex activity via fNIRS.,"For high-level automated vehicles, the human being acts as the passenger instead of the driver and does not need to operate vehicles, it makes the brain-computer interface system of high-level automated vehicles depend on the brain state of passengers rather than that of drivers. Particularly when confronting challenging driving situations, how to implement the mental states of passengers into safe driving is a vital choice in the future. Quantifying the cognition of the driving risk of the passenger is a basic step in achieving this goal. In this paper, the passengers' mental activities in low-risk episode and high-risk episode were compared, the influences on passengers' mental activities caused by driving scenario risk was first explored via fNIRS. The results showed that the mental activities of passengers caused by driving scenario risk in the Brodmann area 10 are very active, which was verified by examining the real-driving data collected in corresponding challenging experiments, and there is a positive correlation between the cerebral oxygen and the driving risk field. This initial finding provides a possible solution to design a human-centred intelligent system to promise safe driving for high-level automated vehicles using passengers' driving risk cognition."
