time,journal,doi_info,authors,key words,title,abstract
2023 Jul 31,Nature communications,Nat Commun. 2023 Jul 31;14(1):4594. doi: 10.1038/s41467-023-40199-9.,"['Maheshwari, Akshay J', 'Calles, Jonathan', 'Waterton, Sean K', 'Endy, Drew']","[' artificial cells', 'rna, transfer genetics', 'algorithms', 'synthetic biology', 'genetic engineering']",Engineering tRNA abundances for synthetic cellular systems.,"Routinizing the engineering of synthetic cells requires specifying beforehand how many of each molecule are needed. Physics-based tools for estimating desired molecular abundances in whole-cell synthetic biology are missing. Here, we use a colloidal dynamics simulator to make predictions for how tRNA abundances impact protein synthesis rates. We use rational design and direct RNA synthesis to make 21 synthetic tRNA surrogates from scratch. We use evolutionary algorithms within a computer aided design framework to engineer translation systems predicted to work faster or slower depending on tRNA abundance differences. We build and test the so-specified synthetic systems and find qualitative agreement between expected and observed systems. First principles modeling combined with bottom-up experiments can help molecular-to-cellular scale synthetic biology realize design-build-work frameworks that transcend tinker-and-test."
2023 Feb 28,mBio,mBio. 2023 Feb 28;14(1):e0286522. doi: 10.1128/mbio.02865-22. Epub 2022 Dec 20.,"['Maheshwari, Akshay J', 'Sunol, Alp M', 'Gonzalez, Emma', 'Endy, Drew', 'Zia, Roseanna N']","[' escherichia coli metabolism', 'ribosomes metabolism', 'protein biosynthesis', ' escherichia coli proteins genetics metabolism', 'motion', 'brownian motion', 'colloidal physics', 'computational modeling', 'cytoplasm structure', 'molecular crowding', 'physics of life', 'protein synthesis', 'systems biology', 'translation', 'translation elongation']",Colloidal Physics Modeling Reveals How Per-Ribosome Productivity Increases with Growth Rate in Escherichia coli.,"Faster-growing cells must synthesize proteins more quickly. Increased ribosome abundance only partly accounts for increases in total protein synthesis rates. The productivity of individual ribosomes must increase too, almost doubling by an unknown mechanism. Prior models point to diffusive transport as a limiting factor but raise a paradox: faster-growing cells are more crowded, yet crowding slows diffusion. We suspected that physical crowding, transport, and stoichiometry, considered together, might reveal a more nuanced explanation. To investigate, we built a first-principles physics-based model of Escherichia coli cytoplasm in which Brownian motion and diffusion arise directly from physical interactions between individual molecules of finite size, density, and physiological abundance. Using our microscopically detailed model, we predicted that physical transport of individual ternary complexes accounts for ~80% of translation elongation latency. We also found that volumetric crowding increases during faster growth even as cytoplasmic mass density remains relatively constant. Despite slowed diffusion, we predicted that improved proximity between ternary complexes and ribosomes wins out, illustrating a simple physics-based mechanism for how individual elongating ribosomes become more productive. We speculate that crowding imposes a physical limit on growth rate and undergirds cellular behavior more broadly. Unfitted colloidal-scale modeling offers systems biology a complementary ""physics engine"" for exploring how cellular-scale behaviors arise from physical transport and reactions among individual molecules. IMPORTANCE Ribosomes are the factories in cells that synthesize proteins. When cells grow faster, there are not enough ribosomes to keep up with the demand for faster protein synthesis without individual ribosomes becoming more productive. Yet, faster-growing cells are more crowded, seemingly making it harder for each ribosome to do its work. Our computational model of the physics of translation elongation reveals the underlying mechanism for how individual ribosomes become more productive: proximity and stoichiometry of translation molecules overcome crowding. Our model also suggests a universal physical limitation of cell growth rates."
2022 Nov 18,iScience,iScience. 2022 Oct 20;25(11):105423. doi: 10.1016/j.isci.2022.105423. eCollection ,"['Macfarlane, Nicholas B W', 'Adams, Jonathan', 'Bennett, Elizabeth L', 'Brooks, Thomas M', 'Delborne, Jason A', 'Eggermont, Hilde', 'Endy, Drew', 'Esvelt, Kevin M', 'Kolodziejczyk, Bartlomiej', 'Kuiken, Todd', 'Oliva, Maria Julia', 'Peña Moreno, Sonia', 'Slobodian, Lydia', 'Smith, Risa B', 'Thizy, Delphine', 'Tompkins, Daniel M', 'Wei, Wei', 'Redford, Kent H']","['biotechnology', 'environmental biotechnology', 'environmental management', 'global change', 'nature conservation']",Direct and indirect impacts of synthetic biology on biodiversity conservation.,"The world's biodiversity is in crisis. Synthetic biology has the potential to transform biodiversity conservation, both directly and indirectly, in ways that are negative and positive. However, applying these biotechnology tools to environmental questions is fraught with uncertainty and could harm cultures, rights, livelihoods, and nature. Decisions about whether or not to use synthetic biology for conservation should be understood alongside the reality of ongoing biodiversity loss. In 2022, the 196 Parties to the United Nations Convention on Biological Diversity are negotiating the post-2020 Global Biodiversity Framework that will guide action by governments and other stakeholders for the next decade to conserve the worlds' biodiversity. To date, synthetic biologists, conservationists, and policy makers have operated in isolation. At this critical time, this review brings these diverse perspectives together and emerges out of the need for a balanced and inclusive examination of the potential application of these technologies to biodiversity conservation."
2022,"Synthetic biology (Oxford, England)",Synth Biol (Oxf). 2022 Aug 6;7(1):ysac010. doi: 10.1093/synbio/ysac010. ,"['Beal, Jacob', 'Telmer, Cheryl A', 'Vignoni, Alejandro', 'Boada, Yadira', 'Baldwin, Geoff S', 'Hallett, Liam', 'Lee, Taeyang', 'Selvarajah, Vinoo', 'Billerbeck, Sonja', 'Brown, Bradley', 'Cai, Guo-Nan', 'Cai, Liang', 'Eisenstein, Edward', 'Kiga, Daisuke', 'Ross, David', 'Alperovich, Nina', 'Sprent, Noah', 'Thompson, Jaclyn', 'Young, Eric M', 'Endy, Drew', 'Haddock-Angelli, Traci']","['calibration', 'cell count', 'fluorescence', 'units']",Multicolor plate reader fluorescence calibration.,"Plate readers are commonly used to measure cell growth and fluorescence, yet the utility and reproducibility of plate reader data is limited by the fact that it is typically reported in arbitrary or relative units. We have previously established a robust serial dilution protocol for calibration of plate reader measurements of absorbance to estimated bacterial cell count and for green fluorescence from proteins expressed in bacterial cells to molecules of equivalent fluorescein. We now extend these protocols to calibration of red fluorescence to the sulforhodamine-101 fluorescent dye and blue fluorescence to Cascade Blue. Evaluating calibration efficacy via an interlaboratory study, we find that these calibrants do indeed provide comparable precision to the prior calibrants and that they enable effective cross-laboratory comparison of measurements of red and blue fluorescence from proteins expressed in bacterial cells."
2022 Jan 25,Nucleic acids research,Nucleic Acids Res. 2022 Jan 25;50(2):1199. doi: 10.1093/nar/gkab1285.,"['Calles, Jonathan', 'Justice, Isaac', 'Brinkley, Detravious', 'Garcia, Alexa', 'Endy, Drew']",[],Correction to 'Fail-safe genetic codes designed to intrinsically contain engineered organisms'.,
2020,"Synthetic biology (Oxford, England)",Synth Biol (Oxf). 2020;5(1):ysaa007. doi: 10.1093/synbio/ysaa007. Epub 2020 Jun ,"['Dhillon, Namrita', 'Shelansky, Robert', 'Townshend, Brent', 'Jain, Miten', 'Boeger, Hinrich', 'Endy, Drew', 'Kamakaka, Rohinton']","['saccharomyces cerevisiae', 'gene activation', 'synthetic biology', 'transcription']",Permutational analysis of Saccharomyces cerevisiae regulatory elements.,"Gene expression in Saccharomyces cerevisiae is regulated at multiple levels. Genomic and epigenomic mapping of transcription factors and chromatin factors has led to the delineation of various modular regulatory elements-enhancers (upstream activating sequences), core promoters, 5' untranslated regions (5' UTRs) and transcription terminators/3' untranslated regions (3' UTRs). However, only a few of these elements have been tested in combinations with other elements and the functional interactions between the different modular regulatory elements remain under explored. We describe a simple and rapid approach to build a combinatorial library of regulatory elements and have used this library to study 26 different enhancers, core promoters, 5' UTRs and transcription terminators/3' UTRs to estimate the contribution of individual regulatory parts in gene expression. Our combinatorial analysis shows that while enhancers initiate gene expression, core promoters modulate the levels of enhancer-mediated expression and can positively or negatively affect expression from even the strongest enhancers. Principal component analysis (PCA) indicates that enhancer and promoter function can be explained by a single principal component while UTR function involves multiple functional components. The PCA also highlights outliers and suggest differences in mechanisms of regulation by individual elements. Our data also identify numerous regulatory cassettes composed of different individual regulatory elements that exhibit equivalent gene expression levels. These data thus provide a catalog of elements that could in future be used in the design of synthetic regulatory circuits."
2020 May 14,Cell,Cell. 2020 May 14;181(4):865-876.e12. doi: 10.1016/j.cell.2020.04.020. Epub 2020 ,"['Abbott, Timothy R', 'Dhamdhere, Girija', 'Liu, Yanxia', 'Lin, Xueqiu', 'Goudy, Laine', 'Zeng, Leiping', 'Chemparathy, Augustine', 'Chmura, Stephen', 'Heaton, Nicholas S', 'Debs, Robert', 'Pande, Tara', 'Endy, Drew', 'La Russa, Marie F', 'Lewis, David B', 'Qi, Lei S']","['a549 cells', 'antibiotic prophylaxis methods', 'antiviral agents  pharmacology', 'base sequence', 'betacoronavirus  drug effects genetics growth & development', 'covid-19', ' crispr-cas systems', 'clustered regularly interspaced short palindromic repeats', 'computer simulation', 'conserved sequence', 'coronavirus drug effects genetics growth & development', 'coronavirus infections drug therapy', 'coronavirus nucleocapsid proteins', 'coronavirus rna-dependent rna polymerase', 'epithelial cells virology', 'humans', 'influenza a virus, h1n1 subtype  drug effects genetics growth & development', 'lung pathology virology', 'nucleocapsid proteins genetics', 'pandemics', 'phosphoproteins', 'phylogeny', 'pneumonia, viral drug therapy', 'rna, viral  antagonists & inhibitors', 'rna-dependent rna polymerase genetics', 'sars-cov-2', 'viral nonstructural proteins genetics', '2019-ncov', 'covid-19', 'crispr', 'cas13', 'iav', 'rdrp', 'sars-cov-2', 'antiviral', 'influenza', 'nucleocapsid']",Development of CRISPR as an Antiviral Strategy to Combat SARS-CoV-2 and Influenza.,"The coronavirus disease 2019 (COVID-19) pandemic, caused by the SARS-CoV-2 virus, has highlighted the need for antiviral approaches that can target emerging viruses with no effective vaccines or pharmaceuticals. Here, we demonstrate a CRISPR-Cas13-based strategy, PAC-MAN (prophylactic antiviral CRISPR in human cells), for viral inhibition that can effectively degrade RNA from SARS-CoV-2 sequences and live influenza A virus (IAV) in human lung epithelial cells. We designed and screened CRISPR RNAs (crRNAs) targeting conserved viral regions and identified functional crRNAs targeting SARS-CoV-2. This approach effectively reduced H1N1 IAV load in respiratory epithelial cells. Our bioinformatic analysis showed that a group of only six crRNAs can target more than 90% of all coronaviruses. With the development of a safe and effective system for respiratory tract delivery, PAC-MAN has the potential to become an important pan-coronavirus inhibition strategy."
2020,Fungal biology and biotechnology,Fungal Biol Biotechnol. 2020 Apr 2;7:5. doi: 10.1186/s40694-020-00095-z. ,"['Meyer, Vera', 'Basenko, Evelina Y', 'Benz, J Philipp', 'Braus, Gerhard H', 'Caddick, Mark X', 'Csukai, Michael', 'de Vries, Ronald P', 'Endy, Drew', 'Frisvad, Jens C', 'Gunde-Cimerman, Nina', 'Haarmann, Thomas', 'Hadar, Yitzhak', 'Hansen, Kim', 'Johnson, Robert I', 'Keller, Nancy P', 'Kraševec, Nada', 'Mortensen, Uffe H', 'Perez, Rolando', 'Ram, Arthur F J', 'Record, Eric', 'Ross, Phil', 'Shapaval, Volha', 'Steiniger, Charlotte', 'van den Brink, Hans', 'van Munster, Jolanda', 'Yarden, Oded', 'Wösten, Han A B']",[],Growing a circular economy with fungal biotechnology: a white paper.,"Fungi have the ability to transform organic materials into a rich and diverse set of useful products and provide distinct opportunities for tackling the urgent challenges before all humans. Fungal biotechnology can advance the transition from our petroleum-based economy into a bio-based circular economy and has the ability to sustainably produce resilient sources of food, feed, chemicals, fuels, textiles, and materials for construction, automotive and transportation industries, for furniture and beyond. Fungal biotechnology offers solutions for securing, stabilizing and enhancing the food supply for a growing human population, while simultaneously lowering greenhouse gas emissions. Fungal biotechnology has, thus, the potential to make a significant contribution to climate change mitigation and meeting the United Nation's sustainable development goals through the rational improvement of new and established fungal cell factories. The White Paper presented here is the result of the 2nd Think Tank meeting held by the EUROFUNG consortium in Berlin in October 2019. This paper highlights discussions on current opportunities and research challenges in fungal biotechnology and aims to inform scientists, educators, the general public, industrial stakeholders and policymakers about the current fungal biotech revolution."
2020,Fungal biology and biotechnology,Fungal Biol Biotechnol. 2020 Mar 19;7:2. doi: 10.1186/s40694-020-00092-2. ,"['Perez, Rolando', 'Luccioni, Marina', 'Kamakaka, Rohinton', 'Clamons, Samuel', 'Gaut, Nathaniel', 'Stirling, Finn', 'Adamala, Katarzyna P', 'Silver, Pamela A', 'Endy, Drew']","['applied mycology', 'biometrology', 'citizenship', 'literacy', 'mushrooms', 'synthetic biology']",Enabling community-based metrology for wood-degrading fungi.,"BACKGROUND: Lignocellulosic biomass could support a greatly-expanded bioeconomy. Current strategies for using biomass typically rely on single-cell organisms and extensive ancillary equipment to produce precursors for downstream manufacturing processes. Alternative forms of bioproduction based on solid-state fermentation and wood-degrading fungi could enable more direct means of manufacture. However, basic methods for cultivating wood-degrading fungi are often ad hoc and not readily reproducible. Here, we developed standard reference strains, substrates, measurements, and methods sufficient to begin to enable reliable reuse of mycological materials and products in simple laboratory settings. RESULTS: We show that a widely-available and globally-regularized consumer product (Pringles™) can support the growth of wood-degrading fungi, and that growth on Pringles™-broth can be correlated with growth on media made from a fully-traceable and compositionally characterized substrate (National Institute of Standards and Technology Reference Material 8492 Eastern Cottonwood Whole Biomass Feedstock). We also establish a Relative Extension Unit (REU) framework that is designed to reduce variation in quantification of radial growth measurements. So enabled, we demonstrate that five laboratories were able to compare measurements of wood-fungus performance via a simple radial extension growth rate assay, and that our REU-based approach reduced variation in reported measurements by up to ~ 75%. CONCLUSIONS: Reliable reuse of materials, measures, and methods is necessary to enable distributed bioproduction processes that can be adopted at all scales, from local to industrial. Our community-based measurement methods incentivize practitioners to coordinate the reuse of standard materials, methods, strains, and to share information supporting work with wood-degrading fungi."
2019 Nov 26,Proceedings of the National Academy of Sciences of the United States of America,Proc Natl Acad Sci U S A. 2019 Nov 26;116(48):24206-24213. doi: ,"['Jaschke, Paul R', 'Dotson, Gabrielle A', 'Hung, Kay S', 'Liu, Diane', 'Endy, Drew']","['base sequence', 'codon', 'coliphages  genetics', 'conserved sequence', 'directed molecular evolution', 'gene expression regulation, viral', 'genes, essential', ' genome, viral', 'genomics methods', 'microorganisms, genetically-modified', 'molecular sequence annotation  methods', 'mutation', ' open reading frames', 'viral proteins genetics', 'cleanomics', 'gene discovery', 'reverse genomics', 'synthetic biology', 'synthetic genomics']",Definitive demonstration by synthesis of genome annotation completeness.,"We develop a method for completing the genetics of natural living systems by which the absence of expected future discoveries can be established. We demonstrate the method using bacteriophage øX174, the first DNA genome to be sequenced. Like many well-studied natural organisms, closely related genome sequences are available-23 Bullavirinae genomes related to øX174. Using bioinformatic tools, we first identified 315 potential open reading frames (ORFs) within the genome, including the 11 established essential genes and 82 highly conserved ORFs that have no known gene products or assigned functions. Using genome-scale design and synthesis, we made a mutant genome in which all 11 essential genes are simultaneously disrupted, leaving intact only the 82 conserved but cryptic ORFs. The resulting genome is not viable. Cell-free gene expression followed by mass spectrometry revealed only a single peptide expressed from both the cryptic ORF and wild-type genomes, suggesting a potential new gene. A second synthetic genome in which 71 conserved cryptic ORFs were simultaneously disrupted is viable but with ∼50% reduced fitness relative to the wild type. However, rather than finding any new genes, repeated evolutionary adaptation revealed a single point mutation that modulates expression of gene H, a known essential gene, and fully suppresses the fitness defect. Taken together, we conclude that the annotation of currently functional ORFs for the øX174 genome is formally complete. More broadly, we show that sequencing and bioinformatics followed by synthesis-enabled reverse genomics, proteomics, and evolutionary adaptation can definitely establish the sufficiency and completeness of natural genome annotations."
