time,journal,doi_info,authors,key words,title,abstract
2024 Jun 17,"International journal of surgery (London, England)",Int J Surg. 2024 Jun 17. doi: 10.1097/JS9.0000000000001834.,"['Chen, Yan', 'Sun, Zepang', 'Yin, Junmei', 'Ahmad, M Usman', 'Zhou, Zixia', 'Feng, Wanying', 'Yang, Fan', 'Zhou, Kangneng', 'Xie, Jingjing', 'Bie, Caiqun', 'Chen, Hongzhuan', 'Jiang, Yuming']",[],Digital assessment of tertiary lymphoid structures and therapeutic responses in gastric cancer: A multi-centric retrospective study.,"BACKGROUND: Tertiary lymphoid structures (TLSs) are associated with favorable prognosis and enhanced response to anti-cancer therapy. A digital assessment of TLSs could provide an objective alternative that mitigates variability inherent in manual evaluation. This study aimed to develop and validate a digital gene panel based on biological prior knowledge for assessment of TLSs, and further investigate its associations with survival and multiple anti-cancer therapies. MATERIALS AND METHODS: The present study involved 1,704 patients with gastric cancer from seven cancer centers. TLSs were identified morphologically through hematoxylin-and-eosin staining. We further developed a digital score based on targeted gene expression profiling to assess TLSs status, recorded as gene signature of tertiary lymphoid structures (gsTLS). For enhanced interpretability, we employed the SHapley Additive exPlanation (SHAP) analysis to elucidate its contribution to the prediction. We next evaluated the signature's associations with prognosis, and investigated its predictive accuracy for multiple anti-cancer therapies, including adjuvant chemotherapy and immunotherapy. RESULTS: The gsTLS panel with nine gene features achieved high accuracies in predicting TLSs status in the training, internal and external validation cohorts (area under the curve, range: 0.729-0.791). In multivariable analysis, gsTLS remained an independent predictor of disease-free and overall survival (hazard ratio, range: 0.346-0.743, all P < 0.05) after adjusting for other clinicopathological variables. SHAP analysis highlighted gsTLS as the strongest predictor of TLSs status compared with clinical features. Importantly, patients with high gsTLS (but not those with low gsTLS) exhibited substantial benefits from adjuvant chemotherapy (P < 0.05). Furthermore, we found that the objective response rate to anti-programmed cell death protein 1 (anti-PD-1) immunotherapy was significantly higher in the high-gsTLS group (40.7%) versus the low-gsTLS group (5.6%, P = 0.036), and the diagnosis was independent from Epstein-Barr virus (EBV), tumor mutation burden (TMB), and programmed cell death-ligand 1 (PD-L1) expression. CONCLUSION: The gsTLS digital panel enables accurate assessment of TLSs status, and provides information regarding prognosis and responses to multiple therapies for gastric cancer."
2024 May 5,Acta neuropathologica communications,Acta Neuropathol Commun. 2024 May 5;12(1):71. doi: 10.1186/s40478-024-01765-4.,"['Sinha, Sauradeep', 'Huang, Michelle S', 'Mikos, Georgios', 'Bedi, Yudhishtar', 'Soto, Luis', 'Lensch, Sarah', 'Ayushman, Manish', 'Bintu, Lacramioara', 'Bhutani, Nidhi', 'Heilshorn, Sarah C', 'Yang, Fan']","['humans', ' laminin metabolism', ' integrins metabolism', ' brain stem neoplasms genetics pathology metabolism therapy', ' diffuse intrinsic pontine glioma pathology genetics', 'cell adhesion drug effects', 'cell movement', 'cell line, tumor', 'glioma pathology metabolism genetics therapy', 'diffuse intrinsic pontine glioma', 'extracellular matrix', 'integrins', 'laminin', 'neural organoids']",Laminin-associated integrins mediate Diffuse Intrinsic Pontine Glioma infiltration and therapy response within a neural assembloid model.,"Diffuse Intrinsic Pontine Glioma (DIPG) is a highly aggressive and fatal pediatric brain cancer. One pre-requisite for tumor cells to infiltrate is adhesion to extracellular matrix (ECM) components. However, it remains largely unknown which ECM proteins are critical in enabling DIPG adhesion and migration and which integrin receptors mediate these processes. Here, we identify laminin as a key ECM protein that supports robust DIPG cell adhesion and migration. To study DIPG infiltration, we developed a DIPG-neural assembloid model, which is composed of a DIPG spheroid fused to a human induced pluripotent stem cell-derived neural organoid. Using this assembloid model, we demonstrate that knockdown of laminin-associated integrins significantly impedes DIPG infiltration. Moreover, laminin-associated integrin knockdown improves DIPG response to radiation and HDAC inhibitor treatment within the DIPG-neural assembloids. These findings reveal the critical role of laminin-associated integrins in mediating DIPG progression and drug response. The results also provide evidence that disrupting integrin receptors may offer a novel therapeutic strategy to enhance DIPG treatment outcomes. Finally, these results establish DIPG-neural assembloid models as a powerful tool to study DIPG disease progression and enable drug discovery."
2024 Jun,"Advanced materials (Deerfield Beach, Fla.)",Adv Mater. 2024 Jun;36(24):e2401172. doi: 10.1002/adma.202401172. Epub 2024 Mar ,"['Liu, Hai', 'Yu, Siqin', 'Liu, Bin', 'Xiang, Shuhong', 'Jiang, Minwen', 'Yang, Fan', 'Tan, Weiwei', 'Zhou, Jianfei', 'Xiao, Ming', 'Li, Xiaojie', 'Richardson, Joseph J', 'Lin, Wei', 'Zhou, Jiajing']","[' microalgae metabolism', ' hydrogels chemistry', 'water chemistry', 'polysaccharides chemistry', 'photosynthesis', '3d bioprinting', 'biogenic hydrogels', 'living materials', 'microalgae', 'sustainability', 'vertical farming']",Space-Efficient 3D Microalgae Farming with Optimized Resource Utilization for Regenerative Food.,"Photosynthetic microalgae produce valuable metabolites and are a source of sustainable food that supports life without compromising arable land. However, the light self-shading, excessive water supply, and insufficient space utilization in microalgae farming have limited its potential in the inland areas most in need of regenerative food solutions. Herein, this work develops a 3D polysaccharide-based hydrogel scaffold for vertically farming microalgae without needing liquid media. This liquid-free strategy is compatible with diverse microalgal species and enables the design of living microalgal frameworks with customizable architectures that enhance light and water utilization. This approach significantly increases microalgae yield per unit water consumption, with an 8.8-fold increase compared to traditional methods. Furthermore, the dehydrated hydrogels demonstrate a reduced size and weight (≈70% reduction), but readily recover their vitality upon rehydration. Importantly, valuable natural products can be produced in this system including proteins, carbohydrates, lipids, and carotenoids. This study streamlines microalgae regenerative farming for low-carbon biomanufacturing by minimizing light self-shading, relieving water supply, and reducing physical footprints, and democratizing access to efficient aquatic food production."
2024 Mar 5,Journal of hazardous materials,J Hazard Mater. 2024 Mar 5;465:133446. doi: 10.1016/j.jhazmat.2024.133446. Epub ,"['He, Lei', 'Yang, Shan-Shan', 'Ding, Jie', 'Chen, Cheng-Xin', 'Yang, Fan', 'He, Zhi-Li', 'Pang, Ji-Wei', 'Peng, Bo-Yu', 'Zhang, Yalei', 'Xing, De-Feng', 'Ren, Nan-Qi', 'Wu, Wei-Min']","['animals', ' tenebrio metabolism microbiology', 'polystyrenes metabolism', 'polyethylene terephthalates metabolism', 'polymers', 'larva metabolism', 'polyethylene metabolism', 'plastics metabolism', 'biodegradation, environmental', 'metabolome', 'biodegradation', 'gut microbiome', 'host transcriptome', 'polyethylene terephthalate', 'tenebrio molitor']","Biodegradation of polyethylene terephthalate by Tenebrio molitor: Insights for polymer chain size, gut metabolome and host genes.","Polyethylene terephthalate (PET or polyester) is a commonly used plastic and also contributes to the majority of plastic wastes. Mealworms (Tenebrio molitor larvae) are capable of biodegrading major plastic polymers but their degrading ability for PET has not been characterized based on polymer chain size molecular size, gut microbiome, metabolome and transcriptome. We verified biodegradation of commercial PET by T. molitor larvae in a previous report. Here, we reported that biodegradation of commercial PET (M(w) 29.43 kDa) was further confirmed by using the δ(13)C signature as an indication of bioreaction, which was increased from - 27.50‰ to - 26.05‰. Under antibiotic suppression of gut microbes, the PET was still depolymerized, indicating that the host digestive enzymes could degrade PET independently. Biodegradation of high purity PET with low, medium, and high molecular weights (MW), i.e., M(w) values of 1.10, 27.10, and 63.50 kDa with crystallinity 53.66%, 33.43%, and 4.25%, respectively, showed a mass reduction of > 95%, 86%, and 74% via broad depolymerization. Microbiome analyses indicated that PET diets shifted gut microbiota to three distinct structures, depending on the low, medium, and high MW. Metagenome sequencing, transcriptomic, and metabolic analyses indicated symbiotic biodegradation of PET by the host and gut microbiota. After PET was fed, the host's genes encoding degradation enzymes were upregulated, including genes encoding oxidizing, hydrolyzing, and non-specific CYP450 enzymes. Gut bacterial genes for biodegrading intermediates and nitrogen fixation also upregulated. The multiple-functional metabolic pathways for PET biodegradation ensured rapid biodegradation resulting in a half-life of PET less than 4 h with less negative impact by PET MW and crystallinity."
2023 Oct,British journal of pharmacology,Br J Pharmacol. 2023 Oct;180 Suppl 2:S145-S222. doi: 10.1111/bph.16178.,"['Alexander, Stephen P H', 'Mathie, Alistair A', 'Peters, John A', 'Veale, Emma L', 'Striessnig, Jörg', 'Kelly, Eamonn', 'Armstrong, Jane F', 'Faccenda, Elena', 'Harding, Simon D', 'Davies, Jamie A', 'Aldrich, Richard W', 'Attali, Bernard', 'Baggetta, Austin M', 'Becirovic, Elvir', 'Biel, Martin', 'Bill, Roslyn M', 'Caceres, Ana I', 'Catterall, William A', 'Conner, Alex C', 'Davies, Paul', 'De Clerq, Katrien', 'Delling, Markus', 'Di Virgilio, Francesco', 'Falzoni, Simonetta', 'Fenske, Stefanie', 'Fortuny-Gomez, Anna', 'Fountain, Samuel', 'George, Chandy', 'Goldstein, Steve A N', 'Grimm, Christian', 'Grissmer, Stephan', 'Ha, Kotdaji', 'Hammelmann, Verena', 'Hanukoglu, Israel', 'Hu, Meiqin', 'Ijzerman, Ad P', 'Jabba, Sairam V', 'Jarvis, Mike', 'Jensen, Anders A', 'Jordt, Sven E', 'Kaczmarek, Leonard K', 'Kellenberger, Stephan', 'Kennedy, Charles', 'King, Brian', 'Kitchen, Philip', 'Liu, Qiang', 'Lynch, Joseph W', 'Meades, Jessica', 'Mehlfeld, Verena', 'Nicke, Annette', 'Offermanns, Stefan', 'Perez-Reyes, Edward', 'Plant, Leigh D', 'Rash, Lachlan', 'Ren, Dejian', 'Salman, Mootaz M', 'Sieghart, Werner', 'Sivilotti, Lucia G', 'Smart, Trevor G', 'Snutch, Terrance P', 'Tian, Jinbin', 'Trimmer, James S', 'Van den Eynde, Charlotte', 'Vriens, Joris', 'Wei, Aguan D', 'Winn, Brenda T', 'Wulff, Heike', 'Xu, Haoxing', 'Yang, Fan', 'Fang, Wei', 'Yue, Lixia', 'Zhang, Xiaoli', 'Zhu, Michael']","['humans', ' databases, pharmaceutical', 'ion channels chemistry', 'ligands', 'receptors, g-protein-coupled', 'databases, factual', ' pharmacology']",The Concise Guide to PHARMACOLOGY 2023/24: Ion channels.,"The Concise Guide to PHARMACOLOGY 2023/24 is the sixth in this series of biennial publications. The Concise Guide provides concise overviews, mostly in tabular format, of the key properties of approximately 1800 drug targets, and over 6000 interactions with about 3900 ligands. There is an emphasis on selective pharmacology (where available), plus links to the open access knowledgebase source of drug targets and their ligands (https://www.guidetopharmacology.org/), which provides more detailed views of target and ligand properties. Although the Concise Guide constitutes almost 500 pages, the material presented is substantially reduced compared to information and links presented on the website. It provides a permanent, citable, point-in-time record that will survive database updates. The full contents of this section can be found at http://onlinelibrary.wiley.com/doi/10.1111/bph.16178. Ion channels are one of the six major pharmacological targets into which the Guide is divided, with the others being: G protein-coupled receptors, nuclear hormone receptors, catalytic receptors, enzymes and transporters. These are presented with nomenclature guidance and summary information on the best available pharmacological tools, alongside key references and suggestions for further reading. The landscape format of the Concise Guide is designed to facilitate comparison of related targets from material contemporary to mid-2023, and supersedes data presented in the 2021/22, 2019/20, 2017/18, 2015/16 and 2013/14 Concise Guides and previous Guides to Receptors and Channels. It is produced in close conjunction with the Nomenclature and Standards Committee of the International Union of Basic and Clinical Pharmacology (NC-IUPHAR), therefore, providing official IUPHAR classification and nomenclature for human drug targets, where appropriate."
2024 Jan,Cognition,Cognition. 2024 Jan;242:105660. doi: 10.1016/j.cognition.2023.105660. Epub 2023 ,"['Yang, Fan', 'Roberts, Steven O']","['humans', 'child', 'child, preschool', ' social identification', ' intention', 'group processes', 'disapproval', 'group orientations', 'inclusive', 'moral judgment', 'nonconformity']",Condemned or valued: Young children evaluate nonconformity based on nonconformists' group orientations.,"Nonconformity--the act of deviating from established norms and expectations of one's group--is often evaluated negatively, despite its potential benefits for society. Three preregistered studies (N = 153) examined how nonconformists' group orientations (attitudes and intentions toward ingroup and outgroups) might affect 4-6-year-olds' evaluations of nonconformity in intergroup situations. Study 1 examined children's default beliefs of nonconformists' group attitudes toward ingroup and outgroup. We found that children expected nonconformists to hold more positive attitudes toward their outgroup than toward their ingroup, and this expectation predicted their disapproval of nonconformity. In Study 2, however, when nonconformity was explicitly motivated by positive intentions toward the ingroup rather than toward the outgroup, children were more accepting of nonconformity. Study 3 found that among nonconformists with different types of group orientations (positive toward the outgroup, ingroup or both group), young children evaluated the most positively nonconformists who bring the ingroup and the outgroup together. Collectively, these findings suggest that children evaluate nonconformity based on nonconformists' group orientations, illuminating one mechanism for how nonconformity could be more socially accepted and valued."
2023 Dec,Nature protocols,Nat Protoc. 2023 Dec;18(12):3787-3820. doi: 10.1038/s41596-023-00895-8. Epub 2023 ,"['Jiang, Shan', 'Wu, Xiang', 'Yang, Fan', 'Rommelfanger, Nicholas J', 'Hong, Guosong']","['animals', 'mice', ' brain', ' gene editing']",Activation of mechanoluminescent nanotransducers by focused ultrasound enables light delivery to deep-seated tissue in vivo.,"Light is used extensively in biological and medical research for optogenetic neuromodulation, fluorescence imaging, photoactivatable gene editing and light-based therapies. The major challenge to the in vivo implementation of light-based methods in deep-seated structures of the brain or of internal organs is the limited penetration of photons in biological tissue. The presence of light scattering and absorption has resulted in the development of invasive techniques such as the implantation of optical fibers, the insertion of endoscopes and the surgical removal of overlying tissues to overcome light attenuation and deliver it deep into the body. However, these procedures are highly invasive and make it difficult to reposition and adjust the illuminated area in each animal. Here, we detail a noninvasive approach to deliver light (termed 'deLight') in deep tissue via systemically injected mechanoluminescent nanotransducers that can be gated by using focused ultrasound. This approach achieves localized light emission with sub-millimeter resolution and millisecond response times in any vascularized organ of living mice without requiring invasive implantation of light-emitting devices. For example, deLight enables optogenetic neuromodulation in live mice without a craniotomy or brain implants. deLight provides a generalized method for applications that require a light source in deep tissues in vivo, such as deep-brain fluorescence imaging and photoactivatable genome editing. The implementation of the entire protocol for an in vivo application takes ~1-2 weeks."
2024 Feb,"Advanced materials (Deerfield Beach, Fla.)",Adv Mater. 2024 Feb;36(6):e2304297. doi: 10.1002/adma.202304297. Epub 2023 Dec 7.,"['Liu, Shuangjie', 'Wang, Yang', 'Zhao, Yue', 'Liu, Ling', 'Sun, Si', 'Zhang, Shaofang', 'Liu, Haile', 'Liu, Shuhu', 'Li, Yonghui', 'Yang, Fan', 'Jiao, Menglu', 'Sun, Xinyu', 'Zhang, Yuqin', 'Liu, Renpeng', 'Mu, Xiaoyu', 'Wang, Hao', 'Zhang, Shu', 'Yang, Jiang', 'Xie, Xi', 'Duan, Xiaojie', 'Zhang, Jianning', 'Hong, Guosong', 'Zhang, Xiao-Dong', 'Ming, Dong']","['rats', 'animals', 'electrodes', 'electrodes, implanted', 'signal-to-noise ratio', ' neurons physiology', 'electric impedance', 'microelectrodes', 'acquisition sensitivity', 'biocatalytic', 'nanozymes', 'neural recording']",A Nanozyme-Based Electrode for High-Performance Neural Recording.,"Implanted neural electrodes have been widely used to treat brain diseases that require high sensitivity and biocompatibility at the tissue-electrode interface. However, currently used clinical electrodes cannot meet both these requirements simultaneously, which hinders the effective recording of electronic signals. Herein, nanozyme-based neural electrodes incorporating bioinspired atomically precise clusters are developed as a general strategy with a heterogeneous design for multiscale and ultrasensitive neural recording via quantum transport and biocatalytic processes. Owing to the dual high-speed electronic and ionic currents at the electrode-tissue interface, the impedance of nanozyme electrodes is 26 times lower than that of state-of-the-art metal electrodes, and the acquisition sensitivity for the local field potential is ≈10 times higher than that of clinical PtIr electrodes, enabling a signal-to-noise ratio (SNR) of up to 14.7 dB for single-neuron recordings in rats. The electrodes provide more than 100-fold higher antioxidant and multi-enzyme-like activities, which effectively decrease 67% of the neuronal injury area by inhibiting glial proliferation and allowing sensitive and stable neural recording. Moreover, nanozyme electrodes can considerably improve the SNR of seizures in acute epileptic rats and are expected to achieve precise localization of seizure foci in clinical settings."
2023,Theranostics,Theranostics. 2023 Aug 15;13(13):4512-4525. doi: 10.7150/thno.85946. eCollection ,"['Su, Ni', 'Villicana, Cassandra', 'Zhang, Carl', 'Lee, Jeehee', 'Sinha, Sauradeep', 'Yang, Andrew', 'Yang, Fan']","['humans', 'culture media, conditioned', ' gelatin pharmacology', 'bone regeneration', 'immunomodulation', ' bone resorption', 'aspirin pharmacology', 'bone resorption', 'mineral particles', 'osteogenesis']",Aspirin synergizes with mineral particle-coated macroporous scaffolds for bone regeneration through immunomodulation.,"Rationale: Mineral particles have been widely used in bone tissue engineering scaffolds due to their osteoconductive and osteoinductive properties. Despite their benefits, mineral particles can induce undesirable inflammation and subsequent bone resorption. Aspirin (Asp) is an inexpensive and widely used anti-inflammatory drug. The goal of this study is to assess the synergistic effect of Asp and optimized mineral particle coating in macroporous scaffolds to accelerate endogenous bone regeneration and reduce bone resorption in a critical-sized bone defect model. Methods: Four commonly used mineral particles with varying composition (hydroxyapatite v.s. tricalcium phosphate) and size (nano v.s. micro) were used. Mineral particles were coated onto gelatin microribbon (µRB) scaffolds. Macrophages (Mφ) were cultured on gelatin µRB scaffolds containing various particles, and Mφ polarization was assessed using PCR and ELISA. The effect of conditioned medium from Mφ on mesenchymal stem cell (MSC) osteogenesis was also evaluated in vitro. Scaffolds containing optimized mineral particles were then combined with varying dosages of Asp to assess the effect in inducing endogenous bone regeneration using a critical-sized cranial bone defect model. In vivo characterization and in vitro cell studies were performed to elucidate the effect of tuning Asp dosage on Mφ polarization, osteoclast (OC) activity, and MSC osteogenesis. Results: Micro-sized tricalcium phosphate (mTCP) particles were identified as optimal in promoting M2 Mφ polarization and rescuing MSC-based bone formation in the presence of conditioned medium from Mφ. When implanted in vivo, incorporating Asp with mTCP-coated µRB scaffolds significantly accelerated endogenous bone formation in a dose-dependent manner. Impressively, mTCP-coated µRB scaffolds containing 20 µg Asp led to almost complete bone healing of a critical-sized cranial bone defect as early as week 2 with no subsequent bone resorption. Asp enhanced M2 Mφ polarization, decreased OC activity, and promoted MSC osteogenesis in a dosage-dependent manner in vivo. These results were further validated using in vitro cell studies. Conclusions: Here, we demonstrate Asp and mineral particle-coated microribbon scaffold provides a promising therapy for repairing critical-sized cranial bone defects via immunomodulation. The leading formulation supports rapid endogenous bone regeneration without the need for exogenous cells or growth factors, making it attractive for translation. Our results also highlight the importance of optimizing mineral particles and Asp dosage to achieve robust bone healing while avoiding bone resorption by targeting Mφ and OCs."
2023 Aug 3,Biomolecules,Biomolecules. 2023 Aug 3;13(8):1214. doi: 10.3390/biom13081214.,"['Sun, Yuxi', 'Boyko, Tatiana', 'Marecic, Owen', 'Struck, Danielle', 'Mann, Randall K', 'Andrew, Tom W', 'Lopez, Michael', 'Tong, Xinming', 'Goodman, Stuart B', 'Yang, Fan', 'Longaker, Michael T', 'Chan, Charles K F', 'Yang, George P']","['humans', 'animals', 'mice', 'aged', ' bone and bones', ' osteogenesis', 'fracture healing', 'intercellular signaling peptides and proteins', 'apoptosis', 'mice, knockout', 'del1', 'bone regeneration', 'fracture healing', 'proliferation', 'skeletal progenitor cells']",Del1 Is a Growth Factor for Skeletal Progenitor Cells in the Fracture Callus.,"Failure to properly form bone or integrate surgical implants can lead to morbidity and additional surgical interventions in a significant proportion of orthopedic surgeries. While the role of skeletal stem cells (SSCs) in bone formation and repair is well-established, very little is known about the factors that regulate the downstream Bone, Cartilage, Stromal, Progenitors (BCSPs). BCSPs, as transit amplifying progenitor cells, undergo multiple mitotic divisions to expand the pool of lineage committed progenitors allowing stem cells to preserve their self-renewal and stemness. Del1 is a protein widely expressed in the skeletal system, but its deletion led to minimal phenotype changes in the uninjured mouse. In this paper, we demonstrate that Del1 is a key regulator of BCSP expansion following injury. In Del1 knockout mice, there is a significant reduction in the number of BCSPs which leads to a smaller callus and decreased bone formation compared with wildtype (WT) littermates. Del1 serves to promote BCSP proliferation and prevent apoptosis in vivo and in vitro. Moreover, exogenous Del1 promotes proliferation of aged human BCSPs. Our results highlight the potential of Del1 as a therapeutic target for improving bone formation and implant success. Del1 injections may improve the success of orthopedic surgeries and fracture healing by enhancing the proliferation and survival of BCSPs, which are crucial for generating new bone tissue during the process of bone formation and repair."
2023 Jul 19,Nature communications,Nat Commun. 2023 Jul 19;14(1):4346. doi: 10.1038/s41467-023-40006-5.,"['Roth, Julien G', 'Brunel, Lucia G', 'Huang, Michelle S', 'Liu, Yueming', 'Cai, Betty', 'Sinha, Sauradeep', 'Yang, Fan', 'Pașca, Sergiu P', 'Shin, Sungchul', 'Heilshorn, Sarah C']","['humans', 'organoids', ' bioprinting methods', 'hydrogels', ' pluripotent stem cells', 'biocompatible materials']",Spatially controlled construction of assembloids using bioprinting.,"The biofabrication of three-dimensional (3D) tissues that recapitulate organ-specific architecture and function would benefit from temporal and spatial control of cell-cell interactions. Bioprinting, while potentially capable of achieving such control, is poorly suited to organoids with conserved cytoarchitectures that are susceptible to plastic deformation. Here, we develop a platform, termed Spatially Patterned Organoid Transfer (SPOT), consisting of an iron-oxide nanoparticle laden hydrogel and magnetized 3D printer to enable the controlled lifting, transport, and deposition of organoids. We identify cellulose nanofibers as both an ideal biomaterial for encasing organoids with magnetic nanoparticles and a shear-thinning, self-healing support hydrogel for maintaining the spatial positioning of organoids to facilitate the generation of assembloids. We leverage SPOT to create precisely arranged assembloids composed of human pluripotent stem cell-derived neural organoids and patient-derived glioma organoids. In doing so, we demonstrate the potential for the SPOT platform to construct assembloids which recapitulate key developmental processes and disease etiologies."
